Date,AFG,AGO,ALB,ARE,ARG,ARM,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COL,COM,CPV,CRI,CUB,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESP,EST,ETH,FIN,FJI,FRA,FRO,GAB,GBR,GEO,GHA,GIN,GLP,GMB,GNB,GRC,GRD,GTM,GUF,GUY,HKG,HND,HRV,HTI,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LKA,LSO,LTU,LUX,LVA,MAR,MDA,MDG,MEX,MKD,MLI,MLT,MMR,MNE,MNG,MOZ,MRT,MTQ,MUS,MWI,MYS,NAM,NCL,NER,NGA,NIC,NIU,NLD,NOR,NPL,NZL,OMN,OWID_CZS,OWID_ERE,OWID_MNS,OWID_PYA,OWID_SRM,OWID_USS,OWID_WRL,OWID_YGS,PAK,PAN,PER,PHL,PNG,POL,PRI,PRK,PRT,PRY,PSE,PYF,QAT,REU,ROU,RUS,RWA,SAU,SDN,SEN,SLB,SLE,SLV,SOM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SYC,SYR,TCD,TGO,THA,TJK,TKM,TLS,TON,TTO,TUN,TUR,TWN,TZA,UGA,UKR,URY,USA,UZB,VCT,VEN,VNM,VUT,WSM,YEM,ZAF,ZMB,ZWE
1989,586210.0,150000.0,460125.0,39600.0,6722120.0,,5800.0,6484000.0,3365003.0,,41850.0,,18900.0,111711.0,1525250.0,2512154.0,20002.0,1720.0,,,1076.0,150000.0,14672798.0,12822.0,40.0,31676.0,110050.0,44828.0,7980000.0,3911080.0,1240000.0,6387000.0,17200.0,166150.0,7600.0,850.0,3755620.0,3735.0,5770.0,409526.0,1131400.0,132000.0,,32596324.0,12680.0,6620.0,4747300.0,339955.0,916950.0,1010135.0,2225700.0,,6511380.0,,,2752960.0,53000.0,27009500.0,,850.0,14913000.0,,22165.0,46685.0,2276.0,5775.0,15100.0,1795489.0,485.0,249295.0,389.0,17690.0,1847.0,316851.0,,54560.0,2921022.0,586200.0,51408000.0,5381800.0,3400000.0,614575.0,107207.0,976230.0,11420800.0,48200.0,69426.0,8058946.0,,2697800.0,,17000.0,1763611.0,36524.8,4600.0,95818.0,780.0,149700.0,1020.0,206613.0,23490.0,,,,1028020.0,,475000.0,5876850.0,,352935.0,25940.0,513566.0,,300000.0,71090.0,259375.0,2370.0,13500.0,36400.0,38660.0,73000.0,1260.0,303800.0,339000.0,163184.0,50.0,11321000.0,1988835.0,897151.0,7252000.0,73440.0,7163095.0,943720.0,57950.0,3587.0,,108797600.0,536220770.0,4746600.0,14003000.0,118157.0,821500.0,22000.0,190.0,16411523.0,398197.0,86000.0,1552927.0,206011.0,,1940.0,22200.0,6733.0,3741600.0,,98517.0,430429.0,,97680.0,1300.0,17250.0,258955.0,2501000.0,,,119.0,16496.0,,,3496000.0,41000.0,465.0,1276718.0,153000.0,7312.5,118945.0,,,575.0,297.0,10743.0,407360.0,9633075.0,194221.0,584020.0,386400.0,,981530.0,65269000.0,,1390.0,1689520.0,60800.0,2200.0,1300.0,188389.0,2350000.0,72300.0,450000.0
1990,830150.0,155601.0,517520.0,42371.0,6281980.0,,5538.0,6456000.0,3365555.0,,43970.0,,21025.0,153723.0,1593503.0,2457805.0,18898.0,1688.0,,,1240.0,154398.0,15075930.0,14199.0,40.8,36740.0,115350.0,46502.0,7975000.0,3884710.0,1390000.0,6820722.0,17600.0,173425.0,7800.0,1000.0,4037290.0,4000.0,5915.0,463800.0,1034525.0,141900.0,,31342024.0,11765.0,6450.0,4741900.0,347093.0,977000.0,1050708.0,2294000.0,,6642773.0,,,2816844.0,58000.0,26806742.0,,1000.0,15251204.0,,20800.0,47407.86,608.0,5950.0,15734.28,1791183.0,490.0,251255.0,270.0,18820.0,1808.0,349644.0,,56800.0,2853849.0,599155.06,53678000.0,5402400.0,3900000.0,546705.0,113032.0,985325.0,11955700.0,191500.0,96400.0,8189348.0,,2737319.0,,17341.87,1754178.0,26198.0,4700.0,130000.0,741.0,154200.0,1050.0,251981.0,23780.0,,,,961780.0,,477000.0,6265936.0,,419123.8,26491.0,523311.0,,299846.0,71735.0,267080.0,2090.0,11000.0,36800.0,38745.0,76000.0,1286.4,423856.0,351000.0,157920.0,45.0,11226000.0,1991556.0,922237.8,7509000.0,74170.0,6986379.0,971400.0,63188.7,3520.0,,108500930.0,542448830.0,4639850.0,14723000.0,124066.0,795900.0,24190.0,175.0,15839677.0,402363.0,88000.0,1665434.0,225790.0,,2050.0,22977.0,7858.0,3812076.0,,96628.0,468508.0,,93421.0,1327.3,17250.0,271810.0,2230000.0,,,120.7,16400.0,,,3508000.0,42000.0,450.0,1331373.0,156750.0,7110.0,130278.0,,,625.0,225.0,11147.0,425912.0,9617415.0,214530.0,596840.0,429800.0,,965944.0,67005000.0,,1340.0,1497246.0,60471.0,2400.0,1200.0,206808.0,2475000.0,77700.0,470000.0
1991,867333.44,152000.0,527410.0,45337.0,6121000.0,,6602.9,6601000.0,3352762.0,,62927.43,,81278.31,161487.0,881550.4,2064758.0,18650.0,1670.0,,,1293.0,238598.5,15808956.0,14253.0,243.59,25100.0,37843.02,48000.0,7790000.0,3894550.0,1460000.0,7389929.0,18000.0,203776.8,8100.0,2468.63,4259370.0,11156.85,6250.0,468700.0,820430.0,143700.0,,29093008.0,12017.41,6674.42,4640000.0,369000.0,894400.0,1080108.9,2396572.0,,7289305.0,,,2566264.0,62000.0,24315164.0,,7021.36,14762812.0,,28222.3,72994.68,515.0,56503.1,25336.25,1804681.0,495.0,253729.0,175.0,19280.0,1650.0,372625.0,,81813.18,2500586.0,880226.3,54077924.0,5281800.0,4035000.0,325744.84,114480.0,1030640.0,11946300.0,163626.3,156200.0,8259134.0,,2504071.0,,20838.54,1750116.5,7576.21,4800.0,172164.0,7707.77,152950.0,1100.0,270764.72,115437.74,,,,996375.5,,480000.0,6847772.0,,416934.9,37444.13,520171.4,,291721.0,20600.62,234457.81,2370.0,10300.0,69945.88,40227.01,80000.0,1023.0,399474.0,360000.0,165000.0,50.0,11047340.0,1893933.0,958661.1,7871000.0,88207.7,5879219.0,824080.0,68448.44,3426.82,,101328770.0,531126880.0,4388185.0,15481000.0,134787.0,805096.0,18890.0,181.11,14448126.0,388326.0,90000.0,1832852.0,240466.0,,1837.0,24918.0,8063.0,4060280.0,,125029.27,481870.0,,96523.02,2744.33,95337.06,345653.0,1855000.0,,,986.88,10590.0,,,3200000.0,44000.0,460.0,1370255.0,171030.4,7706.83,142253.0,,,4273.42,289.82,11578.0,421864.0,10240105.0,235963.0,665580.8,606412.25,,992028.0,67008540.0,,1270.0,1506730.0,169408.55,2500.0,1250.0,212019.53,2705000.0,372781.66,400000.0
1992,895465.9,157000.0,612100.0,47100.0,6795320.0,394700.0,5900.0,6941000.0,3309446.0,850414.0,64867.06,,84397.69,165152.0,897354.94,1862616.0,19163.71,1801.53,468000.0,5884800.0,1147.0,273036.12,16568289.0,8656.0,236.29,23300.0,49633.13,56575.08,7633000.0,3824850.0,1550000.0,7814221.0,20000.0,200138.1,8000.0,1853.46,4344530.0,11435.29,6780.0,524200.0,622460.0,146600.0,,28022008.0,11758.93,6120.0,4404700.0,366000.0,1012173.0,1118341.4,2522427.0,,6863541.0,918956.0,,2475355.0,39317.43,23934278.0,,7576.05,14776300.0,380200.0,26891.56,76325.29,547.0,56649.71,26745.81,1860241.0,500.0,251150.0,153.0,19500.0,1183.0,395860.0,713534.0,84671.27,2312965.0,899267.7,56423004.0,5326100.0,4145000.0,214999.9,114000.0,1046300.0,11873900.0,165152.94,156700.0,8576442.0,5231400.0,2420021.0,961000.0,21414.66,1827878.4,9828.0,5500.0,182000.0,7570.49,148475.0,1150.0,286002.53,125239.35,2420580.0,,1478500.0,1017564.94,1128250.0,490000.0,7114088.0,181239.0,422238.03,54121.95,527235.25,,296339.0,17676.34,234283.64,2445.0,10500.0,74248.57,41980.79,78000.0,1007.0,459941.0,370000.0,171000.0,57.04,11901700.0,1884861.0,966623.0,8050000.0,91553.7,5237859.0,846760.0,45555.63,3411.47,1908400.0,,523949000.0,,16280000.0,131566.0,787566.0,15420.0,185.13,13157146.0,375219.0,93000.0,1822983.0,255281.0,,1870.0,27785.0,7728.0,3861069.0,47234204.0,126571.2,517717.0,,100025.3,2746.08,98126.03,344041.0,1650000.0,,,1000.81,12000.0,,581094.0,3133000.0,45000.0,450.0,1350817.0,173830.77,7828.56,134011.0,509500.0,471000.0,4593.85,284.44,10813.0,452800.0,10279245.0,257310.0,680135.56,616156.25,19114008.0,1073168.0,68437620.0,3597100.0,1280.0,1602840.0,111648.14,2300.0,1200.0,219466.1,2506000.0,386750.44,430000.0
1993,1018470.06,152000.0,670685.0,49795.0,7220093.0,397500.0,6610.99,7554000.0,3294694.0,798457.0,65396.21,,85182.93,169470.0,920584.44,1578589.0,19383.0,1620.0,446000.0,5584000.0,1301.0,286872.5,16334441.0,7668.0,225.25,23200.0,47275.22,49100.0,7500000.0,3815500.0,1660000.0,7857561.0,21179.0,202727.44,7300.0,2607.26,4561760.0,11713.84,7520.0,551700.0,585756.0,157700.0,3453820.0,28120320.0,12327.8,6662.9,4460400.0,372000.0,1030179.1,1200195.5,2687677.0,50622.52,6909563.0,806787.0,820509.4,2462249.0,63000.0,23637870.0,,7715.58,14828900.0,387500.0,27552.1,79560.27,410.0,57212.79,26847.05,1923356.0,505.0,258470.0,284.0,20000.0,520.0,380000.0,625100.0,83524.84,2092294.0,898476.2,58877004.0,5267400.0,4281000.0,235867.4,99900.0,1117344.5,11647500.0,165168.7,166600.0,8625700.0,5541300.0,2408655.2,946000.0,22269.71,1870121.6,20392.98,5600.0,187500.0,7809.87,144290.0,1180.0,296534.3,122460.03,2066664.0,,1156800.0,908718.44,867000.0,495000.0,7555222.0,183549.0,429161.88,52975.37,532388.8,,273300.0,20891.45,247871.98,2370.0,9000.0,66609.31,42391.07,75000.0,1106.0,479300.0,380000.0,183727.0,57.07,10952650.0,1879385.0,971709.9,9003000.0,94879.5,,,69634.25,3197.28,1816700.0,,526020580.0,,17120000.0,151066.0,821967.0,12500.0,180.42,12642212.0,363831.0,85000.0,1730349.0,288074.0,,1607.0,28960.0,9814.0,4065600.0,46521400.0,122951.02,566565.0,,102806.59,2747.83,100916.11,335384.0,1880000.0,,,1014.74,10000.0,1266910.0,549942.0,3352000.0,42000.0,401.93,1243831.0,168373.75,7749.23,157288.0,475500.0,712000.0,4967.92,283.21,9446.0,489000.0,10406020.0,292280.0,728045.8,634215.44,18377008.0,1114614.0,68342390.0,3683500.0,1300.0,1713440.0,109951.87,2600.0,1250.0,219913.8,2439000.0,399332.88,387932.0
1994,1203474.2,146000.0,803212.0,55537.0,8018087.0,415200.0,6615.03,8327000.0,3302261.0,783747.0,59636.85,,91447.9,173679.0,1172301.2,1464530.0,18590.0,1570.0,393500.0,5510000.0,1374.0,303106.7,16530925.0,7297.0,228.39,23100.0,50371.7,50000.0,7750000.0,3835900.0,1760000.0,8372899.0,21632.0,210523.39,6700.0,1919.45,4768170.0,12131.03,7650.0,556200.0,635740.0,167100.0,3218522.0,27891180.0,12568.91,6647.23,4442200.0,400000.0,1056173.2,1317072.4,2685749.0,51873.18,6722410.0,771437.0,834560.6,2511682.0,65261.0,23991562.0,,7855.17,14990700.0,429300.0,27370.35,83857.23,410.0,57637.22,24113.51,1931290.5,510.0,291258.0,279.0,13610.0,370.0,424218.0,605738.0,81374.04,1948626.0,967013.0,61415012.0,5336500.0,4450000.0,287152.47,105216.0,1137191.0,11689400.0,165894.0,151400.0,8389000.0,5261385.0,2424204.5,871600.0,22459.43,1930419.9,40271.79,5700.0,199000.0,7814.85,152211.6,1200.0,302294.06,128071.39,1896444.0,,1001100.0,911897.6,805000.0,500000.0,7461543.0,182672.0,437620.34,50157.21,538149.25,,288700.0,20708.76,244428.8,2370.0,8000.0,59447.67,44891.52,74000.0,1255.0,499599.0,407959.75,187242.0,57.1,10872660.0,1832177.0,1015623.7,9812000.0,101176.9,,,71916.34,3172.1,1948600.0,,530842620.0,,18006000.0,149676.0,849392.0,12100.0,166.0,12224344.0,358661.0,90000.0,1783371.0,290954.0,87707.0,1590.0,31202.0,10453.0,4700300.0,42173100.0,117363.17,618563.0,,109189.87,2334.34,103707.29,329095.0,2180000.0,,,1028.68,11500.0,1208100.0,577055.0,3421000.0,42400.0,380.39,1226697.0,178464.02,8998.91,205407.0,472900.0,715000.0,5931.52,225.0,9371.0,523000.0,10560915.0,308580.0,701783.2,605345.56,18131000.0,1190290.0,69688210.0,3645300.0,1350.0,1385720.0,117749.63,2900.0,1300.0,218449.9,2386000.0,339153.1,390000.0
1995,1360502.4,147000.0,968313.56,59424.0,8770717.0,428380.0,6000.0,8460000.0,2967742.0,826529.0,54778.52,,80693.94,178457.0,1186575.1,1447751.0,16455.0,1762.6,372000.0,5070100.0,1318.0,313122.78,17241104.0,7869.0,240.3,25500.0,56963.53,57150.09,7920000.0,3879300.0,1900000.0,9150659.0,22102.0,209311.3,6800.0,2746.0,5078080.0,12169.37,7000.0,583400.0,638672.0,180900.0,3112930.0,28628844.0,12809.28,6100.0,4676000.0,374000.0,1167800.0,1389486.6,2731830.0,53120.73,6762300.0,706534.0,906946.6,2467695.0,66000.0,24136846.0,,10783.63,14844300.0,475400.0,29083.79,75448.88,182.0,58061.78,24560.2,1970638.8,520.0,307890.0,152.0,13000.0,407.0,444001.0,598084.0,80219.02,1992180.0,987309.25,65385020.0,5346800.0,4540000.0,269368.97,106156.0,1201267.0,12260000.0,168090.0,146782.0,8382000.0,4583851.0,2428926.8,864200.0,22699.68,2012791.5,35560.52,5500.0,207500.0,7819.83,159122.11,1150.0,303227.34,129488.1,1818924.0,,947700.0,923921.25,751000.0,510000.0,7537647.0,203967.0,452713.3,35860.55,548594.4,,337200.0,20696.9,248846.94,2060.0,7500.0,59603.1,45904.46,85024.49,1218.0,525087.0,410511.62,187636.0,57.14,11293929.0,1802989.0,1040287.3,9285000.0,107651.47,,,73129.13,2877.39,1997000.0,,537770400.0,,19006000.0,150671.0,876843.0,12110.0,180.73,11644071.0,374658.0,85000.0,1894987.0,357873.0,129290.0,1429.0,34007.0,12375.0,5021400.0,39305000.0,110853.45,662100.0,,110885.16,2749.13,102332.81,290742.0,2181390.2,,,1042.62,10000.0,1205375.0,609204.0,3304000.0,36300.0,390.0,1414020.0,182519.14,8211.71,307229.0,382000.0,727300.0,6282.88,150.0,9175.0,565000.0,10601550.0,345110.0,737604.1,619045.8,17274300.0,1254421.0,70455680.0,3575500.0,1360.0,1413429.0,121337.65,2981.27,1241.26,222423.38,2624000.0,374380.34,350000.0
1996,1548806.9,162000.0,1043627.0,63584.0,9139815.0,431300.0,5600.0,8986000.0,2977910.0,843253.0,51550.49,,89618.67,183135.0,1496188.4,1432619.0,16364.37,1727.18,315600.0,4908400.0,1136.0,327290.25,19298182.0,8351.0,243.28,24200.0,52416.04,58075.0,7890000.0,3812200.0,1934700.0,9844071.0,22591.0,209755.89,6200.0,1968.63,5332030.0,12438.89,10768.0,558500.0,640210.0,180300.0,3121351.0,28800862.0,13048.95,6655.42,4695200.0,381000.0,1221200.0,1437657.8,3024870.0,59367.94,6802310.0,674549.0,1023621.4,2431233.0,60700.0,23839554.0,,8134.49,14808300.0,530300.0,35562.88,78661.45,125.0,58486.46,25689.75,1976554.8,520.0,323050.0,217.0,28150.0,439.0,528526.0,626437.0,80984.23,1988740.0,1011025.3,68372030.0,5297100.0,4819009.0,378047.7,104896.0,1190952.0,12671600.0,169492.0,152902.0,8657000.0,3590601.0,2320753.0,885300.0,22787.41,2047993.1,42610.72,5600.0,223763.0,7824.81,168823.3,1000.0,300016.06,119713.37,1831496.0,,922700.0,948689.0,671000.0,515000.0,7709347.0,197782.0,465872.88,45750.0,563161.06,,337277.0,20884.97,259161.78,2060.0,6600.0,67911.18,44938.21,72000.0,1077.0,543214.0,411723.47,195455.0,57.17,11012592.0,1777792.0,1060714.6,10010000.0,115936.3,,,67672.96,2941.96,2048500.0,,545127200.0,,22970000.0,160547.0,924190.0,11500.0,160.0,11697452.0,363089.0,80000.0,1927814.0,403824.0,121090.0,1359.0,34448.0,14160.0,5072204.0,35818468.0,124373.51,693183.0,,113996.45,2753.08,87073.24,327292.0,2241000.0,,,1056.57,9000.0,1142605.0,594355.0,3258000.0,36700.0,310.0,1508417.0,193405.0,8252.64,343388.0,176000.0,754800.0,6629.34,283.76,9623.0,615000.0,10760915.0,346948.0,733124.44,626589.6,15821200.0,1302050.0,69874136.0,3332700.0,1350.0,1448766.0,53688.43,2982.88,1242.02,227785.17,2840000.0,349372.34,421000.0
1997,1700333.6,175000.0,849634.0,68034.0,9371790.0,425300.0,5400.0,9316000.0,3037320.0,881545.0,49346.99,,91540.22,187942.0,1700104.0,1480075.0,14372.18,1727.6,430000.0,5132500.0,1139.0,339016.62,19464002.0,8531.0,298.7,24200.0,53863.55,60000.0,8100000.0,3794700.0,2062200.0,9730738.0,23097.0,212563.06,5800.0,2884.85,5492034.0,12687.05,10200.0,595500.0,651018.0,177800.0,2776487.0,28723906.0,13820.87,6659.51,4631800.0,297000.0,1186200.0,1701142.5,3543084.0,65790.02,6545340.0,716934.0,1045693.25,2462833.0,57800.0,23695448.0,,8274.22,14841000.0,610800.0,35848.34,81997.95,113.0,58911.28,26117.03,1981748.0,531.51,322150.0,250.0,31860.0,215.0,524000.0,627998.0,89037.72,2001590.0,994557.2,70892790.0,5256300.0,4895000.0,411177.03,105264.0,1190273.0,12821700.0,173136.0,163213.0,8645455.0,3293800.0,2485518.2,911500.0,23128.37,1997146.0,34196.49,5600.0,193999.0,7829.79,183306.6,890.0,299205.56,133722.48,1949711.0,,987600.0,1302177.0,597000.0,520000.0,7968633.0,196797.0,481037.03,51538.52,577198.0,,370730.0,20872.97,260655.6,2163.0,6000.0,74205.58,42331.1,74000.0,972.0,566635.0,350000.0,209136.0,57.2,10922310.0,1771414.0,1112585.0,11058000.0,127369.54,,,64679.32,2962.94,2128000.0,,549016500.0,,23580000.0,160861.0,967445.0,10220.0,168.0,12124648.0,357115.0,79002.31,1958675.0,444206.0,115089.0,1379.0,35323.0,17278.0,5008954.0,34135028.0,123189.56,746103.0,,116865.56,2754.84,75982.67,367448.0,2250000.0,,,1070.52,8000.0,1133833.0,588422.0,3276000.0,37100.0,280.0,1610060.0,215058.16,8708.83,385728.0,234600.0,755400.0,6971.27,283.95,9838.0,657000.0,10076526.0,363389.0,748644.5,632814.0,13767600.0,1339681.0,70822080.0,3345500.0,1360.0,1475435.0,59034.68,2984.48,1242.79,238529.12,2638000.0,261760.23,419500.0
1998,1789111.9,190000.0,860822.0,72797.0,9841926.0,447500.0,5300.0,9439000.0,3066330.0,946500.0,52441.56,,93483.7,192879.0,1795124.2,1637820.0,14384.8,1728.01,546000.0,5232400.0,1139.0,345673.5,19496690.0,9100.0,297.49,24300.0,53442.37,59854.46,8200000.0,3852600.0,2092200.0,10145403.0,25349.0,215245.84,5300.0,2747.14,5711637.0,12276.37,10300.0,654300.0,655889.0,177900.0,2789658.0,28400000.0,13444.23,6663.61,4667600.0,387000.0,1330600.0,1739303.9,3481262.0,71771.16,6833900.0,729547.0,1070309.6,2447342.0,57000.0,23688102.0,,8552.66,14632000.0,638206.0,36154.38,85467.58,65.0,59475.16,26242.13,1994020.5,520.0,292200.0,268.0,31860.0,246.0,604882.0,640837.0,93446.92,2118783.0,920880.25,74118210.0,5091200.0,5125000.0,445117.06,105716.0,1230675.0,12996400.0,178427.0,161936.0,8572421.0,3339953.0,2442470.2,959784.0,23636.58,2038964.4,35291.48,5800.0,193780.0,7834.78,184419.88,900.0,170885.66,125343.42,1929897.0,,950200.0,1118777.9,589368.0,525000.0,8443455.0,226900.0,509368.7,50906.21,580118.9,,402076.0,20960.9,268450.22,2163.0,5500.0,77015.02,40999.03,79000.0,1111.0,591208.0,367500.0,218127.0,57.24,10995000.0,1757384.0,1151013.6,11380000.0,138345.95,,,63924.59,2585.37,2243400.0,,557951200.0,,24215000.0,166753.0,1017483.0,9240.0,157.0,12597041.0,377560.0,85000.0,1992969.0,445000.0,115395.0,894.0,33044.0,18566.0,4865924.0,33254568.0,128380.87,814282.0,,112220.81,2756.59,75993.19,341745.0,2185000.0,,,1084.48,7000.0,1195814.0,601353.0,3277000.0,37600.0,310.0,1780166.0,218165.06,9296.77,437116.0,260300.0,765300.0,7531.3,284.13,9976.0,750000.0,9971000.0,371280.0,819164.25,663961.5,13752700.0,1467629.0,71354870.0,3420400.0,1428.02,1484877.0,62493.63,2900.0,1350.0,247803.42,2851000.0,271532.66,559000.0
