Date,ABW,AFG,AGO,ALB,ARE,ARG,ARM,ASM,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COL,CPV,CRI,CUB,CUW,CYM,CYP,CZE,DEU,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESP,EST,ETH,FIN,FJI,FRA,FSM,GAB,GBR,GEO,GHA,GIN,GMB,GNB,GNQ,GRC,GRD,GTM,GUM,GUY,HKG,HND,HRV,HTI,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LKA,LSO,LTU,LVA,MAR,MDA,MDG,MEX,MHL,MKD,MLI,MLT,MMR,MNE,MNP,MOZ,MUS,MWI,MYS,NAM,NCL,NER,NGA,NIC,NLD,NOR,NPL,NRU,NZL,OMN,OWID_CIS,OWID_WRL,PAK,PAN,PER,PHL,PLW,PNG,POL,PRI,PRK,PRT,PRY,PSE,PYF,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SLB,SLE,SLV,SRB,SSD,SUR,SVK,SVN,SWE,SWZ,SYC,SYR,TCA,TCD,TGO,THA,TJK,TKM,TLS,TON,TTO,TUN,TUR,TUV,TZA,UGA,UKR,URY,USA,UZB,VCT,VEN,VGB,VIR,VNM,VUT,WSM,YEM,ZAF,ZMB,ZWE
1990,0.0,300.0,0.0,4961.0,0.0,300.0,0.0,0.0,0.0,12401.0,3126.0,0.0,30.0,675.0,0.0,6.0,192592.0,7849.0,0.0,49.0,0.0,0.0,99.0,515.0,20490.0,0.0,6.0,31.0,0.0,105.0,41216.0,1070.0,70464.0,8392965.0,100.0,106.0,700.0,240.0,10455.0,0.0,573.0,8174.0,0.0,0.0,125.0,0.0,64435.0,0.0,41946.0,280.0,407.0,77730.0,61916.0,0.0,203766.0,0.0,36.0,18550.0,6353.0,256653.0,0.0,2.0,50044.0,0.0,360.0,1.0,60.0,0.0,0.0,9523.0,0.0,904.0,212.0,50.0,10256.0,3401.0,0.0,0.0,17600.0,599824.0,1017136.0,26673.0,27147.0,1600.0,2829.0,14638.0,153744.0,3404.0,60.0,1369751.0,0.0,1236.0,0.0,6400.0,5116.0,3.0,788565.0,0.0,10000.0,80.0,0.0,70.0,40.0,1030.0,20.0,0.0,0.0,415.0,0.0,280.0,22348.0,0.0,0.0,13.0,3.0,7087.0,0.0,0.0,15.0,78.0,197.0,52919.0,20.0,631.0,36.0,7347.0,74.0,100997.0,150583.0,9258.0,0.0,28600.0,0.0,67.0,16825216.0,10041.0,3439.0,5226.0,671116.0,2.0,7.0,26400.0,113.0,900000.0,4968.0,61.0,0.0,88.0,0.0,34950.0,0.0,164.0,1988.0,234.0,7.0,1857.0,5.0,20.0,632.0,0.0,0.0,0.0,0.0,0.0,9124.0,45.0,15.0,2729.0,5.0,0.0,22.0,291719.0,0.0,0.0,0.0,0.0,2.0,1023.0,5782.0,0.0,8080.0,52.0,0.0,3.0,315727.0,0.0,0.0,638.0,0.0,0.0,162076.0,0.0,0.0,0.0,3613.0,1460.0,157.0
1991,0.0,300.0,0.0,859.0,0.0,350.0,0.0,5.0,0.0,14327.0,3135.0,0.0,50.0,846.0,0.0,5.0,210993.0,7798.0,0.0,6.0,0.0,0.0,158.0,200.0,23390.0,0.0,1.0,35.0,0.0,105.0,48068.0,1230.0,105258.0,9695110.0,253.0,74.0,700.0,243.0,12267.0,0.0,1975.0,8261.0,0.0,0.0,127.0,0.0,74692.0,0.0,42098.0,615.0,150.0,107145.0,61617.0,0.0,224971.0,0.0,36.0,19271.0,3493.0,245094.0,0.0,3.0,60887.0,0.0,410.0,1.0,0.0,0.0,0.0,12615.0,0.0,831.0,176.0,65.0,10624.0,4175.0,0.0,0.0,14434.0,607507.0,1225261.0,27749.0,20226.0,1750.0,2873.0,15102.0,175193.0,3140.0,20.0,1359269.6,0.0,1178.0,0.0,6700.0,8209.0,3.0,787977.0,0.0,10500.0,80.0,0.0,70.0,40.0,1530.0,15.0,0.0,0.0,659.0,0.0,198.0,24972.0,0.0,0.0,31.0,200.0,8822.0,0.0,0.0,15.0,86.0,223.0,64845.0,20.0,754.0,21.0,15365.0,74.0,51648.0,160705.0,10314.0,0.0,48700.0,0.0,67.0,18645992.0,12795.0,3877.0,6866.0,692401.0,2.0,11.0,29500.0,242.0,950000.0,6277.0,60.0,0.0,80.0,0.0,29530.0,0.0,58.0,2153.0,203.0,12.0,2000.0,6.0,20.0,117.0,0.0,0.0,0.0,0.0,0.0,7984.0,45.0,12.0,3169.0,2.0,0.0,22.0,353333.0,0.0,0.0,0.0,0.0,3.0,778.0,7835.0,0.0,24970.0,63.0,0.0,3.0,363083.0,0.0,0.0,1119.0,0.0,0.0,168104.0,0.0,0.0,0.0,4882.0,2470.0,134.0
1992,0.0,300.0,0.0,397.0,0.0,402.0,2565.0,5.0,0.0,16422.0,3140.0,1690.0,50.0,846.0,0.0,5.0,226863.0,8132.0,0.0,10.0,0.0,8415.0,301.0,266.0,29820.0,0.0,17.0,35.0,0.0,338.0,45386.0,1230.0,116281.0,12185159.0,306.0,57.0,730.0,191.0,23987.0,0.0,2244.0,10977.0,0.0,0.0,155.0,0.0,96654.0,6.0,43264.0,815.0,147.0,116694.0,63895.0,0.0,171259.0,693.0,22.0,17909.0,2498.9,250254.0,0.0,5.0,56824.0,1045.0,430.0,5.0,0.0,0.0,0.0,20306.0,0.0,1235.0,187.0,85.0,9333.0,5707.0,6802.0,0.0,14230.0,645368.0,1395444.0,27157.0,21806.0,4750.0,2524.0,12211.0,170377.0,3240.0,22.0,1397089.0,3379.0,1136.0,642.0,8550.0,3513.0,0.0,955477.0,0.0,10760.0,130.0,0.0,80.0,21.0,2030.0,17.0,3899.0,641.0,741.0,2935.0,2640.0,26576.0,0.0,899.0,40.0,500.0,25954.0,0.0,0.0,12.0,100.0,223.0,79700.0,22.0,847.0,8.0,17088.0,60.0,54105.0,131102.0,10645.0,0.0,51500.0,0.0,50.0,22055704.0,12604.0,3820.0,5504.0,736381.0,2.0,11.0,30200.0,284.0,1100000.0,6402.0,75.0,0.0,71.0,0.0,24620.0,104999.0,53.0,2380.0,200.0,11.0,2350.0,8.0,20.0,539.0,0.0,0.0,3.0,0.0,868.0,7119.0,40.0,50.0,5116.0,2.0,0.0,150.0,370974.0,1874.0,1950.0,0.0,0.0,3.0,859.0,9085.0,0.0,21230.0,77.0,66904.0,7.0,413844.0,18751.0,0.0,2104.0,0.0,0.0,172899.0,0.0,0.0,0.0,4288.0,3700.0,132.0
1993,0.0,300.0,0.0,389.0,0.0,707.0,2250.0,5.0,0.0,18359.0,3140.0,1201.0,50.0,846.0,0.0,0.0,237743.0,7897.0,0.0,8.0,0.0,7018.0,602.0,649.0,30390.0,0.0,36.0,30.0,0.0,301.0,52442.0,1135.0,135090.0,15221669.0,351.0,50.0,700.0,234.0,23971.0,0.0,3335.0,12774.0,0.0,0.0,259.0,20242.0,69500.0,3.0,39739.0,1347.0,300.0,87763.0,51210.0,0.0,128330.0,330.0,28.0,17526.0,1832.03,277323.0,0.0,8.0,68774.0,580.0,465.0,5.0,0.0,0.0,0.0,32578.0,0.0,3286.0,211.0,140.0,9299.0,8341.0,4603.0,0.0,9492.0,710414.0,1416702.0,30158.0,21882.0,4000.0,2917.0,13604.0,166320.0,3340.0,60.0,1359475.9,2928.0,1145.0,223.0,7900.0,1684.0,0.0,1056503.0,0.0,11000.0,180.0,0.0,10.0,9.0,2530.0,18.0,2907.0,339.0,1193.0,2275.0,2289.0,28068.0,0.0,752.0,52.0,650.0,51676.0,0.0,0.0,10.0,110.0,255.0,105241.0,57.0,717.0,10.0,17090.0,326.0,71125.0,164499.0,9532.0,0.0,52501.0,0.0,81.0,25525588.0,13389.0,5106.0,4862.0,793620.0,2.0,15.0,18609.0,160.0,1130000.0,5970.0,75.0,0.0,455.17,0.0,21100.0,92866.0,53.0,2503.0,200.0,26.0,2350.0,10.0,15.0,628.0,0.0,0.0,3.0,1588.0,718.0,5904.0,42.0,100.0,4635.0,1.0,0.0,150.0,457314.0,2462.0,2163.0,0.0,0.0,4.0,795.0,12438.0,0.0,17680.0,87.0,66117.0,5.0,416913.0,19043.0,0.0,2708.0,0.0,0.0,188061.0,0.0,0.0,0.0,4021.0,4655.0,130.0
1994,0.0,300.0,0.0,395.0,0.0,763.0,1570.0,5.0,5.0,19129.0,3103.0,1038.0,50.0,846.0,0.0,0.0,264190.0,6100.0,0.0,4.0,0.0,6934.0,656.0,617.0,30915.0,0.0,72.0,30.0,0.0,255.0,55430.0,1235.0,183747.0,18213586.0,117.0,50.0,650.0,121.0,25652.0,0.0,3910.0,16273.0,0.0,0.0,291.0,18655.0,48852.0,3.0,42892.0,3982.0,389.0,89096.0,56603.0,0.0,181940.0,417.0,33.0,16682.0,184.0,280954.0,0.0,28.0,85701.0,228.0,500.0,5.0,0.0,0.0,0.0,33182.0,0.0,4393.0,215.0,210.0,8966.0,8990.0,4941.0,0.0,9899.0,703522.0,1519528.0,28615.0,25899.0,4100.0,3222.0,14984.0,176421.0,3440.0,86.0,1420526.0,1161.0,1385.0,163.0,8200.0,3200.0,0.0,1092988.0,0.0,11200.0,200.0,0.0,10.0,11.0,3130.0,18.0,1874.0,560.0,1463.0,1212.0,3295.0,31667.0,0.0,744.0,100.0,904.0,64584.0,0.0,0.0,116.0,142.0,225.0,114112.0,66.0,780.0,17.0,15030.0,1068.0,109379.0,218486.0,9663.0,0.0,51256.0,0.0,103.0,28914260.0,14664.0,6291.0,5903.0,869083.0,3.0,15.0,24500.0,143.0,817039.0,6538.0,100.0,0.0,615.96,0.0,20400.0,77956.0,60.0,2235.0,200.0,42.0,2360.0,13.0,25.0,1324.0,0.0,0.0,1.0,1861.0,787.0,7410.0,60.0,164.0,4521.0,1.0,0.0,150.0,509800.0,980.0,2125.0,0.0,0.0,4.0,1137.0,15998.0,0.0,24590.0,179.0,43686.0,10.0,391412.0,14559.0,0.0,4153.0,0.0,0.0,344084.0,0.0,0.0,0.0,4429.0,4530.0,130.0
1995,0.0,300.0,0.0,340.0,0.0,1474.0,1120.0,5.0,5.0,22395.0,2918.0,516.0,50.0,846.0,0.0,0.0,317073.0,4615.0,4.0,24.0,0.0,5463.0,950.0,616.0,46202.0,0.0,103.0,30.0,0.0,210.0,65207.0,1161.0,206266.0,21152498.0,386.0,57.0,600.0,139.0,36630.0,0.0,6756.0,22276.0,0.0,0.0,452.0,18679.0,64096.0,4.0,44730.0,2206.0,369.0,106223.0,71815.0,0.0,225965.0,315.0,55.0,17345.0,200.0,280786.0,0.0,39.0,93838.0,157.0,550.0,4.0,0.0,0.0,0.0,32644.0,0.0,3675.0,216.0,230.0,8571.0,7241.0,4007.0,0.0,9360.0,743092.0,1658807.0,27366.0,28636.0,2600.0,3485.0,16180.0,214725.0,3550.0,170.0,1389676.5,1948.0,1302.0,207.0,9511.0,5265.0,0.0,1017254.0,90.0,12880.0,300.0,0.0,40.0,11.0,3359.0,14.0,1714.0,525.0,2072.0,1401.0,4712.0,25580.0,0.0,829.0,100.0,904.0,71700.0,0.0,0.0,36.0,176.0,226.0,132745.0,67.0,939.0,35.0,16619.0,2310.0,83938.0,277615.0,9918.0,0.0,70391.0,0.0,114.0,32364768.0,14848.0,5503.0,5771.0,940619.0,3.0,23.0,25111.0,68.0,738317.0,4981.0,190.0,0.0,551.7,0.0,19830.0,68578.0,79.0,2696.0,1000.0,60.0,3625.0,13.0,25.0,518.0,0.0,0.0,1.0,1617.0,789.0,7554.0,88.0,195.0,5857.0,5.0,0.0,20.0,559504.0,284.0,1669.0,0.0,0.0,15.0,960.0,21607.0,0.0,39170.0,194.0,35368.0,20.0,413454.0,10197.0,0.0,5719.0,0.0,0.0,389069.0,0.0,0.0,0.0,3530.0,4081.0,150.0
1996,0.0,300.0,0.0,323.0,0.0,1322.0,650.0,5.0,5.0,25323.0,2949.0,419.0,50.0,946.0,0.0,30.0,379087.0,4727.0,3.0,1.0,0.0,6038.0,1004.0,380.0,77690.0,0.0,119.0,30.0,0.0,150.0,72376.0,1161.0,323115.0,23465788.0,1128.0,58.0,600.0,106.0,29990.0,0.0,6986.0,36354.0,0.0,0.0,787.0,18200.0,83237.0,4.0,41924.0,789.0,322.0,108880.0,91137.0,0.0,233633.0,272.0,38.0,17659.0,255.0,285526.0,0.0,62.0,109901.0,101.0,550.0,4.0,4.0,0.0,0.0,39852.0,0.0,3421.0,220.0,250.0,8418.0,10295.0,2889.0,0.0,8080.0,881098.0,1758739.0,34925.0,29977.0,2500.0,3687.0,17553.0,189373.0,3500.0,181.0,1349461.8,1682.0,579.0,185.0,9600.0,9489.0,0.0,897041.0,90.0,16000.0,350.0,0.0,40.0,12.0,3632.0,14.0,1537.0,380.0,2084.0,1067.0,5075.0,31339.0,0.0,526.0,60.0,1552.0,71508.0,0.0,0.0,4.0,165.0,240.0,109063.0,67.0,1061.0,11.0,19491.0,2504.0,99871.0,321516.0,10649.0,0.0,74800.0,0.0,191.0,35097700.0,13557.0,5079.0,7724.0,1007677.0,2.0,38.0,27700.0,58.0,782475.0,5364.0,350.0,0.0,596.38,1.0,13900.0,53309.0,100.0,3835.0,1000.0,78.0,3567.0,13.0,30.0,358.0,0.0,0.0,1.0,954.0,869.0,8244.0,93.0,278.0,6355.0,3.0,0.0,21.0,556155.0,93.0,307.0,0.0,0.0,15.0,1351.0,33201.0,0.0,47740.0,210.0,32709.0,21.0,393346.0,5006.0,0.0,7362.0,0.0,0.0,308288.0,0.0,0.0,0.0,3013.0,4770.0,170.0
1997,0.0,300.0,0.0,97.0,0.0,1314.0,670.0,5.0,5.0,26543.0,3018.0,364.0,50.0,846.0,0.0,45.0,485864.0,5437.0,0.0,1.0,0.0,4322.0,1397.0,387.0,87676.0,0.0,157.0,30.0,0.0,80.0,81676.0,1150.0,375113.0,23747400.0,450.0,67.0,1000.0,99.0,43710.0,0.0,7000.0,36367.0,0.0,0.0,969.0,17560.0,65433.0,5.0,39697.0,677.0,322.0,134497.0,85704.0,0.0,241169.0,260.0,24.0,16426.0,365.0,287243.0,0.0,57.0,129715.0,61.0,400.0,0.0,4.0,0.0,0.0,48838.0,0.0,4407.0,220.0,270.0,8310.0,9472.0,3510.0,0.0,9334.0,777547.0,1864322.0,36854.0,30279.0,3400.0,3663.0,18264.0,195719.0,3450.0,200.0,1339909.5,1921.0,199.0,168.0,11800.0,7383.0,0.0,1040210.0,204.0,21143.0,300.0,0.0,40.0,3.0,3680.0,14.0,1516.0,345.0,2329.0,1202.0,8582.0,39500.0,0.0,538.0,60.0,1800.0,82740.0,0.0,0.0,0.0,118.0,231.0,107984.0,62.0,1152.0,13.0,24297.0,3486.0,98210.0,367617.0,11977.0,0.0,76850.0,0.0,130.0,35590710.0,15464.0,7217.0,7931.0,984437.0,2.0,57.0,28680.0,13.0,489321.0,7185.0,350.0,0.0,809.19,2.0,11168.0,59766.0,118.0,4690.0,1000.0,74.0,4088.0,13.0,30.0,384.0,0.0,0.0,1.0,1254.0,917.0,6683.0,66.0,584.0,5596.0,4.0,0.0,20.0,539817.0,71.0,605.0,0.0,0.0,13.0,1875.0,45450.0,0.0,36670.0,360.0,30000.0,19.0,438356.0,7490.0,0.0,8950.0,0.0,0.0,332378.0,0.0,1.0,0.0,4196.0,4718.0,170.0
1998,0.0,300.0,0.0,124.0,0.0,1040.0,437.0,5.0,5.0,24570.0,2909.0,211.0,50.0,846.0,0.0,40.0,574812.0,4252.0,1.0,1.0,0.0,4727.0,1642.0,385.0,103915.0,0.0,172.0,30.0,0.0,80.0,91046.0,1150.0,361430.0,25671892.0,862.0,67.0,1833.0,140.0,45933.0,0.0,7937.0,39603.0,0.0,0.0,1178.0,17231.0,73020.0,5.0,42368.0,810.0,283.0,145790.0,139389.0,0.0,315908.0,260.0,14.0,16024.0,2408.0,267850.0,0.0,158.0,137421.0,96.0,1800.0,0.0,4.0,0.0,0.0,59926.0,0.0,3124.0,220.0,300.0,6439.0,8080.0,5989.0,0.0,10222.0,747007.0,1908485.0,42375.0,33237.0,7500.0,3868.0,18556.0,208625.0,3410.0,293.0,1290515.1,1106.0,153.0,162.0,14100.0,5942.0,0.0,796632.0,220.0,21216.0,400.0,20.0,40.0,2.0,6570.0,8.0,1516.0,425.0,2161.0,1129.0,4503.0,41068.0,0.0,652.0,60.0,1950.0,81968.0,0.0,0.0,0.0,83.0,229.0,133635.0,62.0,1596.0,12.0,20458.0,4790.0,120094.0,410757.0,12866.0,0.0,93807.0,13.0,196.0,37720436.0,17369.0,7233.0,7175.0,997841.0,1.0,106.0,29791.0,164.0,481500.0,7536.0,95.0,0.0,619.0,0.0,9614.0,66230.0,128.0,5101.0,1000.0,23.0,3706.0,13.0,30.0,399.0,0.0,0.0,106.0,648.0,909.0,5476.0,81.0,649.0,7233.0,4.0,0.0,25.0,594579.0,81.0,559.0,0.0,6.0,13.0,1842.0,56700.0,0.0,43050.0,320.0,28332.0,19.0,445119.0,6966.0,0.0,9830.0,0.0,0.0,353920.0,0.0,0.0,0.0,5088.0,4159.0,170.0
1999,0.0,300.0,0.0,310.0,0.0,1218.0,889.0,5.0,5.0,29601.0,3067.0,216.0,50.0,1597.0,0.0,25.0,593202.0,7780.0,3.0,1.0,0.0,4824.0,3163.0,398.0,140657.0,0.0,194.0,30.0,0.0,117.0,112916.0,1135.0,305494.0,28000956.0,1000.0,67.0,1993.0,190.0,52947.0,0.0,9324.0,40166.0,0.0,0.0,1422.0,18775.0,79567.0,5.0,42670.0,748.0,250.0,126575.0,226276.0,0.0,320469.0,200.0,15.0,15449.0,16860.02,264857.0,0.0,558.0,154800.0,83.0,2900.0,0.0,4.0,0.0,0.0,84274.0,1.0,4850.0,230.0,606.0,6052.0,8789.0,6313.0,0.0,11947.0,882989.0,2134814.0,43856.0,31800.0,2183.0,3897.0,18777.0,210368.0,4150.0,515.0,1315323.8,1193.0,300.0,71.0,15000.0,9409.0,1.0,777711.0,264.0,30362.0,300.0,20.0,40.0,137.0,3900.0,4.0,1650.0,468.0,2793.0,815.0,5811.0,48443.0,0.0,1170.0,80.0,2002.0,91114.0,0.0,0.0,0.0,85.0,590.0,166974.0,65.0,1850.0,14.0,21737.0,4205.0,108760.0,475932.0,13028.0,0.0,91650.0,0.0,249.0,41002604.0,23076.0,2327.0,8788.0,1048679.0,1.0,156.0,33711.0,138.0,481500.0,6268.0,95.0,0.0,989.82,0.0,8998.0,71615.0,300.0,5620.0,1000.0,155.0,4029.0,13.0,30.0,279.0,0.0,0.0,200.0,872.0,1206.0,6004.0,61.0,227.0,6079.0,10.0,0.0,20.0,693762.0,74.0,73.0,0.0,4.0,13.0,1095.0,63000.0,0.0,36670.0,475.0,33816.0,31.0,479212.0,6056.0,0.0,11020.0,0.0,0.0,413468.0,0.0,0.0,0.0,4148.0,4180.0,1203.0
2000,0.0,300.0,5.0,307.0,0.0,1784.0,893.0,5.0,5.0,32083.0,2847.0,140.0,50.0,1871.0,0.0,5.0,657120.0,3654.0,12.0,2.0,0.0,6716.0,3630.0,405.0,172450.0,0.0,113.0,30.0,0.0,120.0,127665.0,1100.0,425058.0,29749708.0,1197.0,50.0,2076.0,66.0,61786.0,0.0,9708.0,32780.0,0.0,0.0,1878.0,19475.0,65891.0,7.0,43609.0,2125.0,351.0,61311.0,340093.0,6.0,311429.0,225.0,15.0,15400.0,6991.0,266802.0,0.0,558.0,152485.0,86.0,5000.0,0.0,5.0,0.0,0.0,95418.0,4.0,3963.0,232.0,605.0,4988.0,10053.0,6876.0,12.0,12886.0,993727.0,1942531.0,51247.0,40550.0,1745.0,3623.0,20098.0,216525.0,4512.0,569.0,1291735.1,813.0,512.0,58.0,14430.0,11188.0,1.0,667883.0,376.0,42066.0,400.0,22.0,40.0,1.0,4420.0,8.0,1996.0,325.0,1889.0,1710.0,7980.0,53918.0,0.0,1217.0,30.0,1746.0,98912.0,0.0,0.0,0.0,87.0,530.0,167898.0,70.0,1765.0,15.0,25718.0,5435.0,75231.0,491329.0,15023.0,0.0,85640.0,0.0,390.0,43011452.0,12485.0,1779.0,6596.0,1100902.0,2.0,210.0,35795.0,154.0,467700.0,7537.0,103.0,0.0,810.66,0.0,9727.0,77132.0,270.0,6004.0,1000.0,104.0,5112.0,15.0,30.0,261.0,0.0,0.0,345.0,887.0,1181.0,4834.0,69.0,425.0,6797.0,15.0,0.0,20.0,738155.0,86.0,68.0,0.0,77.0,22.0,1553.0,79031.0,0.0,49910.0,820.0,30969.0,85.0,456830.0,5652.0,0.0,13505.0,0.0,0.0,513517.0,0.0,0.0,0.0,2819.0,4240.0,2151.0
2001,0.0,450.0,11.0,286.0,0.0,1340.0,1331.0,10.0,5.0,35883.0,2393.0,95.0,50.0,1830.0,0.0,5.0,712640.0,2938.0,0.0,13.0,0.0,4666.0,4460.0,320.0,205568.0,0.0,99.0,30.0,0.0,125.0,153046.0,1135.0,631634.0,31102502.0,1025.0,150.0,2744.0,64.0,57660.0,0.0,10520.0,25569.0,0.0,0.0,1883.0,20098.0,53409.0,12.0,41573.0,2647.0,454.0,57587.0,342864.0,14.0,311591.0,467.0,15.0,15739.0,4927.0,251655.0,0.0,102.0,170516.0,80.0,6000.0,0.0,5.0,0.0,0.0,97512.0,0.0,5100.0,232.0,608.0,5627.0,13386.0,10468.0,12.0,13056.0,1076749.0,2120634.0,60940.0,62550.0,2000.0,4371.0,21318.0,218330.0,4512.0,540.0,1311828.8,309.0,1009.0,144.0,17500.0,9282.0,1.0,668022.0,195.0,50000.0,300.0,14.0,40.0,29.0,3610.0,8.0,2001.0,463.0,1403.0,1709.0,8449.0,76063.0,0.0,787.0,500.0,1235.0,121266.0,0.0,0.0,0.0,59.0,568.0,177021.0,70.0,1893.0,21.0,24398.0,5750.0,57042.0,510748.0,16570.0,0.4,76024.0,0.0,487.0,45555976.0,57632.0,3127.0,7551.0,1220456.0,2.0,210.0,35460.0,414.0,508095.0,8209.0,570.0,0.0,932.62,1.0,10818.0,90449.0,435.0,8218.0,1000.0,105.0,4443.0,15.0,30.0,395.0,0.0,0.0,422.0,999.0,1262.0,6773.0,72.0,282.0,5880.0,20.0,0.0,20.0,814121.0,99.0,43.0,0.0,70.0,7.0,1868.0,67244.0,0.0,81860.0,2360.0,31037.0,17.0,480362.0,3988.0,0.0,16647.0,0.0,0.0,603098.0,0.0,0.0,0.0,2830.0,4520.0,2285.0
2002,0.0,450.0,51.0,860.0,0.0,1457.0,1020.0,10.0,5.0,38908.04,2333.0,80.0,50.0,1834.0,7.0,5.0,786604.0,2308.0,3.0,25.0,4685.0,6523.0,4400.0,418.0,247678.0,0.0,157.0,30.0,0.0,125.0,172046.0,1135.0,617303.0,33160272.0,806.0,330.0,2965.0,68.0,57160.0,0.0,17892.0,27044.0,0.0,0.0,1862.0,19210.0,49852.0,13.0,32026.0,3554.0,476.0,77636.0,376296.0,17.0,257249.0,257.0,15.0,15132.0,1206.0,251758.0,0.0,83.0,179036.0,52.0,6000.0,2.0,5.0,0.0,0.0,87928.0,0.0,7978.0,233.0,608.0,4302.0,16957.0,9095.0,12.0,11574.0,1137151.0,2189445.0,62568.0,76817.0,2000.0,3585.0,22256.0,184285.0,6155.0,515.0,1385099.1,778.0,798.0,94.0,18250.0,4262.0,1.0,794340.0,195.0,59716.0,790.0,30.0,40.0,18.0,2651.0,8.0,1750.0,430.0,1670.0,2335.0,10413.0,73670.0,0.0,763.0,1008.0,1116.0,190120.0,0.0,0.0,2247.0,56.0,642.0,183990.0,88.0,1918.0,40.0,30663.0,6089.0,54429.0,551300.0,17100.0,0.0,86583.0,0.0,580.0,48669610.0,66970.0,3638.0,11532.0,1338394.0,4.0,286.0,32709.0,462.0,508095.0,8288.0,1000.0,0.0,1343.85,0.0,9248.0,101483.0,612.0,6744.0,1600.0,109.0,5027.0,6.0,30.0,781.0,0.0,0.0,422.0,829.0,1289.0,5618.0,0.0,234.0,5988.0,30.0,0.0,30.0,954608.0,143.0,38.0,0.0,67.0,7.0,1980.0,61165.0,0.0,111830.0,4915.0,30869.76,17.0,498899.0,3824.0,0.0,18020.0,0.0,0.0,718041.0,0.0,0.0,0.0,4105.0,4630.0,2263.0
2003,0.0,450.0,72.0,1473.0,2300.0,1647.0,1064.0,10.0,5.0,39927.4,2233.0,130.0,50.0,1261.0,7.0,5.0,856956.0,4465.0,4.0,52.0,6635.0,5393.0,10160.0,375.0,273268.0,0.0,160.0,30.0,0.0,125.0,167798.0,1100.0,607338.0,34891716.0,866.0,385.0,2965.0,69.0,60895.0,0.0,20546.0,26897.0,0.0,0.0,1821.0,19670.0,74280.0,13.0,37772.0,1944.0,417.0,95278.0,445181.0,22.0,271279.0,372.0,15.0,12558.0,394.0,239601.0,0.0,80.0,181838.0,56.0,938.0,2.0,5.0,0.0,0.0,101434.0,0.0,6346.0,160.0,608.0,4857.0,23547.0,9505.0,12.0,11870.0,1228559.0,2316947.0,62516.0,91714.0,2000.0,6214.0,20776.0,191884.0,2974.0,650.0,1301793.5,820.0,1012.0,12.0,26300.0,3913.0,1.0,839845.0,366.0,64900.0,795.0,30.0,160.0,22.0,3462.0,4.0,2356.0,637.0,1538.0,3408.0,10267.0,84470.0,0.0,864.0,1008.0,887.0,252010.0,0.0,0.0,5639.0,33.0,666.0,192160.0,142.0,1784.0,40.0,30677.0,7005.0,66540.0,584422.0,17680.0,0.0,84641.0,352.0,684.0,51531396.0,73047.0,6228.0,13621.0,1448504.0,4.0,296.0,35436.0,309.0,508095.0,8033.0,1300.0,0.0,2013.06,0.0,9042.0,108751.0,1027.0,11824.0,1600.0,98.0,5024.0,400.0,30.0,1131.0,0.0,0.0,260.0,881.0,1353.0,6334.0,0.0,1084.0,7217.0,25.0,0.0,30.0,1064406.0,167.0,24.0,0.0,72.0,7.0,2086.0,79943.0,5.0,94640.0,5500.0,25615.1,24.0,545971.0,3118.0,0.0,15705.0,0.0,0.0,952502.0,0.0,0.0,0.0,6602.0,4501.0,2650.0
