Date,ABW,AFG,AGO,AIA,ALB,AND,ANT,ARE,ARG,ARM,ASM,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COL,COM,CPV,CRI,CUB,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESH,ESP,EST,ETH,FIN,FJI,FLK,FRA,FRO,GAB,GBR,GEO,GHA,GIN,GLP,GMB,GNB,GNQ,GRC,GRD,GRL,GTM,GUF,GUY,HKG,HND,HRV,HTI,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LIE,LKA,LSO,LTU,LUX,LVA,MAR,MDA,MDG,MEX,MKD,MLI,MLT,MMR,MNG,MOZ,MRT,MSR,MTQ,MUS,MWI,MYS,MYT,NAM,NCL,NER,NGA,NIC,NLD,NOR,NPL,NZL,OMN,OWID_SRM,OWID_WRL,PAK,PAN,PER,PHL,PNG,POL,PRI,PRK,PRT,PRY,QAT,REU,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SJM,SLB,SLE,SLV,SOM,SPM,STP,SUR,SVK,SVN,SWE,SWZ,SYR,TCA,TCD,TGO,THA,TJK,TKM,TLS,TON,TTO,TUN,TUR,TWN,TZA,UGA,UKR,URY,USA,UZB,VCT,VEN,VIR,VNM,VUT,WSM,YEM,ZAF,ZMB,ZWE
0,0.0,3724698.2,18426.865,0.0,196709.6,3478.085,0.0,25872.598,68664.19,66130.98,0.0,0.0,0.0,639129.3,103247.32,7102.0996,282307.56,124508.836,1260631.2,1251641.1,1034572.3,1219.7323,0.0,378478.8,369109.25,2083.6514,2726250.2,139.84225,0.0,0.0,410.6876,421778.2,392551.38,0.0,253117.38,585695.44,86261220.0,0.0,835167.56,392.48303,1000383.44,1451188.9,0.0,0.0,134845.47,0.0,133225.39,1115097.5,4425082.0,125425.54,0.0,422730.25,0.0,7622418.0,140664.88,381281.62,413147.03,0.0,6482714.0,273445.72,699218.8,30354.738,3112.5085,0.0,10301447.0,3940.4607,197350.38,3815801.0,953366.56,276427.1,0.0,0.0,1782.7175,23690.473,31559.488,2179815.0,0.0,0.0,165360.27,0.0,6172.3955,0.0,45598.89,453501.06,0.0,658523.25,562101.25,20824150.0,298354.1,10574533.0,2462354.0,0.0,376406.88,13299924.0,0.0,319845.5,50057.32,4898905.5,240047.05,616717.0,210578.12,0.0,98981.984,26172.824,58962.285,749217.25,0.0,3051469.0,0.0,9214.889,23077.227,644.81476,76744.78,81169.93,77055.63,1814356.2,158841.38,0.0,2394363.5,216691.05,1528452.8,0.0,19575.64,31746194.0,355581.75,2207358.2,0.0,0.0,0.0,34109.01,221.03162,0.0,5234.3667,3919.9875,1478635.6,590188.25,102156.195,192981.23,84706.42,340013.3,0.0,427637.75,1202315.2,313852350.0,4933169.0,45492.75,566831.1,44145.727,613043.7,1238303.0,0.0,99302.95,457416.62,2138.4753,156.53094,0.0,1497940.0,2377453.5,5953.8096,1125822.9,13727146.0,190014.92,0.0,0.0,0.0,0.0,27298.688,3582912.0,0.0,0.0,4330.6445,431180.97,136789.03,272863.38,577.1648,5741676.0,0.0,2530729.0,42315.0,234873.38,298143.9,1813252.8,2906.6948,1236.7866,0.0,1759193.8,16310094.0,27400.174,300392.56,129512.08,572394.5,0.0,17629.668,1382219.6,0.0,345556.56,0.0,94819.79,0.0,0.0,1170146.6,31061.576,436163.72,336767.25
100,0.0,4374540.0,49138.305,0.0,199836.42,3532.6123,0.0,26301.838,76293.54,69953.61,0.0,0.0,0.0,685310.9,110794.78,10254.99,284393.2,140421.06,1406022.6,1357467.4,1318769.8,1601.1337,0.0,379548.75,410244.88,2236.47,2904416.2,234.81996,0.0,49.90455,774.00195,566276.25,408181.53,0.0,245060.3,622896.4,75655100.0,0.0,947394.06,1142.0703,1124714.4,1539236.4,0.0,0.0,144648.12,0.0,137020.08,1091110.0,4278653.0,128236.734,0.0,455896.25,0.0,7469357.5,147378.69,409877.75,437836.78,0.0,7672705.0,329410.0,854946.8,22505.61,3406.9736,0.0,11626151.0,4067.6926,226212.16,4089907.0,1015506.75,316889.47,0.0,0.0,2013.4675,27137.637,34740.414,2181669.5,0.0,0.0,177385.4,489.02692,7604.2275,0.0,56246.785,448468.66,0.0,646059.25,643892.3,22299430.0,351225.9,10918120.0,2553613.0,0.0,548870.9,12494340.0,0.0,452465.44,94976.19,6528412.0,300058.8,658470.3,287521.66,0.0,133702.25,27073.965,110668.195,787941.6,0.0,3432902.5,0.0,9165.215,125464.15,797.06476,147769.16,80729.73,137969.58,1943351.5,167317.72,0.0,2577113.8,214553.78,1746803.0,384.30487,456194.9,33036164.0,400029.47,2522695.0,0.0,0.0,0.0,41688.79,4008.9102,0.0,7496.1294,4280.3345,1689869.2,786917.75,109883.97,178451.58,92018.664,565003.06,0.0,440270.38,1165685.0,321856830.0,5250772.0,49750.344,612344.44,47594.02,631205.2,1343996.5,0.0,124880.22,501684.44,2596.2595,162.39969,0.0,1467323.2,2674646.8,8567.456,1297415.6,14184718.0,233702.56,0.0,0.0,0.0,0.0,29270.27,3820336.0,0.0,94.75236,4642.6987,421875.12,137745.53,296706.2,626.34924,7662631.0,0.0,2892262.0,48468.81,265702.62,317250.72,1941614.4,5228.2573,1280.6058,0.0,1973333.4,17504908.0,26928.445,358667.28,162168.06,612055.75,0.0,18469.176,1481893.2,0.0,361230.16,0.0,105942.34,0.0,0.0,1414853.0,34512.863,498472.8,384876.84
200,0.0,5312947.5,131035.48,0.0,203135.36,3586.9927,0.0,26712.436,84770.6,73860.87,0.0,0.0,0.0,728716.7,118955.95,14804.969,286497.75,158279.83,1566851.1,1435552.4,1591209.5,1746.8049,0.0,380754.5,447776.2,2398.5017,3094184.2,415.6863,0.0,73.17138,1161.4167,760278.25,424235.75,0.0,237264.94,662166.3,62838510.0,0.0,1074249.5,2976.704,1263411.8,1634701.0,0.0,0.0,155024.42,0.0,140902.44,1067519.9,4133501.0,131107.58,0.0,487364.28,0.0,7319371.5,154383.69,438473.8,463618.12,0.0,7578213.0,340491.0,1045358.1,29645.957,3726.6743,0.0,12881928.0,4163.646,259286.28,4277114.5,1068203.1,363264.4,0.0,0.0,2272.6885,31085.713,38230.14,2183518.5,0.0,0.0,190114.94,523.7532,9362.007,0.0,69342.88,443865.0,0.0,633699.9,734558.5,23144060.0,357886.44,11251678.0,2640788.0,0.0,740965.06,11681394.0,0.0,635611.6,130813.3,8701075.0,375073.53,704713.94,304235.06,0.0,180422.53,28006.13,116674.22,806400.6,0.0,3814336.2,0.0,9111.447,141129.16,988.4235,152921.12,80253.22,142755.4,2081476.8,176085.33,0.0,2773816.5,212549.16,1996346.5,473.42404,496622.56,34379116.0,450033.16,2883080.0,0.0,0.0,0.0,50952.965,5988.9233,0.0,10735.198,4669.3193,1931279.1,1049223.6,118122.85,165063.7,99069.86,580551.75,0.0,453147.16,1138900.2,326781440.0,5544674.5,54363.094,664218.06,47345.375,649279.94,1445617.0,0.0,156899.19,494890.2,3152.8037,168.48422,0.0,1437097.4,2971853.2,12324.018,1496283.8,14657541.0,287182.3,0.0,0.0,0.0,0.0,31354.584,4073075.5,0.0,118.49333,4972.4517,412724.94,138708.45,319770.5,681.90546,10236892.0,0.0,3305442.2,55516.723,290321.4,338100.94,2085436.1,6460.5576,1324.8416,0.0,2186175.5,18672468.0,26439.588,428336.44,203056.25,654465.0,0.0,19348.66,1592918.6,0.0,377475.3,0.0,113599.234,0.0,0.0,1794440.0,38347.62,569683.2,439859.28
300,0.0,6262165.5,349427.94,0.0,206613.3,3641.0923,0.0,27100.254,94189.555,77927.734,0.0,0.0,0.0,651044.5,127716.31,21369.752,288614.0,178303.36,1744425.9,1529216.8,1413351.2,1903.7072,0.0,381735.84,483366.75,2569.9045,3296303.2,782.3282,0.0,107.2746,1742.7566,1020743.94,440699.03,0.0,229718.33,703565.4,31543012.0,0.0,1217521.0,7741.8486,1417859.2,1738470.1,0.0,0.0,165979.58,0.0,144872.22,1044272.8,3725484.0,134039.12,0.0,517120.8,0.0,7172395.0,161688.11,409877.75,490467.2,0.0,7169208.0,351574.44,1278177.4,36585.918,4073.2246,0.0,11176077.0,4261.708,297186.44,4474246.0,1122421.5,416414.56,0.0,0.0,2563.5352,35607.406,42056.508,1912206.8,0.0,0.0,203550.31,560.3419,11517.756,0.0,85437.016,439268.2,0.0,621413.25,836637.3,23971188.0,364655.06,11574613.0,2605222.0,0.0,942669.8,10896410.0,0.0,868201.75,199271.62,11597959.0,468841.9,754109.25,322186.44,0.0,243202.55,28970.393,123000.22,824850.94,0.0,3432902.5,0.0,9052.905,156145.03,1229.9907,158107.66,79734.375,147568.44,2229376.2,185123.75,0.0,2985538.0,210472.4,2281538.8,582.82043,537145.94,35777360.0,506287.3,3294948.8,0.0,0.0,0.0,62275.848,8950.303,0.0,15373.865,5088.193,2207176.2,1398964.8,126893.234,152725.34,105841.984,596261.0,0.0,466254.56,1112323.5,307676670.0,5897342.5,59351.27,723816.94,47257.98,667167.1,1661570.6,0.0,196923.19,487835.88,3829.604,174.7924,0.0,1231290.8,3269086.2,17720.887,1727515.1,15146126.0,352554.6,0.0,0.0,11.786655,0.0,33551.906,4342073.5,0.0,148.18271,5319.906,403709.34,139673.53,342002.38,744.9739,13488823.0,0.0,3777648.0,63588.543,314975.9,360216.25,2239826.8,7982.249,1369.3025,0.0,2070756.5,17209440.0,25931.95,511649.75,254251.44,699812.9,0.0,20270.023,1712208.2,0.0,394289.88,0.0,121844.53,0.0,0.0,2461843.5,42608.473,651066.5,502696.28
400,0.0,8207070.0,931807.8,0.0,210276.69,3694.755,0.0,27460.44,104655.06,82149.66,0.0,0.0,0.0,576760.25,137119.75,30839.473,290733.03,200729.27,1940069.5,1619625.9,1241553.5,2072.23,0.0,382466.47,516890.75,2750.732,3511569.0,1500.6542,0.0,157.26756,2615.0974,1370443.4,457551.28,0.0,222407.47,747141.3,42769336.0,0.0,1379176.9,20132.328,1589491.4,1851987.8,0.0,0.0,177510.8,0.0,148928.77,1021310.5,3374760.0,137032.48,0.0,545136.9,0.0,7028372.0,169299.42,381281.62,518340.12,0.0,6540948.5,362589.88,1562849.2,43311.215,4448.204,0.0,9529635.0,4361.923,340615.6,4681892.5,1177970.1,477328.22,0.0,0.0,2889.4043,40785.953,46249.39,1640422.5,0.0,0.0,217697.47,598.7617,14158.597,0.0,105197.81,434657.88,0.0,609164.9,951186.6,24781086.0,371518.4,11886532.0,2568412.2,0.0,776460.9,9983814.0,0.0,673536.9,266800.16,15460471.0,586052.4,806857.0,341575.53,0.0,327471.38,29967.854,129689.06,804115.5,0.0,3051469.0,0.0,8988.8125,170475.28,1536.3994,163303.23,79166.28,152383.7,2387739.5,194404.12,0.0,3213425.0,208310.47,2607473.0,716.9705,581007.44,37233336.0,569573.2,3765655.5,0.0,0.0,0.0,76114.93,13381.021,0.0,22016.89,5537.961,2522487.2,1865286.5,136213.25,141351.81,112314.39,612096.3,0.0,479575.12,1085898.9,328085900.0,6235857.0,64733.79,792802.06,47153.773,684736.25,1869130.2,0.0,246869.33,480495.8,4652.8813,181.33238,0.0,1033140.0,3566371.0,25470.598,1997516.2,15650997.0,432332.3,0.0,0.0,17.34157,0.0,35860.715,4628327.5,0.0,185.31085,5684.7676,394805.88,140635.56,363339.22,816.9612,10911940.0,0.0,4317312.0,72832.89,339660.28,383655.3,2405557.2,9864.954,1413.754,0.0,1955964.5,15763657.0,25403.617,611306.4,318351.22,748303.0,0.0,21235.264,1840374.4,0.0,411666.0,0.0,130721.72,0.0,0.0,3769856.0,47342.746,744076.0,574510.06
500,0.0,12145306.0,2484821.0,0.0,214131.6,3747.794,0.0,27787.295,116283.414,86519.01,13.772728,0.0,0.0,505739.25,147213.34,44496.426,281793.2,225814.77,2155078.2,1706502.0,1075703.4,2252.6296,0.0,382916.1,506034.44,2940.8975,3740826.8,2938.1885,0.0,230.59204,3924.114,1839947.1,474766.22,0.0,215319.28,792925.4,52556670.0,0.0,1561372.9,52435.02,1779763.4,1977181.4,0.0,0.0,189596.94,0.0,153070.95,998569.75,2851566.5,140088.66,0.0,571374.3,0.0,6887240.0,177224.11,333621.4,547167.6,0.0,5744068.0,373450.97,1910922.8,49805.37,4853.108,0.0,8870574.0,4464.333,390378.84,3475790.5,1234580.8,547137.94,0.0,0.0,3253.916,46716.676,50840.8,1258705.6,0.0,0.0,232538.98,638.93964,17389.594,0.0,129436.57,430010.97,0.0,497430.25,1077574.5,25574022.0,378457.88,12186883.0,2415228.0,0.0,623765.8,6505949.0,0.0,514291.5,392498.6,20610486.0,732565.5,863168.0,362470.84,0.0,440303.1,30999.658,136764.28,772945.5,0.0,3204042.5,0.0,8918.267,184078.83,1927.0938,168476.53,78540.95,157170.64,2557304.0,203887.06,0.0,3458711.2,206048.5,2979969.0,881.28827,620324.44,38749636.0,640769.9,4303606.0,0.0,0.0,0.0,93029.35,20011.22,0.0,31530.365,6019.263,2882842.5,2487048.5,146097.83,130865.36,118462.9,628059.8,0.0,493086.3,1059566.9,350375870.0,6559063.0,70527.27,873270.8,46988.04,701809.94,1608185.2,0.0,309076.47,425557.1,5654.6323,188.11256,0.0,926752.0,3566583.2,36593.164,2314494.2,16172698.0,529504.25,10.285599,0.0,25.484112,0.0,38277.098,4932888.5,0.0,231.74158,6066.3486,385990.12,141588.17,383708.38,899.6182,8692749.0,0.0,4934071.0,83419.95,364369.12,408475.38,2583453.2,12196.959,1457.909,0.0,1841805.9,14321915.0,24852.344,730545.75,398607.75,800152.9,0.0,22246.467,1978074.5,0.0,429588.7,0.0,140279.2,0.0,0.0,6536235.5,52603.05,850372.56,656582.94
600,0.0,12113854.0,3313094.5,0.0,218183.38,3799.9866,0.0,28074.06,129203.78,91024.125,20.177923,0.0,0.0,437869.25,158047.64,64187.28,163856.39,253836.25,2390665.0,1789520.2,915716.9,2444.968,0.0,383049.44,494691.28,3140.1292,3984974.8,5822.085,0.0,338.1817,5888.4077,2470299.2,492310.5,0.0,208440.5,840924.94,70102770.0,0.0,1766448.8,136771.53,1990105.1,2115920.2,0.0,0.0,202233.92,0.0,157296.95,975980.7,2406572.5,143208.66,0.0,595774.94,0.0,6748942.0,185467.28,285961.22,576848.25,0.0,5501003.0,384051.75,2336518.0,56049.19,5289.278,0.0,8230563.0,4568.9824,447398.44,2294284.0,1291876.2,627141.0,0.0,0.0,3660.8706,53508.703,55864.863,876364.7,0.0,0.0,248039.4,680.74744,21336.97,0.0,159132.62,425300.56,0.0,389749.56,1220936.8,26350252.0,385448.16,12474882.0,2264146.5,0.0,472889.47,3183478.0,0.0,387413.25,512625.38,27477174.0,915706.8,923262.75,384732.2,0.0,591087.0,32066.986,144198.34,729052.6,0.0,3356616.0,0.0,8840.219,196908.81,2428.1382,173589.25,77849.07,161891.72,2738859.8,213519.72,0.0,3722726.2,203669.66,3405678.8,1082.2999,658455.2,40329028.0,720866.1,4918407.5,0.0,0.0,0.0,113702.54,29933.6,0.0,45154.598,6532.2065,3294677.0,3316064.5,156557.3,121194.66,124260.375,644173.1,0.0,506759.25,1033262.9,383362370.0,6865616.0,76744.766,967825.5,46801.63,718211.1,1353868.5,0.0,386379.53,371869.03,6873.9146,195.14171,0.0,824088.4,3567008.0,52547.594,2689143.8,16711787.0,647599.4,15.067789,0.0,37.399517,0.0,40793.96,5256867.5,0.0,289.8056,6463.441,377235.06,142523.61,403023.03,995.1463,6934351.5,0.0,5638938.5,95544.59,389096.9,434731.12,2774400.5,15077.985,1501.4164,0.0,1728279.0,12895956.0,24275.469,873257.94,499092.62,855595.5,0.0,23305.822,2126014.2,0.0,448033.38,0.0,150570.03,0.0,0.0,12660859.0,58447.832,971854.4,750380.5
700,0.0,11716554.0,4417459.5,0.0,315625.2,3851.0642,0.0,28312.65,143559.75,95648.125,29.508966,0.0,0.0,711564.25,169676.84,92570.56,356003.12,285088.03,2647874.5,1954790.2,1153628.9,2649.03,0.0,382825.2,523036.06,3347.9072,4244965.0,12537.351,0.0,496.14795,8836.0205,3316605.5,510142.03,0.0,356221.06,891115.5,57592176.0,0.0,1996916.8,357260.75,2221852.5,2271171.8,0.0,0.0,215352.22,0.0,161604.11,1324177.5,4019765.0,146393.45,0.0,793503.7,0.0,6613421.5,194032.08,324089.38,607238.44,0.0,5670929.5,394261.62,2856900.8,62020.062,5757.814,0.0,10933285.0,4675.915,512730.6,2272292.0,1349404.8,718823.7,0.0,0.0,4114.174,61286.98,61357.805,931909.5,0.0,0.0,264142.72,723.9837,26151.7,0.0,195475.98,627123.1,0.0,605714.75,1382927.9,27110040.0,517427.2,11228490.0,3896461.8,0.0,349646.2,4650557.0,0.0,291459.4,727376.6,36634276.0,1144633.6,987371.75,408070.56,0.0,791976.94,33171.062,151942.81,682406.25,0.0,3509189.2,0.0,11675.14,208911.7,3074.8088,178594.42,104192.22,166500.75,2933252.0,223232.2,0.0,4006901.5,270030.38,3892204.5,1327.8434,699264.3,41974460.0,810974.4,5621037.0,0.0,0.0,0.0,138969.78,44782.97,0.0,64665.84,7076.142,3765345.2,4421419.5,167595.9,190754.33,129673.05,660477.75,0.0,520557.0,1346736.2,404629200.0,7485116.0,83393.93,1079710.4,46516.105,733690.44,1770625.2,0.0,482185.3,365151.88,8358.421,202.42882,0.0,1169672.0,3865039.0,75419.016,2637665.0,17268846.0,790745.06,22.03356,0.0,54.801918,0.0,43400.004,5601434.0,0.0,362.41766,6874.1396,512676.44,232283.48,421191.97,1106.343,5513023.0,0.0,6444501.0,109429.945,413838.2,462471.94,2979348.2,18623.676,1543.8444,0.0,1723083.0,14013330.0,23669.785,1044115.06,624903.25,914879.7,0.0,24415.623,2284952.0,0.0,466963.38,0.0,161652.28,0.0,0.0,12885321.0,64942.04,1110690.8,857577.6
800,0.0,11317692.0,5889945.5,0.0,455185.38,3900.6987,0.0,28493.28,159510.84,100367.41,43.06497,0.0,0.0,1138725.4,182159.16,133472.17,591754.94,615816.94,2927462.5,2112746.5,1496009.8,2864.2095,0.0,382194.38,548680.5,3563.3845,4521808.5,24987.285,0.0,817.1267,13259.224,4452850.0,528208.56,0.0,567292.1,943428.4,44774920.0,170398.36,2255431.2,934456.25,2476145.2,2446002.8,0.0,0.0,228880.11,0.0,165988.72,1823819.5,7232933.5,149643.94,0.0,1085197.4,0.0,7100687.5,202919.03,362217.53,638141.0,18.178085,5836221.0,403918.6,3493181.5,67691.01,6259.0186,0.0,14908484.0,4785.1743,587585.06,3286733.0,1406538.9,1014953.06,254747.14,0.0,4617.7197,70194.56,67357.85,987545.0,0.0,0.0,280762.72,768.34924,32013.355,0.0,239887.77,920505.94,0.0,931740.0,1563842.8,27853644.0,710959.25,10002882.0,5467997.0,0.0,258984.81,6037506.0,0.0,218951.6,905212.1,48843750.0,1430792.0,1055733.8,440627.7,0.0,1059074.5,34313.152,188766.7,621451.56,64750.65,3661762.8,0.0,11675.141,220025.31,3915.3647,183434.14,142788.1,170940.69,3141385.5,232932.6,0.0,4312773.5,366796.38,4448234.0,1627.2885,732177.5,43689116.0,912346.2,6424042.0,0.0,0.0,0.0,169851.95,67393.47,0.0,92619.9,7649.349,4303252.0,5895226.0,179209.53,505193.28,134661.66,681630.44,0.0,534432.44,1798928.5,439274100.0,8073147.5,90474.77,1212967.1,47122.61,747963.8,2167603.0,0.0,600546.25,358081.53,10166.412,209.9833,0.0,1688569.5,4227668.5,108184.01,2597964.8,17844476.0,963707.06,32.151787,0.0,80.160065,1459.2678,46078.285,5967821.0,0.0,453.22275,7295.6177,707015.3,366010.8,438087.97,1236.8074,4378451.0,0.0,7365144.0,236428.03,428804.5,491739.88,3199313.8,23325.854,1584.6614,0.0,2039973.2,15091758.0,23031.41,1248732.4,782421.25,978271.7,0.0,383905.94,2455701.0,0.0,486326.0,0.0,175172.14,0.0,0.0,13105166.0,72157.82,1269360.9,980088.75
900,0.0,11037002.0,7656929.5,0.0,583869.56,3948.484,0.0,27650.504,177234.27,103801.14,62.693672,0.0,0.0,1752507.5,192902.72,165340.19,917393.7,950408.56,3229719.0,2329595.8,2355077.8,3089.35,0.0,381098.1,571362.06,3785.2769,4971180.5,49852.297,0.0,797.26764,13264.495,5978363.5,546445.5,0.0,762292.94,996770.5,53679844.0,340796.72,2544731.8,2102526.5,2753779.0,2709645.2,1129.2169,0.0,242738.89,0.0,144168.62,2569406.2,11239446.0,158229.53,0.0,1374642.1,0.0,7682649.5,235227.75,419409.75,656008.7,34.08391,5996154.5,412819.97,3493181.5,82323.945,6793.9873,0.0,20727420.0,4896.8027,673347.4,5420900.0,1441911.2,1326415.5,509494.28,0.0,5175.1934,80395.234,74828.875,1043259.75,0.0,0.0,409440.78,813.4128,39134.047,0.0,294065.06,1201075.8,0.0,1494012.9,1768698.5,28581314.0,928214.06,10365926.0,4828614.0,16609.924,232137.81,6611480.0,0.0,196474.7,1115840.5,50527812.0,1669257.2,1099154.0,455819.97,0.0,1156275.8,34311.414,217382.28,586509.56,129501.77,3738049.5,0.0,11675.141,230176.97,5016.6216,188036.77,179973.9,175140.47,3426388.2,242500.28,0.0,5070117.0,459165.0,4695357.5,1991.7732,771576.6,46043384.0,1311497.5,6780933.5,0.0,0.0,0.0,199690.81,70794.89,0.0,132640.84,8248.603,4542321.0,7074271.5,191376.78,875611.06,139178.23,696046.4,0.0,530047.3,2399206.5,493979140.0,8881878.0,97976.266,1417411.4,46894.4,760667.94,2383910.5,0.0,656187.06,438261.5,10763.993,217.81485,0.0,2413949.0,4529645.0,133280.1,2408319.8,19217126.0,1171889.9,46.79998,0.0,117.01119,2918.5356,48804.312,6257097.5,0.0,566.779,7723.796,996728.0,499582.5,453568.72,1525.253,7791036.5,0.0,7774319.0,365735.25,452041.28,512119.25,3306560.0,28866.527,1623.2073,0.0,2087293.9,16426686.0,22355.54,1456854.5,914327.0,1046055.94,0.0,745430.94,2567063.0,0.0,480744.53,0.0,184398.36,0.0,0.0,12188802.0,79373.6,1492356.6,1152266.5
1000,0.0,10753322.0,9423913.0,0.0,610910.1,3993.9092,0.0,26752.96,196926.97,106829.03,91.0,0.0,0.0,2139213.8,203685.31,196569.94,1104761.5,1076394.4,3554207.0,2534875.5,2996189.8,3322.5142,0.0,379464.62,590761.2,4011.7139,5425179.0,99596.17,0.0,778.70886,13269.846,8071654.5,564773.75,0.0,804976.2,1047108.44,49443650.0,390299.3,2867538.2,4672281.0,3054984.8,2990427.5,2188.235,0.0,256753.73,0.0,122623.414,2972325.2,12839382.0,166837.4,0.0,1503337.5,0.0,7591126.0,266987.0,476602.0,670941.0,63.90733,6483820.5,420709.2,3493181.5,96193.41,7361.697,0.0,24195262.0,5010.842,771604.4,7517829.5,1469591.6,1518942.4,583871.56,0.0,5789.7695,92076.53,82054.02,1099079.1,0.0,0.0,529365.0,858.56287,47762.098,0.0,360053.84,1276744.5,0.0,1927491.9,2002138.1,29293294.0,1011300.56,10712462.0,4205318.0,587150.75,206087.97,7434053.0,0.0,174560.11,1104729.6,52269948.0,2284393.8,1142111.9,469911.3,0.0,1243089.0,34309.676,244809.78,552264.1,136361.02,3814336.2,0.0,11675.141,239280.36,6472.338,192312.81,190156.23,179010.83,3712614.5,250657.6,1413547.8,5856490.0,483093.94,4942481.5,2434.444,814750.44,48440356.0,1827089.9,7187286.5,0.0,0.0,0.0,296500.12,74310.46,0.0,189954.78,8868.543,4781390.5,8253316.5,204080.95,1016716.6,143163.22,709928.7,0.0,525302.06,2677109.0,525153020.0,9641170.0,105871.92,1650773.8,46675.285,771352.9,2583862.2,0.0,706150.5,514011.1,11364.816,225.9335,0.0,2859046.2,4838097.0,157524.62,2229856.0,20589778.0,1421261.9,67.91912,0.0,170.39026,3138.1865,51543.26,6541315.0,0.0,708.78674,8152.894,1153194.2,544888.6,467452.25,1878.4011,3822984.0,0.0,8183493.0,419041.88,476716.38,531800.1,3414130.8,35717.06,1658.6562,0.0,2134272.8,17698300.0,21636.123,2160707.0,1046655.94,1113565.6,0.0,1465283.5,2679007.8,0.0,474735.6,0.0,193601.36,0.0,0.0,11273450.0,98628.555,1846803.1,1401765.1
1100,0.0,11298665.0,10994566.0,0.0,747040.5,4036.3184,0.0,25790.781,218807.73,156033.92,131.61223,0.0,0.0,3362976.8,306124.62,236874.12,2069155.1,1218554.6,3899376.5,2581768.5,3838123.5,3560.6519,0.0,392624.88,856207.94,4240.029,5969762.5,191992.38,0.0,913.39575,13275.276,8669555.0,583096.1,0.0,1348625.9,1132620.1,120284460.0,446986.56,3226377.5,5450995.0,3379102.0,3401770.0,7642.255,0.0,270722.1,0.0,121637.555,4296367.5,19251906.0,200532.3,0.0,2067893.0,0.0,7397139.5,291504.75,414643.75,747600.5,119.82625,7638954.0,427256.8,3493181.5,109201.87,7960.513,0.0,33919160.0,5127.3325,884173.2,11220489.0,2125134.0,1739387.4,669091.8,0.0,6463.629,105453.086,80926.61,1187974.5,0.0,0.0,545814.0,902.938,51202.637,0.0,440250.38,1652036.0,0.0,2711474.8,2403521.2,29989840.0,1611555.6,11158652.0,3599319.0,824481.5,205720.39,9038092.0,0.0,175042.97,1126679.1,54072160.0,2684162.8,1230106.2,505949.84,0.0,1438135.9,34307.934,258278.66,559581.5,143583.56,2670035.2,0.0,11675.139,261774.58,24155.648,196149.42,231717.75,182438.19,3534932.5,363150.72,2002525.9,6772329.0,609037.1,5313168.0,2376.5408,1018404.75,63600836.0,2679732.0,7726332.5,0.0,0.0,0.0,355800.16,88563.414,0.0,272034.0,9500.765,5139990.0,8842839.0,217265.97,1526208.2,188422.6,746556.7,0.0,520133.12,3492534.5,662883100.0,9793646.0,114113.44,1892698.5,83636.23,779428.7,3016737.5,0.0,817924.6,626624.6,13678.689,234.34973,0.0,3819374.0,7257145.5,188626.9,2374655.5,21276104.0,1718139.6,98.210754,0.0,247.40277,3362.3005,54246.062,7794697.5,0.0,886.37427,8574.762,1667619.5,701691.0,536613.06,5397.188,4010813.2,0.0,8797255.0,480108.78,573034.6,550684.4,3662893.0,44186.65,1689.9625,0.0,2021330.5,12788616.0,25038.469,3443626.8,1231823.9,1667015.0,0.0,1577997.6,2896026.2,0.0,499436.06,0.0,251065.75,0.0,0.0,9984987.0,147942.84,2216163.8,1401765.1
