Date,AFG,AGO,ALB,ARE,ARG,ARM,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHS,BIH,BLR,BLZ,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COL,COM,CPV,CRI,CUB,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESP,EST,ETH,FIN,FJI,FRA,FSM,GAB,GBR,GEO,GHA,GIN,GLP,GMB,GNB,GRC,GRD,GTM,GUF,GUY,HKG,HND,HRV,HTI,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LKA,LSO,LTU,LUX,LVA,MAR,MDA,MDG,MDV,MEX,MKD,MLI,MLT,MMR,MNE,MNG,MOZ,MRT,MUS,MWI,MYS,NAM,NCL,NER,NGA,NIC,NLD,NOR,NPL,NZL,OMN,OWID_CZS,OWID_ERE,OWID_MNS,OWID_SRM,OWID_USS,OWID_WRL,OWID_YGS,PAK,PAN,PER,PHL,PNG,POL,PRI,PRK,PRT,PRY,PSE,QAT,REU,ROU,RUS,RWA,SAU,SDN,SEN,SLB,SLE,SLV,SOM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SYR,TCD,TGO,THA,TJK,TKM,TLS,TTO,TUN,TUR,TWN,TZA,UGA,UKR,URY,USA,UZB,VCT,VEN,VNM,VUT,YEM,ZAF,ZMB,ZWE
1998,1.388,0.7016,2.8721004,17.746302,3.8120003,1.7684001,1.6318002,1.9287001,5.6753,1.5811001,1.2759001,,1.0559001,0.88900006,2.8653002,2.6847,1.9842,3.4812002,1.8899001,2.4585001,1.4948001,2.5804,2.6000001,0.7778,1.5595001,0.2467,0.98920006,2.7826002,6.6410003,5.052,4.9528003,1.4986,1.4132,0.81100005,0.7558,3.0604,0.8403,0.14150001,3.7689002,1.8747001,1.1139001,3.9681003,6.3302007,1.7260001,1.3538,6.1001005,3.6353002,0.8463,1.9549001,6.7974,0.95970005,3.3959,1.6270001,1.1409001,2.4028,0.7544001,7.4154,1.2240001,1.5837001,6.6614003,1.5928001,1.3338001,1.4682,,1.0364001,1.1450001,3.5811002,1.0046,1.6822001,2.7658002,4.0033,1.9245001,1.0899,4.669,0.9136,4.5542006,3.8169,2.2484,6.2366004,2.1608002,0.86480004,,2.4701002,5.0782003,1.1496,1.0383002,5.8095,0.5611,1.59,2.4935002,1.7770001,6.0307007,4.9223,2.6876001,1.9433001,1.2934,0.70570004,,3.4001002,1.3533001,2.4484,,2.0577002,1.1227,2.7489,1.8754001,1.2268001,2.6393,3.0795002,1.2042,3.7907002,2.8422,,0.6341,0.83900005,0.8945,5.1800003,1.3221,2.8829,0.379,3.7189,0.38950002,1.2018001,1.7065,7.307,4.0449,1.9792,6.2944,5.2310004,,,1.5231,3.6668003,,3.0645,,2.2003002,2.2475002,2.7504,2.2409,3.8879,3.071,1.8706001,3.1157,2.7606003,2.0378,1.5557001,3.3626003,7.5308003,2.6427002,1.2987,0.97260004,3.5405002,,0.6678,3.9394002,1.1116,1.8867,0.41960004,,,1.9314001,3.7565002,4.0549,5.7931004,4.3797,1.8977001,1.585,0.68520004,0.83540004,2.5226002,1.2353001,2.1486,2.0949,2.4632,1.296,2.3875,5.2184,1.1988001,1.5264001,2.1094,3.4349,5.6765003,2.5878003,3.3333,3.0925002,3.8760002,0.50350004,1.0815,2.1817,1.2112,1.0166
1999,1.2857,0.6204001,2.7981002,17.165802,3.3356001,1.7765001,1.6317,1.9923002,5.9269004,2.0800002,1.3095001,,1.1626,0.9129001,3.1164,2.9468002,2.1657,3.7564,1.5015001,2.8054001,1.3665,2.732,2.6000001,0.78950006,1.5067,0.22850001,1.0068,3.0878003,5.6431003,4.0611005,4.9449,1.6457,1.8933002,0.78730005,0.73640007,3.1517,0.8901,1.1620001,3.6768003,2.7508001,2.1564,4.3466005,6.6999,1.7694001,1.3572,5.8621006,3.9831002,1.0699,2.1231003,7.1666,0.74660003,2.7052002,1.2513001,1.1246,2.5412002,2.7063003,7.2604003,1.2273,1.5991,7.0433,2.1102002,1.297,1.4737,,1.3037,1.0382,3.6488001,1.0043,1.7412001,2.5985,3.7912002,1.9292,1.1702,4.6042004,0.96940005,4.7062006,3.8957002,2.3137,6.9857006,2.0497,0.59000003,,1.6684,5.0474,1.2205001,1.8418001,5.9989004,1.3038001,1.4277,2.4836001,1.9335,6.3141003,4.4700003,2.8998003,1.7383001,1.2772,0.6521,,3.1920002,0.9433,2.0208,,1.8850001,0.74350005,2.4439,1.9623002,1.3505001,2.7081003,2.9406002,1.1741,3.8697002,2.9632,,0.60620004,0.9854001,0.86420006,4.9024,1.7454001,2.9415002,0.21440001,3.8775003,0.3801,1.2393001,1.6340001,7.4698,3.7095,2.1135,6.1687007,5.1815004,,,2.8928,4.1459002,,3.1049001,,2.2178001,2.3555002,3.1099,2.4648001,3.9815001,2.9594,1.9255,2.8566003,2.795,1.9512,0.6492,3.7979002,7.5501003,3.1881003,1.4508001,0.8248,3.5755002,,0.8704001,4.5,1.1189001,2.25,0.5817,,,2.1000001,3.7186003,3.8574002,5.1864,4.2763,1.6337,1.0724001,0.6728,1.0608001,2.5374,1.2355001,2.2707,1.5558001,1.7124001,1.2290001,2.0998,5.4462004,1.7664001,1.6339,2.0029001,3.8962002,5.7365003,2.6308002,3.0000002,3.3221002,3.9712002,0.5091,1.1112,2.1914,1.3236,1.069
2000,0.80630004,0.5644001,3.1751003,17.5047,3.4618,1.383,1.6,2.1073,5.4039,2.3352,1.2282,8.0214,1.1021,0.8564001,3.3844001,2.4599,2.4762,2.5502,1.9497,2.4183002,1.6419001,2.6433,2.6087,1.0065,1.4379001,0.2037,0.9933,2.8057,6.4022007,4.3621,4.7526,1.6823001,1.7635001,0.7866,0.75390005,3.2342,0.8995001,0.79480004,3.6262002,2.5284,0.93140006,3.9060001,6.4529004,1.8333001,1.3573002,6.216,4.1593,0.8833,2.306,7.2801003,0.37720004,3.6033003,2.1147,1.1163001,3.4987001,2.4337,7.2315,1.2308002,1.6303002,7.1648,1.3690001,1.3092,1.4921,,1.3053001,1.097,3.8688002,1.0028,1.7764001,2.2187002,3.7992,1.9233001,1.3681,4.1148,0.9318,3.6327002,4.0264,2.2942,7.7957006,1.8351,0.36320004,,2.4433002,4.9939003,1.1468002,1.2058,6.2566004,0.94250005,1.3750001,2.6693,2.1336002,6.3795004,5.6112003,3.0177002,2.4149,1.2780001,0.6377,,3.3382,0.7188,2.7075002,5.3288,2.1990001,0.3668,2.0328002,1.8909001,1.4766,2.7609,2.565,1.0065,4.0075,3.1004,,0.7701,0.8681,0.8644001,8.900001,1.6755,3.0640001,0.39120004,3.9958003,0.28920004,1.1715001,1.6877,7.9055004,3.9309,2.1486,6.3165,5.1543,,,2.9078002,2.5651002,,3.0679,,2.4045,2.237,3.0841002,2.5808,4.0242,2.5348,1.9888002,2.3754,2.7935002,1.9803002,2.1846,4.0994,7.5672007,1.9278002,1.5614,0.84830004,3.5164,,0.8794001,4.6495004,1.0782,2.1553001,0.73300004,,,2.23,3.8960001,2.7099001,4.8031,4.5603,1.6327001,1.1486,0.5313,1.0583001,2.719,1.3107,2.1224,1.9368001,2.2773001,0.98450005,2.3706002,5.6224003,1.4407,1.5394001,1.9508002,3.8920002,5.8543,2.6843002,15.000001,3.2479,4.1124,0.5148,1.085,2.7659001,1.6823001,1.1595
2001,1.0067,0.58540004,3.0308,17.476902,3.3986003,1.8787,1.6149001,1.9596001,5.8562007,2.6007001,1.2835001,8.2181,1.0693,0.9678,3.311,2.8985002,3.0000002,3.2017002,2.0007,3.1000001,1.7849001,3.1476002,2.6042001,0.8924001,1.4494001,0.33820003,1.0326,2.4468002,6.0119004,4.9357004,4.8003,1.7199001,1.7089001,0.7866,0.77500004,3.1383002,0.91480005,0.6373,3.5496004,2.8806002,2.2759001,4.5086,7.0552006,1.7143002,1.3592,6.1266003,4.3048,1.1069001,1.8994001,7.0994,0.6371,2.8047001,2.0370002,1.1980001,3.1644,2.3416002,6.7292004,1.2347,1.5415001,6.2911005,2.0122,1.1861,1.483,,1.2925,1.0049001,3.8476002,1.0018001,2.0388002,3.7665002,3.9479,1.9058001,1.4471,4.8403,0.82650006,4.8849,4.0449,2.4231002,7.5809,1.9326,0.6927,,2.4548001,4.8214,1.2091,1.0978001,6.1070004,1.2166001,1.6396,2.8669,2.0926,6.4656005,5.8440003,3.0944002,2.9117,1.1154001,0.6194,,3.4249,0.9955,2.505,5.1423,2.0915,0.89460003,2.4871001,2.0207,1.6224,2.8552,2.2878,0.98630005,4.0,3.1576002,,0.7084001,0.8801,0.6391,7.2037005,1.1755,3.1101003,0.44090003,3.9412003,0.3944,1.2336,1.6929001,7.2805004,3.7095,2.1490002,6.5347004,5.1009,,,2.8215,4.2611003,,3.1303003,,2.2305002,2.5425,3.2413,2.6678002,4.2000003,3.0564,2.0529,3.0157,2.6453001,2.1603003,1.2770001,4.0467,7.6156006,3.0294,1.9347,0.91300005,3.9320002,,0.88710004,4.6496005,0.99820006,1.9097,0.81270003,,,2.1739,3.7658002,3.8897002,4.7345004,4.5833,1.4176,1.6926,0.63470006,1.1503001,2.9526002,1.3979001,2.319,1.3387,1.4494001,1.7153001,2.1783001,5.2379003,2.0435002,1.6411,2.7295,3.3386002,5.8911004,3.0429,14.285701,3.3086002,4.1673,0.5205,1.0643001,2.4241002,1.4037,1.1939001
2002,1.6698002,0.62720007,3.2919002,18.0646,3.2757,2.2047,1.5625001,2.1975,5.8310003,2.6232002,1.3088001,8.500901,1.1311,0.9427,3.3950002,3.1563003,3.0500002,3.8282,2.4778001,2.4489,1.7124001,2.8448002,2.6265001,0.8881,1.549,0.3573,1.0483001,2.3754,6.2698,5.1833,4.8691,1.7509001,1.6827,0.772,0.772,3.3405,0.9355,0.14850001,3.6834002,3.1232002,2.3944001,4.3240004,6.2515,1.6667,1.3641001,5.7618003,4.3434,1.0586001,2.4346,7.4456005,0.15820001,3.2220001,2.0240002,1.3537,3.295,2.3798,7.4530005,1.2389001,1.4494001,7.0769,1.8601,1.3490001,1.4872,,0.96650004,1.0673001,3.7472,0.9971,2.0172,2.7020001,4.084,1.9899001,1.3418001,5.3162003,0.9204001,3.9632,4.1695004,2.1873002,6.5671005,2.2729,1.3064001,,2.6895,4.9592004,1.1798002,1.1451,6.0855002,1.1457,1.4883001,2.6654,1.922,6.0171003,7.3296003,3.2445002,2.4675002,0.91670007,0.6323,,3.4051003,0.73630005,2.7659001,5.748,2.4783,1.0687,2.5028002,1.9674001,1.6714001,2.9131002,2.9013002,0.7886,4.7813,3.1606002,,0.58540004,0.61570007,1.0118,7.7632008,1.0457,3.2385,0.2708,3.8701003,0.42290002,1.2552,1.7319001,7.3139005,3.4952002,2.1656003,6.2763,5.096,,,2.8212001,3.976,,3.1046002,,2.2602,2.591,3.3729,2.7306,4.0049,3.2408001,2.1163,3.1908002,2.9186003,2.0904,2.2967,4.0696,7.5575004,2.5125,1.9691001,1.0284001,4.0476003,,0.6516,4.5984,0.9959001,2.4769,0.7698,,,2.1074,3.9212,3.8997002,6.1179004,4.7804003,0.9965001,1.9935001,0.67090005,1.1311,2.9983,1.8893001,2.9211001,1.6672001,1.6693001,1.2337,2.242,5.9433002,1.8995001,1.6388001,2.7522001,3.4674,5.5468,3.7659001,14.8571005,3.1848001,4.4409003,0.52620006,0.94380003,2.7726002,1.6296,0.5391
2003,1.4580001,0.6461,3.1857002,20.927801,3.3087,1.5671,1.5714,1.0207001,5.2554,2.6041002,1.2841,8.530701,1.1487,0.99630004,3.4793003,2.3713002,3.4,2.5216002,2.433,2.8518002,1.9633001,3.3854,2.63,0.81930006,1.7913002,0.3944,1.0095,2.7588003,5.0865,5.3900003,4.8711004,1.8270001,1.6199001,0.77150005,0.7807,3.6218002,0.97360003,0.37920004,3.1714,3.1888,2.2639,3.9408002,5.7645,1.6667,1.3333001,6.0966005,4.0008,1.4703001,2.6173003,7.5154004,0.261,3.2507,1.9217,1.1233001,3.1780002,2.3389,6.1253,1.2435001,1.5381,7.0328,2.1369,1.3964001,1.4848001,,1.2077,1.0759001,3.6936002,0.99960005,2.0537,3.8466003,4.1555004,1.9898001,1.5334,3.601,0.92080003,3.0389001,4.2481003,2.3994,7.1007004,2.3834,1.2098001,,3.3065002,4.3072004,1.2303001,1.2372,5.451,1.0775001,1.5940001,2.7742002,2.1606002,5.7869,10.253401,3.1167002,2.3720002,0.83330005,0.62,,3.2826002,0.6091,3.0370002,5.6780005,2.176,1.4329001,2.3535001,2.2017,1.5024,2.9640002,2.4223,0.9814001,4.0136003,3.2860003,,0.7853,0.77520007,0.79770005,6.5556006,1.2090001,3.3596003,0.30150002,4.0291004,0.4295,1.3088001,1.8602,7.9568,3.9407,2.2874,7.0599003,5.0668,,,2.6483002,2.7755,,3.0926003,,2.3206003,2.6946003,3.4425,2.8234,3.5992,2.8654,2.1843002,3.2503002,2.6432002,2.3235002,2.0536003,3.7064002,7.5688,2.5349,1.7774001,0.9419001,4.2289,,1.0907,3.2076004,1.0118,2.4725,0.688,,,2.1311002,3.6938002,3.1360002,4.0115004,4.5845003,1.0239,1.9990001,0.8273,1.1547,2.9988003,2.1006002,2.7695,1.4434001,1.5327001,1.5155001,2.3086002,6.0943003,0.8581,1.6776,2.2784,3.5040002,6.0237007,3.5224001,14.825001,3.2106001,4.5067005,0.53180003,0.78520006,2.5368001,1.7212,0.7953
2004,1.3348001,0.49170002,3.4663002,20.3736,3.6588001,2.2808,1.5789001,2.1164,6.4955,2.5888002,1.3281001,9.184901,1.146,0.94070005,3.4394,4.0778003,3.5500002,4.4335003,2.9861002,2.3657,1.6187,3.1318002,2.6596003,0.79350007,2.9952002,0.2743,1.0077001,3.1419,6.7325006,5.6575003,5.1868,1.8539001,1.5632,0.7717,0.7764001,3.5845,0.92170006,0.38520002,3.0594,2.9215002,1.6779001,5.4436,7.3553,1.6587,1.3775,6.0131,3.8248003,1.3441,2.9222002,7.5562005,0.2753,3.7501004,2.3303,1.1626,3.2106001,2.3528001,7.5187006,1.2546,1.5598001,7.0318003,2.0034,1.3733001,1.4913001,,1.179,1.164,4.0174003,1.0006,2.1171002,2.8528001,4.2166004,1.9898001,1.3881,5.4089003,0.93380004,5.5899,4.2745004,2.3500001,8.0779,2.4171002,1.1916001,,3.0667,5.4444003,1.1854001,0.9663,5.9423003,0.88430005,1.8057001,2.8765001,2.0248,6.4270005,6.1889,3.2614,2.7276003,0.91670007,0.62,,3.5637002,0.59540004,3.2549,6.3966002,2.4262002,1.5121001,2.832,2.3532,1.9701,3.0786002,3.5967002,1.2065,4.0832,3.3835,,0.7875,0.72590005,0.63750005,6.4737005,1.0206001,3.3260002,0.4183,4.0128,0.3415,1.3728001,1.7981001,8.0663,4.4006004,2.2737,6.4621005,4.8324003,,,2.6631002,4.9207006,,3.3767002,,2.4307,2.1590002,3.278,2.9923003,3.6204002,3.5376003,2.2509,3.4296002,2.9656003,2.4618,1.9303001,4.1216,7.5292006,3.9974,1.8765001,0.95930004,4.6752005,,0.97450006,3.1250002,1.0003,2.4861002,0.5811,,,2.1457,3.5592,4.6418,5.8262005,4.8929,1.2465,1.6575,0.67120004,1.0948001,2.9610002,2.1504,2.9316003,1.5627,1.5733001,1.3096,2.4779,6.0842004,1.3706,1.468,2.8452,4.4097004,6.8511004,3.5961003,14.444401,3.3858001,4.6909003,0.5324001,0.71520007,2.7779,1.8253001,1.2059001
2005,1.7904001,0.5834001,3.4621003,20.2152,4.0758004,1.9387001,1.5974001,1.6946001,6.1331005,2.5931003,1.3443002,8.649501,1.1364001,1.1272,3.6816003,3.387,3.6000001,4.2533,2.8485003,2.8695002,1.927,2.8826003,2.7368002,0.7443,2.3349,0.3128,1.0182,3.2159,6.3004003,5.8112006,5.2246003,1.8363001,1.6697,0.7717,0.7706,3.6433003,1.1284001,0.2432,3.1891003,2.5616002,1.2056,4.7416005,6.7232003,1.5000001,1.3571,6.1534004,3.8086002,1.5008001,2.8416002,7.5369,0.75820005,2.1593,2.6944,1.3614001,3.4229,2.3492,6.9654,1.2722,1.5699002,7.1965003,2.0116,1.4323001,1.4956001,,1.0474001,1.3256,4.0498004,0.9844001,2.3119,1.9738002,3.8614001,1.9899001,1.5065001,5.5928,0.95680004,5.5266004,4.3113,2.4116,6.9047008,2.3012002,0.94810003,,2.9519,5.3614,1.2559,1.0877,6.1540003,0.99820006,1.6461,2.6779,2.5087001,6.3023,6.4232006,3.5772002,2.7031002,1.2900001,0.6228,,3.4672,0.6868,2.9402,5.6348,2.8029,0.7839001,2.7934,2.5145001,1.7647,3.1308002,3.2050002,1.0895001,4.129,3.4937,,0.4743,0.44470003,0.84120005,7.5397005,0.7778,3.4221003,0.4656,3.8851004,0.43660003,1.4217,1.7787,7.8797007,3.9929001,2.2824,7.5662007,5.0191,,,2.6965,4.8995004,,3.2672,,2.6158001,2.4839,3.5579002,3.0490003,3.7410002,3.2331002,2.318,3.3678002,2.114,2.1679,2.0941002,3.6492002,7.6305003,3.3342001,1.8527,1.1836001,4.7532005,,1.2011,3.0000002,1.1178001,2.6327,0.65090007,,,2.2239,3.5977,4.5118,6.0069003,4.9323,1.3171,1.7114002,0.74990004,1.1326001,3.0468001,2.1644,2.9267,1.5419,1.5552,1.4428002,2.6345,5.4986005,1.1016,1.5738001,2.6230001,4.3399,6.4507003,4.0421004,14.4186,3.3538003,4.7262006,0.531,0.7131,3.3096004,1.9054002,0.6538
2006,1.5517,0.44590002,3.6026003,20.900803,3.7076004,1.3239001,1.6250001,2.1117,5.7218,2.5993001,1.2770001,8.373301,1.1905,1.2039001,3.7614,3.5725002,3.8000002,4.2908,2.5505002,2.6723,2.1001003,3.2105002,2.7,0.79520005,2.1997,0.37240002,0.9897001,3.0463002,6.1650004,5.9983,5.3134003,1.8279,1.7003001,0.7716,0.7778,3.3588002,1.2489,0.21800001,3.759,2.7828002,1.2197,4.1590004,6.4866004,1.6667,1.4047,5.7784,4.2629,1.5037,2.8300002,7.5002007,0.79850006,3.0282001,2.2099,1.5633001,3.2938,2.2835002,6.8005004,1.2874001,1.58,7.2786,1.5838001,1.3345001,1.5020001,,1.033,1.4126,3.9189,1.0,2.5141003,1.6984001,4.5230002,,1.5223001,5.4202003,0.96290004,5.0973,4.3658,2.4465,7.4652004,2.3918002,1.3292,,2.3985002,5.3161,1.2289001,0.7486,5.8524003,1.1709001,1.6464001,2.5506003,2.5331001,6.2999,8.717701,3.6344001,2.6848001,1.2615,0.6226,,3.5798001,0.49080002,1.9294001,5.5968,2.2640002,1.6521001,2.5502,2.5653002,1.9286001,3.2133002,3.2435002,1.1248001,4.0323005,3.6100001,2.9712,1.098,0.71860003,0.6613,7.7931004,1.4447,3.3907,0.6205,3.956,0.44960004,1.5075,1.9023001,7.8542004,3.6745002,2.1881,7.0287004,4.8528,,,2.677,,,3.3075001,,2.5540001,2.3955002,3.5205002,3.1808002,3.7167,2.5982,2.3854,3.5437002,3.209,2.3438,1.7124001,3.5474,7.7832007,3.1023002,1.8869001,1.1379001,5.0471005,,0.87900007,3.3505,1.3476,2.8029,0.49370003,4.4552,,2.4545002,4.1287003,3.9963002,5.116,4.2922006,1.4231,2.0023003,0.76680005,1.1307,3.0095,2.1587,3.2884002,1.5034001,1.4784001,1.2561,2.6619,5.9402003,1.3267,1.5229001,2.4277,4.4935,6.4004,4.1032004,13.571401,3.4157002,4.7498,0.5357,0.93020004,3.141,2.1459,0.93420005
2007,1.9153001,0.4643,3.7284,21.4286,4.294,2.5926,1.6014001,0.98130006,5.8441005,2.6674001,1.3031,8.637701,1.286,0.9361,4.0209002,2.5237,4.0,3.2232,2.8809001,2.9395,1.7633002,3.5531003,2.6667001,0.90070003,1.9992001,0.3955,0.95120007,2.9734,6.4185004,5.7443,5.3206005,1.5694001,1.6763002,0.7716,0.7641,3.5992,1.3789,0.1588,3.5382001,2.9129,1.5961001,4.5220003,6.1829004,1.7382001,1.4483001,5.6758,4.3681,1.2535001,3.144,7.4185004,0.93850005,3.9339,3.0091002,1.4410001,3.6547,2.6524,6.5206003,1.1929001,1.6671001,6.6323,2.1145,1.317,1.514,,0.8053,1.3461001,3.9299002,1.0,2.3058002,,4.2222004,1.9854001,1.6827,4.5581,0.9598,3.492,4.4139,2.5833,7.1888003,2.4543002,1.2648001,,2.7521002,5.1740003,1.2222,0.71040004,6.0621004,1.3269001,1.7731,2.5129,2.6773002,6.0353003,10.4989,3.8373003,2.1897001,1.4488001,0.623,,3.7279,0.4144,3.0071003,5.2029,2.9416003,0.51640004,2.1109,2.6201003,1.9588002,3.3530002,2.6252,1.1012,4.2388,3.7235003,1.9924002,0.94250005,0.6093,0.7058,9.453701,2.467,3.5277002,0.4813,4.1293,0.4248,1.3998001,1.8225001,7.2897005,3.8550003,2.3230002,7.9164004,4.8683,,,2.9273002,,,3.3731003,,2.7439,2.5995002,3.4856002,3.3198001,3.8868003,3.2495,2.4423,2.9215002,3.4157002,2.6988,1.7495,4.1552005,,1.6452,1.9898001,1.0150001,5.1218,,0.7225,3.0011003,1.2904,2.6152,0.60580003,3.2326002,,2.3077002,4.2527003,3.5612001,5.3413,5.1508,0.5676,1.6224,0.7993,1.1216,3.0894,2.44,1.3000001,1.2761,1.6738001,1.6225001,2.4102,5.2938,1.4273001,1.526,2.2067,4.3472004,6.7044,4.3969,12.181801,3.5944002,4.8462005,0.55170006,1.0195,2.7903001,2.2586002,0.80670005
2008,1.4554001,0.65270007,4.0812,22.265902,4.1165004,2.4050002,1.6190001,1.3327,6.8073,2.7415001,1.2818002,8.8858,1.1587,1.0399001,4.1025,4.0943003,4.7619,4.4271,3.5497,2.4272,2.0164,3.8313003,2.7409,0.82140005,2.7415001,0.3608,0.94680005,3.3917,6.4131002,5.8444004,5.5497003,1.7350001,1.6785,0.7716,0.77140003,3.6642,1.5964001,0.23380001,3.8143003,2.6742,0.1763,5.3628,7.1188,1.7806001,1.4377,6.0174003,4.4688,1.034,2.9803002,7.4522004,0.2522,3.5735002,2.7928002,1.4184,3.5423002,2.2661002,7.2528,1.3661001,1.6114001,7.4202003,2.0904,1.5981001,1.4647,,0.98350006,1.4903002,4.5158,1.0056,2.0106,,4.1615,1.9752,1.6805,6.6391006,0.96110004,5.8002005,4.703,2.6379,7.6449003,1.7209,1.4035001,,2.4388,5.353,1.2942001,0.6984001,6.2624,1.0113001,1.4175,2.3802001,2.8048003,6.63,9.2358,4.0155,2.6877,1.5534,0.62170005,,3.6167002,0.3745,3.3482,6.1064,3.1044002,1.0029001,3.2216003,2.8113003,2.0788002,3.4523003,3.5369,1.3977001,4.7143,3.8248003,3.2397,1.3828001,0.555,0.7658,7.5410004,1.5987,3.5836003,0.49550003,3.8209002,0.49650002,1.5984001,1.8110001,8.3323,4.4881005,2.417,7.3798003,4.7748,,,2.7047,,,3.5377002,,2.6537,2.6943002,3.8332002,3.3343003,3.9676003,3.2172,2.5048,3.5549002,3.5897002,2.6813002,1.2408001,4.9219003,,3.2473001,2.3873003,1.2665001,5.2213,,1.1742,2.5455,1.3509,2.9053001,0.5575,4.5706005,,2.1538002,4.1887,5.1753,5.4747005,4.8205004,1.0014001,0.8967001,0.77520007,1.1444001,3.0635002,2.141,1.1,1.4427,1.7245001,1.4673002,2.6013002,5.7917004,1.3339001,1.8277,3.4869,4.3246,6.5983,4.2853,12.727301,3.4284,4.8976,0.54670006,0.9391,4.0632,2.1880002,0.3097
2009,2.0407,0.57140005,4.3153,24.7166,3.2493002,2.2503002,1.5902001,1.6514001,6.1495004,2.6067002,1.2969,9.71,1.4235001,1.0020001,4.176,3.413,6.0000005,4.5031004,3.3679001,2.6865,2.3460002,3.5321002,2.8271003,0.77370006,2.1604,0.36360002,0.9484001,3.2995002,6.5783,5.4623003,5.4496,1.7115,1.7229002,0.7716,0.7914001,3.6113002,1.7046001,0.23080002,3.7907002,2.0688002,1.8238001,5.0739,7.2014003,1.8167,1.4368001,6.7790003,3.9543002,1.6539001,2.9655,7.1583,0.5001,2.9448001,2.7605002,1.6471001,3.7604,2.8190002,7.4124002,1.4214001,1.5891,7.0296006,1.9078002,1.6598002,1.4843001,,1.0577,1.6322,4.2662005,1.0071,1.9833001,,4.3455,2.0004,1.7272,6.1098,0.9946,4.7152004,4.8087006,2.5808,6.8871,1.9972,1.7745001,,3.1741002,5.0869,1.3157,0.85890007,5.9195004,1.2531,1.2428001,3.0342002,2.9386003,6.7453003,7.9774003,4.1701,2.6189,1.1835,0.6341,,3.7906003,0.40220004,3.4496002,6.2021003,3.0753002,1.9194001,2.3727,3.1834002,2.1417,3.4337,3.3859,1.8004001,4.7892003,3.8390002,3.3479002,1.5518001,0.8376,0.71330005,8.0,2.1243002,3.7205002,0.3648,3.8057,0.386,1.5311,2.0767,9.032901,3.4463003,2.2728002,6.9099,12.1796,,,2.9740002,,,3.5547001,,2.7897,2.5964,3.9190001,3.2289,4.1877003,3.4751003,2.5663002,3.3644001,3.2899,2.3574,1.2142,6.3236003,,2.8248003,2.2806003,1.7341001,4.8744,,1.1346,2.2727,1.6459001,2.7269,0.41640002,4.6011004,,1.5385001,4.2089,4.3315,5.2683,5.0789003,1.2895001,1.7077,0.59830004,1.2429001,2.9959002,3.1194,1.6,2.3155,1.6575,1.8776001,2.8078003,6.2067003,1.1104001,2.0386,3.0038002,3.8849,7.2262006,4.5531,16.75,3.1716003,5.0803,0.5581,0.99520004,4.4055004,2.0722,0.45240003
2010,2.0111,0.6293,4.7618,18.069801,4.8762,2.0682,1.5859001,1.6615001,5.9031005,2.0206,1.2317001,9.3481,1.2006,1.0627,4.2883,4.031,7.5333004,3.8530002,2.8083003,3.2234,2.2673001,4.0406003,2.8842,1.0,2.4691002,0.37160003,0.90770006,3.5011003,6.0939,6.8154,5.5275,2.2705002,1.6487,0.78490007,0.785,3.4104002,1.9538001,0.22000001,3.1992002,1.9372001,1.9984001,4.6958,6.6852007,1.8483001,1.4167,5.8759003,4.4360003,1.4743001,2.7231002,6.5043,0.51170003,3.2915,2.4642,1.7673001,3.1353002,2.8711002,7.0686007,1.4752,1.595,6.9530005,1.2714001,1.8143002,1.1847,,1.1361,1.7238002,4.0649,1.0084001,1.9966,,4.1654,2.0004,1.6603001,5.4560003,0.97740006,4.7190003,4.8724003,2.6764,7.4563003,2.1735,1.6971,,3.0376003,5.3225,1.2669001,1.3559,5.8537006,0.80410004,1.7101,2.6105,3.0157,6.2022004,10.8058,3.8315003,2.6249,1.1786001,0.66990006,,3.9743001,0.9091,2.7635002,5.5933,2.7755,1.5475,2.7340002,3.2716002,2.2471,3.5012002,3.3296003,1.4528002,4.6911,3.8552,3.3214002,1.3703,0.9794001,0.9552001,6.8333,1.9069002,3.6361003,0.40500003,3.9235003,0.4948,1.5280001,2.0861,8.569301,4.0042,2.4078002,7.3871,9.832401,,,3.0615,,,3.5466003,,2.611,2.246,3.8979,3.2319,4.3439,3.584,2.6281002,3.4240003,3.3513002,3.4569001,1.8608001,7.5926003,,3.3297,1.8427,1.9658002,5.5078,,1.1965001,2.0915,1.7472,2.726,0.5752,4.9588,,1.6152,4.2324,3.7373002,5.9810004,4.5104003,1.2053001,1.2319001,0.76280004,1.1874001,3.0713003,3.1172001,1.7,2.4514,1.6674001,1.6941,2.7256002,5.9325004,1.6479001,1.9785001,2.7266002,4.1764,6.9781003,4.4342003,18.7742,3.5760002,5.1775002,0.5636,1.0924001,4.1504,2.5409,0.73340005
