Date,ABW,AFG,AGO,AIA,ALB,AND,ANT,ARE,ARG,ARM,ASM,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BES,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BMU,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COK,COL,COM,CPV,CRI,CUB,CUW,CYM,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESH,ESP,EST,ETH,FIN,FJI,FLK,FRA,FRO,FSM,GAB,GBR,GEO,GHA,GIB,GIN,GLP,GMB,GNB,GNQ,GRC,GRD,GRL,GTM,GUF,GUM,GUY,HKG,HND,HRV,HTI,HUN,IDN,IMN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LIE,LKA,LSO,LTU,LUX,LVA,MAC,MAF,MAR,MCO,MDA,MDG,MDV,MEX,MHL,MKD,MLI,MLT,MMR,MNE,MNG,MNP,MOZ,MRT,MSR,MTQ,MUS,MWI,MYS,MYT,NAM,NCL,NER,NGA,NIC,NIU,NLD,NOR,NPL,NRU,NZL,OMN,OWID_CZS,OWID_ERE,OWID_SRM,OWID_USS,OWID_WRL,OWID_YGS,PAK,PAN,PER,PHL,PLW,PNG,POL,PRI,PRK,PRT,PRY,PSE,PYF,QAT,REU,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SHN,SLB,SLE,SLV,SMR,SOM,SPM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SXM,SYC,SYR,TCA,TCD,TGO,THA,TJK,TKL,TKM,TLS,TON,TTO,TUN,TUR,TUV,TWN,TZA,UGA,UKR,URY,USA,UZB,VAT,VCT,VEN,VGB,VIR,VNM,VUT,WLF,WSM,YEM,ZAF,ZMB,ZWE
100,,3.4497032,0.06718617,2.8222222,7.248321,2.6446807,,0.3442833,0.040194545,1.6902704,0.01,4.6795454,0.040887702,6.665051,1.2466061,0.5879673,10.298976,4.28699,,0.8786001,26.918644,5.9874725,6.2683544,0.12507492,4.7564845,0.5321508,0.089259095,,0.29547495,0.80707633,0.018604651,0.022201138,0.015338227,0.056243714,0.22074705,0.006148805,7.540086,0.28846237,5.449987,0.4996824,0.44950604,0.15747118,0.11867935,,1.1525416,,,2.606698,0.027042389,,,17.072403,9.262915,9.301927,0.3640207,0.078666665,5.5,0.18505818,0.8226612,0.8466178,4.3196545,0.25670677,3.7593984e-06,9.605124,0.7141287,0.51071656,0.049350597,0.637329,,10.39959,0.08978102,,0.08863275,3.500128,1.8111814,1.16246,,0.6685699,8.77284,0.053359684,0.4556899,0.7561854,15.515903,15.747059,,1.5225364,0.0054824296,,0.03408687,239.68857,0.42901957,6.527859,0.024854861,3.287311,1.1492398,,26.48531,3.402424,2.568053,2.4186416,0.08609541,28.887108,23.954365,0.0015697138,2.1372166,1.3717421,0.2011057,0.2210862,0.7398332,3.046584,,,1.4147336,3.0540404,0.46777296,66.050835,1.7197882,0.25574866,10.077049,33.04375,5.657937,0.31693017,0.7809136,18.100882,0.6739193,,,2.3956285,,1.702851,0.0013423857,,4.0939703,,4.828152,0.20912562,4.19375,1.6853846,,0.20067069,,0.08921005,0.058978364,,0.004716981,,0.34386933,0.03206209,,0.059718933,0.21756017,0.15289888,0.7328074,0.79902774,,6.0605583,0.30197382,7.277426,,,0.5096898,,,6.4254217,0.17578495,1.8214312,,4.024621,0.6070639,1.2426039,0.335302,,1.2932496,1.7967985,0.0016910936,1.0660826,5.008471,0.051641077,,,0.034203656,,3.4770515,0.084129445,0.5649777,0.54188055,1.1064031,0.084703684,0.0027855153,,0.00014290817,0.021058464,1.3096526,,0.34216213,,,,0.1875,0.027653847,5.7829657,6.882958,0.5401642,0.29813954,,,11.476268,,0.15605544,1.2206839,1.0872928,0.88905543,,0.21005894,0.3033625,1.3638889,,5.792997,8.445617,,2.7982774,0.20127456,0.62751347,0.85345703,0.031053593,0.07684899,1.1620867,,,0.23751602,,,1.3726459,0.0019688269,,0.004316547,2.2166033,0.08476947,0.059221942,0.12770066
200,,3.8330038,0.089581296,3.088889,7.255584,2.7,,0.3561532,0.043848597,1.8110292,0.02,5.1045456,0.04088822,7.2709646,1.3356442,0.85525703,10.702873,4.8994145,,0.9957456,28.762388,7.369197,6.964557,0.13646354,4.83082,0.5912786,0.097369574,,0.3149137,0.8647247,0.018604651,0.03320683,0.022994231,0.060409717,0.2323654,0.006709752,7.5476284,0.3093653,4.575062,0.571066,0.51372087,0.20546174,0.13563396,,1.2283669,,,2.8436742,0.033805396,,,17.66104,9.272178,10.017459,0.3714409,0.09866667,6.0,0.23132272,0.8061418,0.89071107,4.6210256,0.27645218,3.7593984e-06,10.005339,0.7517193,0.62446123,0.06580079,0.70810074,,11.743154,0.091240875,,0.10129623,3.7012856,1.9405526,1.3285282,,0.76408106,9.570371,0.06096838,0.52076817,0.8402139,15.515903,17.17647,,1.6609462,0.005977539,,0.042611126,201.20952,0.53626776,6.6298604,0.03726415,3.287311,1.2417073,,27.746513,3.4718683,2.6707754,2.533815,0.08785084,40.941776,22.68248,0.0031394276,3.0664458,1.920439,0.21547025,0.27635732,0.79267985,3.2791524,,,1.9446005,3.1593714,0.50321054,75.22453,1.8103094,0.28416517,10.991803,33.71875,6.466214,0.3621871,0.82202524,18.47028,0.7094006,,,2.5597131,,1.8244768,0.0026847713,,4.3146586,,4.9036083,0.2390013,5.240625,1.8386015,,0.20973645,,0.10036242,0.067403704,,0.009433962,,0.42028,0.04809618,,0.064142644,0.2417396,0.17474145,0.97707653,0.87166363,,5.7719336,0.32942596,7.5897593,,,0.52726334,,,6.431853,0.19094613,1.8499373,,4.30028,0.67452145,1.3178219,0.335302,,1.3548315,1.9601437,0.0025930102,1.3638735,5.008471,0.06372011,,,0.035335075,,3.4770515,0.09350364,0.82176733,0.6312999,1.1432832,0.105879605,0.004178273,,0.00025008933,0.02338598,1.4287162,,0.3669573,,,,0.234375,0.030173076,5.788769,7.1378694,0.58927006,0.2991279,,,15.574933,,0.17834896,1.3950726,1.1861379,0.9525542,,0.22506331,0.37915266,1.4347222,,6.436663,9.09528,,2.7982774,0.23935764,0.78439057,0.91441834,0.03451034,0.080508605,1.2450931,,,0.25001645,,,1.4774255,0.0029532404,,0.0068345326,2.5799818,0.09418839,0.067681834,0.14594287
300,,3.8330038,0.119441725,3.3666666,7.262847,2.755319,,0.36843142,0.047502644,1.9403934,0.03,5.5704546,0.040889133,6.665051,1.4310586,1.244003,11.122589,5.5993347,,1.1285124,30.974878,6.6783347,7.7379746,0.14885116,4.906289,0.6504065,0.10622534,,0.33563188,0.9264907,0.020930232,0.049905125,0.03450446,0.06488451,0.24459533,0.0073226984,7.5551963,0.33178264,2.3208568,0.6526478,0.5871105,0.26841626,0.15501025,,1.3091807,,,3.1021936,0.04226397,,,18.27013,9.281467,10.017459,0.37903365,0.124,6.5,0.2891376,0.78995407,0.9371034,4.3196545,0.29771772,7.518797e-06,9.505072,0.79127485,0.76353973,0.082251,0.78680897,,10.404424,0.09343065,,0.11576823,3.914004,2.079177,1.518316,,0.87323785,10.440124,0.06976285,0.5951636,0.93354726,13.576416,18.738235,,1.8119447,0.0065330276,,0.053263906,102.07047,0.67033696,6.7334523,0.05591437,3.287311,1.3341749,,29.007717,3.5427203,2.7734976,2.533815,0.08964594,58.970657,21.410595,0.0063711912,4.399689,3.0178328,0.23086123,0.3454475,0.84930134,3.5294697,,,2.67292,3.268294,0.54133016,85.67243,1.9055855,0.25574866,11.991803,34.40625,7.274491,0.4139328,0.8652771,18.847057,0.74672985,,,2.735037,,1.9548074,0.0053712614,,4.5473776,,4.980214,0.27314433,6.553125,1.9918182,,0.21982245,,0.112907246,0.07703309,,0.019811321,,0.51368266,0.07214427,,0.06889431,0.26859957,0.19970475,1.3027691,0.9509141,,5.4970894,0.35687813,7.9155006,,,0.54544747,,,6.438294,0.20666791,1.7495939,,4.631071,0.7494742,1.3975937,0.335302,,1.4193481,2.2868345,0.003945885,1.7448468,5.008471,0.07865089,,,0.036553524,,3.04242,0.10290776,1.1953385,0.73547494,1.1813924,0.1323534,0.0055710305,,0.0003929975,0.02599058,1.5585908,,0.39354897,,,,0.29375,0.032916665,5.794551,7.402217,0.6383759,0.30017442,,,21.137413,,0.20382704,1.594374,1.284983,1.0205995,,0.24114017,0.47397444,1.5111111,,6.11483,8.445617,,2.7982774,0.2846523,0.98049074,0.9797342,0.03836133,0.08434247,1.334027,,0.0025641026,0.26317555,,,1.590207,0.0044298605,,0.010071943,3.0029302,0.10465423,0.077351056,0.16679074
400,,3.8330038,0.15925564,3.6666667,7.2701097,2.8106382,,0.38113207,0.051156692,2.0789955,0.045,6.0795455,0.040890433,6.0591373,1.5332729,1.8095015,11.5587845,6.399237,,1.2789803,33.18737,5.9874725,8.597468,0.16243756,4.9829493,0.70953435,0.11591407,,0.35771346,0.99266857,0.023255814,0.074952565,0.051782906,0.06969103,0.25746894,0.007992649,7.562739,0.355826,3.1802514,0.74588364,0.6709822,0.35108405,0.17715666,,1.3953105,,,3.384195,0.05283237,,,18.900108,9.290756,10.017459,0.38675582,0.156,7.0,0.36142728,0.7740917,0.9859116,4.0182834,0.32061908,1.1278195e-05,9.004805,0.83291227,0.9335937,0.098701194,0.87422,,9.0657425,0.09489051,,0.13230489,4.138945,2.2276874,1.7352208,,0.9979855,11.389506,0.07974308,0.68019205,1.0372906,11.636928,20.444118,,1.9766704,0.0071247434,,0.06658369,197.39905,0.8379301,6.8386526,0.08388969,3.287311,1.4266424,,30.268925,3.6150239,2.8762195,2.533815,0.09147079,45.42301,20.138718,0.012834718,3.3765006,4.1152263,0.24735121,0.4318094,0.9099635,3.7988954,,0.0038461538,3.6740062,3.3809764,0.5823397,76.360214,2.0058763,0.22733214,13.081967,35.1125,8.0827675,0.4730896,0.91082895,19.231604,0.78603566,,,2.9223683,,2.0944192,0.010742523,,4.7927856,,5.0580096,0.3121645,8.190625,2.145035,,0.2311476,,0.12702128,0.08803726,,0.04056604,,0.627832,0.108217925,,0.07399701,0.29841357,0.228234,1.7370259,1.0373608,,5.2353134,0.3843303,8.255221,,,0.56425524,,,6.4447355,0.22301036,1.8571204,,4.9618616,0.83274466,1.4821937,0.335302,,1.4869363,2.613525,0.005975197,2.2322316,5.008471,0.09711805,,,0.037859008,,2.6077886,0.112371475,1.7386705,0.8568404,1.2207725,0.16543916,0.008356546,,0.0005716327,0.028886119,1.7002896,,0.42206618,,,,0.36666667,0.035903845,5.8003535,7.676397,0.6874817,0.30116278,,,16.733786,,0.23294552,1.8221548,1.3838282,1.0934938,,0.25836402,0.5924681,1.5902778,,5.792997,7.7959538,,2.7982774,0.33852562,1.2256134,1.0497153,0.042640842,0.08835923,1.4293151,,0.0051282053,0.27702624,,,1.7115966,0.006644791,,0.015467626,3.4952137,0.11628239,0.08840044,0.1906191
500,,3.8330038,0.21234138,4.0111113,7.2773724,2.8680851,0.00125,0.3942833,0.054810744,2.2274675,0.065,6.6363635,0.04089251,5.453223,1.642795,2.6319704,11.5587845,7.313418,,1.4495102,35.39986,5.2966104,9.5531645,0.17722277,5.06082,0.70953435,0.12643577,,0.3812471,1.0635736,0.025581395,0.11233397,0.077661246,0.07485222,0.27101994,0.008725864,7.5703063,0.38160968,3.9482641,0.8524371,0.766838,0.4597398,0.20246266,,1.4871078,,,3.6918528,0.066040464,,,19.55184,9.300058,9.301927,0.39465055,0.19466667,7.5,0.45178935,0.7585476,1.0372604,3.515998,0.34528846,1.8796993e-05,8.004271,0.87674856,1.1415203,0.1151514,0.97137386,,8.621228,0.09708029,,0.1512089,3.1042078,2.3868039,1.9831102,,1.1405543,12.424691,0.09110672,0.7773827,1.152549,8.921644,22.3,,2.1563642,0.0077647627,,0.08323088,192.80762,1.0474126,6.9455147,0.12583454,2.739426,1.51911,,31.530128,3.6887937,2.9789417,2.4186416,0.093335316,35.236877,13.475025,0.025761772,2.5912673,6.1728396,0.2650191,0.5397617,0.9749635,4.0888853,,0.0076923077,5.050041,3.497587,0.62646013,68.06012,2.1114514,0.23869875,14.272131,35.83125,8.891045,0.5406785,0.95876056,19.624308,0.82739836,,,3.1225297,,2.24404,0.021485046,,5.051578,,5.1370735,0.35676003,10.2375,2.2982519,,0.24398093,,0.14289911,0.100614145,,0.08207547,,0.7673526,0.1623284,,0.07947867,0.33156455,0.2608392,2.3160348,1.1316603,,4.9860115,0.41178247,8.609522,,,0.58371246,,,6.451196,0.23253164,1.94701,,5.2926526,0.92527634,1.5719148,0.335302,,1.5577419,2.2868345,0.008906426,2.8557594,4.5076284,0.11995973,,,0.03916449,,2.390473,0.11261022,2.5289826,0.9982334,1.2614647,0.20679894,0.013927577,,0.0008931761,0.03208645,1.8548745,,0.45265087,,,,0.45833334,0.039173078,5.8061566,7.9607077,0.7365875,0.30215117,,,13.24758,,0.266223,2.08246,1.4826714,1.1716046,,0.27681783,0.7406187,1.6736112,,5.4711637,7.1462913,,2.7982774,0.40260556,1.5320168,1.1246963,0.047394585,0.09256752,1.531409,,0.010256411,0.29160705,,0.0028571428,1.8422545,0.009926169,,0.023021583,4.068199,0.12920311,0.10102907,0.21785188
600,,3.8330038,0.28312185,4.366667,7.2846713,2.9276595,0.00375,0.407871,0.05846479,2.3865824,0.1,7.2431817,0.040895503,4.8473096,1.7601331,3.8283489,6.935271,8.358194,,1.6427814,37.612354,4.605748,10.61519,0.1933067,5.139883,0.70953435,0.13792196,,0.4063288,1.1395432,0.027906977,0.16850094,0.11651809,0.080398075,0.28528363,0.009528941,7.5778995,0.4092628,5.3201156,0.97421384,0.8763851,0.6026815,0.23138799,,1.5849437,,,4.0274773,0.082552984,,,20.225973,9.3093605,8.586393,0.40271786,0.24266666,8.0,0.5647472,0.74331594,1.0912869,3.0137124,0.37184975,3.0075187e-05,7.003737,0.92290056,1.3957568,0.13160159,1.0793103,,8.176765,0.099270076,,0.17281018,2.0694704,2.557289,2.2664096,,1.3034918,13.554321,0.1041502,0.8884424,1.280606,6.2063613,24.329412,,2.3523984,0.008477237,,0.10403861,188.3238,1.309259,7.0540385,0.18875182,2.1915407,1.6115776,,32.791332,3.7640877,3.081664,2.303468,0.09524943,27.572367,6.775417,0.051615883,1.9886479,8.230453,0.283949,0.67470217,1.0446037,4.401014,,0.015384615,6.941455,3.6181817,0.6739168,60.66227,2.222581,0.25006536,15.568852,36.5625,9.699321,0.6179183,1.0092318,20.02478,0.87094647,,,3.3364015,,2.4043372,0.04297009,,5.324487,,5.2173276,0.40772584,12.8,2.4514685,,0.2586608,,0.1607607,0.11498787,0.01,0.16509435,,0.9378765,0.24349414,,0.08536603,0.36843544,0.29810214,3.0880463,1.2345438,,4.748589,0.43923464,8.979031,,,0.60383844,,,6.457647,0.24289224,2.0871844,,5.623443,1.0280803,1.6670672,0.335302,,1.6319215,1.9601437,0.013416009,3.653459,4.0067744,0.14822301,,,0.040557005,,2.1731572,0.11308767,3.678557,1.1629585,1.3035134,0.25849998,0.020891365,,0.0013219006,0.035660848,2.0234556,,0.48545286,,,,0.5729167,0.04273077,5.8119802,8.255547,0.7856934,0.30319768,,,10.487665,,0.30425507,2.3799412,1.5815166,1.2552922,,0.29659098,0.9257566,1.7625,,5.1493306,6.4966283,,2.7982774,0.4788282,1.915021,1.205031,0.052685406,0.09697707,1.6407968,,0.023076924,0.3069554,,0.0057142857,1.9828829,0.014930271,,0.034892086,4.7351174,0.14355901,0.115462944,0.24897248
700,,3.7180135,0.3774966,4.766667,7.2919707,2.987234,0.00875,0.4219375,0.062118843,2.5570776,0.155,7.9045453,0.04090005,5.453223,1.885856,5.568536,9.247027,9.5522175,,1.8618165,41.668587,4.605748,11.794937,0.21088912,5.2201953,0.7686622,0.15046032,,0.433061,1.220939,0.030232558,0.2529412,0.17477714,0.08635329,0.30029857,0.010409844,7.5854926,0.4389199,4.415404,1.11339,1.0015845,0.7908856,0.26444218,,1.6892167,,,4.3936152,0.10318883,,,20.923485,9.318688,8.9441595,0.41091457,0.304,8.5,0.7059393,0.72838986,1.1481237,3.4155407,0.40045166,4.511278e-05,7.2538705,0.9714854,1.7066162,0.1480518,1.1992338,,8.62647,0.10145985,,0.1974968,2.0694704,2.7399626,2.5901825,,1.4897038,14.78642,0.11897233,1.0153627,1.4228877,6.5942593,26.541176,,2.566256,0.00925009,,0.13004826,183.94476,1.6365806,7.1642604,0.28312773,2.739426,1.7040452,,34.05254,3.840906,2.8043144,4.0310693,0.09719329,21.799631,10.157225,0.103231765,1.526173,12.345679,0.30423123,0.8433777,1.119218,4.7369704,,0.03076923,9.54125,3.7429855,0.7249697,54.068523,2.339566,0.26143196,16.985247,37.30625,10.507598,0.7061924,1.0623382,20.433409,0.9167926,,,3.5649228,,2.576069,0.08594018,,5.6122856,,5.29885,0.4659725,16.0,2.6046853,,0.27560645,,0.18085659,0.13141555,0.03,0.3301887,,1.1462983,0.3652412,,0.09168944,0.40935448,0.3406884,4.1173954,1.3467758,,4.522483,0.4666868,9.364395,,,0.62466234,,,6.4641175,0.261845,2.1387198,,6.229893,1.142316,1.7679789,0.335302,,1.7096322,2.613525,0.020180384,4.6739807,4.0067744,0.18320917,,,0.04194952,,2.390473,0.12338695,5.3506284,1.1396993,1.3469641,0.32312885,0.032033425,,0.0020007147,0.039623164,2.2074325,,0.52062994,0.004347826,,,0.71666664,0.046615385,5.817804,8.561312,0.83479923,0.30418605,,,8.302733,,0.34772077,2.7199485,1.6803617,1.3449528,,0.31777713,1.1572293,1.8555555,,5.1493306,7.1462913,,2.7982774,0.5694965,2.3937762,1.2911046,0.058576163,0.101597935,1.7579955,,0.046153847,0.32311094,,0.014285714,2.1342504,0.022395406,,0.052158274,4.8298197,0.15951002,0.13195765,0.28454182
800,0.0055555557,3.6030235,0.5033288,5.2,7.29927,3.0468085,0.01875,0.43649676,0.06577289,2.739726,0.23,8.629545,0.040906813,6.0591373,2.0205686,8.099689,9.90753,10.916823,,2.1100585,45.724823,4.605748,13.105063,0.23006994,5.301758,0.8277901,0.16413854,,0.46155265,1.308149,0.034883723,0.37950665,0.26219192,0.09274963,0.31610486,0.011378247,7.593086,0.47072622,3.4676313,1.2724434,1.144668,1.0388832,0.30221963,,1.8003488,,,4.7930474,0.12898844,,,21.645021,9.328016,9.301927,0.41932702,0.38,9.0,0.8824346,0.7137636,1.207924,3.817369,0.43125945,6.766917e-05,7.504004,1.0226198,2.0867093,0.164502,1.3324575,,9.076229,0.10364964,,0.22571118,3.0214276,2.9356742,2.9602125,,1.7025192,16.130865,0.13596837,1.1604196,1.5809982,6.9821568,28.952942,,2.799552,0.010083323,,0.16256033,179.66667,2.0457234,7.2761974,0.42470974,3.287311,1.7965127,,35.313744,3.9192917,2.5269647,5.7586703,0.09917683,17.446257,13.539039,0.20655586,1.1712503,15.089163,0.3259622,1.0542221,1.1991658,5.0985723,,0.06153846,13.114754,3.8720539,0.779896,48.191593,2.4626973,0.27279857,18.527868,38.06875,11.315874,0.80704874,1.1182559,20.850584,0.965049,,,3.809097,,2.7600849,0.17188036,,5.91579,,5.3816414,0.53254,20.0,2.7579021,,0.2953438,,0.20346397,0.15018919,0.07,0.66132075,,1.4010395,0.5478618,,0.0984817,0.4548687,0.38935816,5.48986,1.469204,,7.6651025,0.49413896,9.766306,,,0.6462036,,,6.470588,0.2822693,2.1965325,,6.836343,1.269237,1.875,0.335302,,1.7910436,3.2669063,0.030326944,5.97957,4.0067744,0.22652908,,,0.043342035,,2.6077886,0.13464111,7.782732,1.1164402,1.391863,0.40391108,0.04735376,,0.0030010717,0.04402882,2.408108,,0.55835754,0.013043478,,,0.8958333,0.050858974,5.8236275,8.878399,0.88390505,0.30523255,,,6.573,,0.39739516,3.1085126,1.7792069,1.441026,,0.34047624,1.4465367,1.9527777,,6.11483,7.7959538,,2.7982774,0.6773538,2.9922202,1.3833276,0.065118276,0.106442034,1.8835683,,0.092307694,0.34011677,,0.028571429,2.2971709,0.033634126,,0.078417264,4.9245224,0.17723335,0.15080912,0.32519063
900,0.016666668,3.5263634,0.65432745,5.677778,7.29927,3.1106384,0.0375,0.43649676,0.06942694,2.897787,0.35,9.420455,0.040916953,7.2709646,2.1355112,10.124611,11.5587845,12.476375,,2.3913999,51.25605,5.9874725,14.56076,0.25104895,5.384609,0.88691795,0.17908812,,0.50770795,1.3320853,0.037209302,0.37950665,0.26219192,0.09962063,0.33274102,0.011378247,7.593086,0.5043495,4.198538,1.4542233,1.3081911,1.1687436,0.3453968,,1.980384,2.6867275,,5.2287703,0.16123314,,,18.939394,10.494019,9.659693,0.44262296,0.476,9.439675,1.1030275,0.77674276,1.4092447,4.4201117,0.4552183,0.000105263156,7.7541375,1.076421,2.0867093,0.20398247,1.4805145,,10.420159,0.10510949,,0.25795397,5.028818,3.1011655,3.383096,,1.945739,17.596914,0.15543479,1.3262091,1.7786096,7.3700542,31.585295,,4.199328,0.011001087,,0.2032004,175.48857,2.5571544,7.3898854,0.63708276,4.3830814,1.8889803,,36.574947,4.13703,2.6502311,5.182803,0.24794208,16.283548,15.230055,0.41320407,1.0755231,17.558298,0.33337042,1.2299259,1.2513034,5.3818264,,0.12692308,14.754098,3.8720539,0.9160659,45.356792,2.5923173,0.27848187,20.213116,38.84375,12.124151,0.92236495,1.1771123,21.275917,1.0158445,,,4.145194,,2.957234,0.25782055,,6.816019,,5.4657416,0.56212556,25.0,2.911119,,0.3081848,,0.29247946,0.15853304,0.15,1.3235849,,1.647168,0.57829857,,0.105776824,0.50541574,0.4109892,6.5878325,1.6027755,,9.96335,0.5215911,10.115103,,,0.6462036,,,7.009804,0.29813805,2.3907182,,7.66332,1.4102589,2.109375,0.335302,,1.8763304,3.6752696,0.045434047,6.727016,5.008471,0.23911402,,,0.044821583,,3.04242,0.14425834,9.7284155,1.0234035,1.4989294,0.5048875,0.0724234,,0.0045373347,0.04891937,2.627027,,0.58937734,0.026086956,,,1.1208333,0.05548077,6.551581,9.207207,0.9330109,0.33575583,,,11.980613,,0.4194727,3.5525832,1.878052,1.5130773,,0.35111612,1.8081372,2.0555556,0.00019493178,6.275747,8.608032,,2.7982774,0.7902461,3.4909236,1.4821367,0.072403155,0.11975836,1.9629958,,0.18461539,0.34011677,,0.06,2.4247916,0.050533224,,0.11798561,4.593064,0.19495668,0.17730263,0.38231874
1000,0.03888889,3.4497032,0.80532604,6.188889,7.29927,3.174468,0.075,0.43649676,0.073080994,3.0558484,0.525,10.284091,0.040932164,8.482792,2.2504537,12.149532,13.21004,14.258709,,2.7102559,56.787277,7.369197,16.179747,0.27382618,5.46875,0.9460458,0.19535291,,0.55386317,1.3563647,0.039534885,0.37950665,0.26219192,0.10699981,0.35025522,0.011378247,7.593086,0.5379728,3.8974206,1.6619686,1.4950752,1.298604,0.39473793,,2.1604192,5.373455,,5.704113,0.20154142,,,16.233767,11.660021,10.017459,0.4659189,0.59466666,10.0,1.3788054,0.83972186,1.6105653,5.022854,0.47917715,0.00015789474,8.004271,1.1330761,2.0867093,0.24346295,1.6450465,,11.764145,0.10729927,,0.29480344,7.0362086,3.266657,3.8663974,,2.2237017,19.196913,0.17766799,1.5156472,1.9762567,7.7579517,34.458824,0.0025581678,5.599104,0.012003381,,0.2540005,171.40762,3.196452,7.505361,0.9556241,5.478852,1.9814478,,37.836155,4.3547683,2.7734976,4.606936,0.49588415,15.123013,17.597393,0.8265005,0.97979593,16.460905,0.34077865,1.4056295,1.303441,5.6650805,,0.2576923,16.393442,3.8720539,1.05224,42.521996,2.7287478,0.28416517,22.05082,39.6375,12.932428,1.0541172,1.2390672,21.710182,1.0693074,,,4.481291,,3.1543827,0.34376073,,7.6444364,,5.55115,0.5917111,31.25,3.0643358,,0.32102585,,0.38149494,0.16687688,0.31,2.6481133,,1.8932966,0.6087353,,0.11361124,0.5615427,0.4326202,7.6858044,1.7484794,,10.959667,0.5490433,10.4639,,,0.6462036,,,7.54902,0.3140288,2.4853804,,8.490296,1.5669588,2.34375,0.335302,,1.9656804,4.083633,0.06820744,7.474462,6.0101676,0.25169897,,,0.046388164,,3.4770515,0.15387556,11.674098,0.9303668,1.6059958,0.63111204,0.1086351,,0.0067881388,0.054350235,2.8658783,,0.6203972,0.052173913,,,1.4010416,0.06052564,7.2795343,9.548231,0.9821167,0.36627907,,,5.799706,,0.4415502,4.0600843,1.9768971,1.5851287,,0.361756,2.2601883,2.163889,0.0005847953,6.436663,9.420111,,2.7982774,0.9031384,3.989627,1.5809458,0.080510795,0.13308737,2.0424235,,0.36923078,0.34011677,,0.122857146,2.5524123,0.07579984,,0.17697842,4.2616057,0.21268001,0.20379612,0.4394468
1100,0.083333336,3.6413536,0.9395468,6.7555556,7.29927,3.238298,0.15125,0.43649676,0.08038909,4.583772,0.785,11.229546,0.040954914,10.906446,3.3756807,14.781932,19.81506,16.295671,,3.0716228,58.99977,8.014002,17.977215,0.2987013,5.78125,1.4190687,0.21310829,,0.60924953,1.5036149,0.04418605,0.45540798,0.26219192,0.11492598,0.3686892,0.013653897,10.124114,0.5917701,9.6053915,1.8993931,1.7086586,1.5150378,0.4511303,,2.448475,6.4481463,,6.222679,0.25192678,,,16.233767,13.992024,11.448524,0.55910265,0.744,11.674075,1.7235068,0.8187288,1.7716218,4.369883,0.5510537,0.00023684211,9.004805,1.1927252,2.0867093,0.28294343,1.8278052,,14.002303,0.10948905,,0.3369193,10.591568,4.899986,4.4187393,,2.5413723,20.941975,0.20306323,1.7321835,1.9762567,8.378588,37.591175,0.0026117675,5.972378,0.013102283,,0.27940056,422.44287,3.995558,7.934239,1.4334543,6.574622,2.2016084,,39.09736,5.806358,2.9275808,4.0310693,0.6942378,15.381655,21.9937,1.6530932,1.0098205,17.009602,0.34818688,1.6516147,1.4077164,6.2315884,,0.5153846,19.67213,3.8720539,1.1884099,44.900585,2.8723733,0.19891563,24.055738,40.44375,14.548982,1.2047101,1.3042805,22.153381,1.1255826,,,4.257226,,4.731574,0.48699382,,8.615691,,5.8683586,0.63608944,31.25,3.8304198,,0.4173336,,0.5595259,0.17939265,0.63,5.2971697,,2.271956,0.7280475,,0.12202747,0.6239606,0.4650667,8.234791,1.907429,,13.151619,0.74120843,11.161493,,,0.6462036,,,8.264706,0.41703022,3.057255,,8.821088,1.7410758,2.5,0.60354495,,2.0592833,4.900359,0.10236753,8.969355,7.5127172,0.30203876,,,0.048041776,,3.9116828,0.23081334,14.203486,0.9644801,1.6595289,0.78889006,0.1643454,,0.010217935,0.06039069,3.1263995,,0.7444767,0.10869565,,,1.7510417,0.066025645,8.735441,9.901869,1.1539872,0.43953487,,,6.1228175,0.0010526315,0.47466645,4.640099,2.3722758,1.65718,,0.38729173,2.825286,2.2777777,0.0013645224,6.11483,6.886426,,3.3579497,1.4393768,4.687812,2.3714187,0.08953262,0.14337146,2.2012784,,0.73846155,0.3627912,,0.24571429,3.3181357,0.11369976,,0.2654676,3.788094,0.25521603,0.24455535,0.4394468
