Date,ABW,AFG,AGO,ALB,AND,ARE,ARG,ARM,ASM,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BMU,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COL,COM,CPV,CRI,CUB,CUW,CYM,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESP,EST,ETH,FIN,FJI,FRA,FSM,GAB,GBR,GEO,GHA,GIB,GIN,GMB,GNB,GNQ,GRC,GRD,GRL,GTM,GUM,GUY,HKG,HND,HRV,HTI,HUN,IDN,IMN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LIE,LKA,LSO,LTU,LUX,LVA,MAC,MAF,MAR,MCO,MDA,MDG,MDV,MEX,MHL,MKD,MLI,MLT,MMR,MNE,MNG,MNP,MOZ,MRT,MUS,MWI,MYS,NAM,NCL,NER,NGA,NIC,NLD,NOR,NPL,NRU,NZL,OMN,OWID_CIS,OWID_KOS,OWID_WRL,PAK,PAN,PER,PHL,PLW,PNG,POL,PRI,PRK,PRT,PRY,PSE,PYF,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SLB,SLE,SLV,SMR,SOM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SXM,SYC,SYR,TCA,TCD,TGO,THA,TJK,TKM,TLS,TON,TTO,TUN,TUR,TUV,TZA,UGA,UKR,URY,USA,UZB,VCT,VEN,VGB,VIR,VNM,VUT,WSM,YEM,ZAF,ZMB,ZWE
2013,52.438156,49.48265,50.644245,50.517082,49.144203,34.774696,50.50688,54.066013,49.18992,52.561176,50.256866,51.186146,51.69964,50.433884,50.862766,50.102932,50.338787,50.54841,51.341373,37.495693,51.59558,52.464275,53.52443,49.78134,50.419205,49.572796,50.58145,52.16394,47.128418,46.194126,50.4631,50.84119,50.40838,50.610317,50.26634,48.829994,48.645687,50.169186,50.436943,50.009686,50.539043,50.05487,49.4683,50.47666,50.36351,54.421276,50.3674,49.442898,50.86457,51.01396,50.316452,50.116905,50.392178,50.10751,48.789173,50.051567,49.45169,50.791466,50.688885,53.29599,49.820946,50.843704,49.77318,51.57158,50.19793,49.16338,51.039997,53.442535,50.03681,50.035484,50.966927,50.331966,50.89058,47.372974,51.45178,49.259388,47.06975,50.357475,48.859715,50.556118,54.00676,49.57314,51.86022,50.301125,52.396385,49.776245,50.385662,48.305183,50.479588,49.018444,50.072086,49.854733,50.476734,51.51572,50.412476,48.284275,51.114857,52.14095,50.17031,50.39337,51.204807,51.54824,51.093075,49.58837,42.427605,49.684875,50.20654,50.26049,48.773853,50.096905,50.438904,51.47622,51.416553,53.93833,49.98813,54.204575,52.67452,53.218952,49.589474,51.070614,53.496983,49.845703,42.12063,51.16232,48.71547,50.871166,49.516205,50.093475,50.066174,51.84704,50.49462,48.096058,51.83595,51.34584,49.850384,51.371284,47.799744,51.57085,49.942562,49.260155,49.60331,50.88368,50.56485,49.772938,51.492622,48.844727,51.069557,35.302505,50.594955,50.854378,49.66246,48.777527,49.900806,50.07611,49.798046,47.093155,48.09109,51.52928,52.239304,50.980614,52.39269,49.640614,50.294895,49.563206,25.90979,51.72647,53.67565,51.584347,37.826427,50.305782,50.33192,47.711384,48.862667,50.28762,52.344612,51.539215,49.92115,52.37461,50.45091,50.15817,49.56829,51.276455,50.472954,50.104942,51.532093,52.29542,46.721127,49.6459,49.512688,49.915047,49.856453,50.74339,51.376564,50.99497,49.024376,50.320328,50.59976,50.17582,49.847015,48.804653,50.681557,50.613277,53.45304,51.565628,49.976334,49.67937,48.486164,50.24438,51.94928,52.089535,51.26777,48.942165,49.025818,49.277145,51.71232,50.651165,52.761967
2014,52.505974,49.468117,50.630013,50.516815,49.278526,34.893707,50.47958,54.02991,49.19575,52.544357,50.296207,51.11672,51.6269,50.414185,50.85265,50.06761,50.321693,50.639893,51.3625,38.165882,51.660225,52.472504,53.503433,49.744354,50.397457,49.5885,50.601242,52.1448,47.073784,46.18504,50.390255,50.932453,50.399292,50.56585,50.263268,48.832436,48.5774,50.164577,50.429466,50.00594,50.550373,49.951794,49.42888,50.47837,50.374897,54.292328,50.257645,49.466175,50.84003,50.937885,50.325066,50.21599,50.35731,50.12361,48.811756,50.049236,49.46055,50.78125,50.742664,53.24143,49.821835,50.815765,49.851185,51.58168,50.20019,49.06725,51.004356,53.39836,50.032692,50.048763,50.94485,50.312263,50.853645,47.281273,51.58815,49.31088,47.133904,50.359825,48.89598,50.73605,54.1627,49.57641,51.849968,50.312973,52.37058,49.770428,50.40886,48.31381,50.52007,49.02643,50.036747,49.8368,50.45853,51.493637,50.412724,48.156418,51.123093,52.109325,50.176678,50.33094,51.18578,51.65226,51.17331,49.716816,41.95088,49.687523,50.187435,50.241055,48.82163,50.134663,50.375374,51.489944,51.411263,53.9277,49.931957,54.156284,52.798355,53.189503,49.572468,51.033794,53.51707,49.84468,41.52803,51.181953,48.714756,50.89024,49.5158,49.939816,50.076706,51.833138,50.475243,47.99057,51.805435,51.311855,49.838818,51.34923,47.72149,51.509575,50.00107,49.250977,49.587902,50.87602,50.54701,49.72019,51.654423,48.859722,50.93687,35.34125,50.56291,50.834393,49.65803,48.803444,49.909317,50.099213,49.796135,46.788216,48.12499,51.52209,52.29382,50.93156,52.47594,49.657387,50.339684,49.61847,25.371387,51.695683,53.654015,51.543198,37.518078,50.318,50.201576,47.65338,48.8585,50.263714,52.353977,51.52701,49.916157,52.379482,50.46983,50.15221,49.60747,51.262844,50.442238,50.049847,51.42797,52.154232,46.46983,49.692856,49.556335,49.89206,49.83718,50.785748,51.309196,51.007763,49.095993,50.430077,50.61391,50.219433,49.86199,48.789146,50.65975,50.593563,53.440365,51.555656,49.926785,49.666668,48.513958,50.272144,52.1995,52.070587,51.234,49.012253,49.08592,49.265316,51.630993,50.621304,52.73212
2015,52.565655,49.457203,50.61682,50.51462,49.420845,35.014694,50.46186,53.996555,49.202866,52.52939,50.340374,50.983013,51.560764,50.402237,50.801857,50.034817,50.30025,50.730022,51.3843,38.1688,51.72455,52.47553,53.4728,49.70912,50.36793,49.604317,50.61996,52.125164,47.020927,46.170704,50.32202,51.008648,50.398907,50.525517,50.26235,48.83789,48.64093,50.16137,50.422527,50.002552,50.5608,49.854683,49.387676,50.482677,50.389126,54.20045,50.1533,49.48758,50.814026,50.77601,50.334995,50.198837,50.30483,50.136803,48.83402,50.046204,49.483,50.77384,50.776558,53.17623,49.825237,50.785004,49.935116,51.60525,50.20512,49.006485,50.958904,53.402073,50.02974,50.051216,50.911285,50.29415,50.818493,47.202225,51.693577,49.366913,47.164455,50.361847,48.933628,50.908234,54.324116,49.580574,51.84307,50.326115,52.33191,49.76545,50.432453,48.32183,50.527817,49.032146,50.003098,49.759632,50.441723,51.460403,50.41459,48.1186,51.12629,52.073284,50.186172,50.29426,51.16778,51.746365,51.26468,49.833702,41.25135,49.69092,50.281555,50.221992,48.881912,50.174953,50.347595,51.504864,51.405224,53.94724,49.86094,54.10177,52.92223,53.15636,49.55316,51.007973,53.58592,49.843388,40.948116,51.214268,48.718266,50.94028,49.515366,49.787743,50.08796,51.823467,50.42474,47.885,51.774845,51.276287,49.829487,51.328587,47.64966,51.453102,50.08864,49.244827,49.571407,50.866936,50.52011,49.67228,51.76758,48.849735,50.762512,35.224754,50.54541,50.833324,49.65195,48.82837,49.915367,50.11541,49.829033,46.53348,48.161747,51.514107,52.35481,50.87955,52.52644,49.674717,50.37696,49.673763,24.723915,51.66511,53.63688,51.50593,37.228195,50.327152,50.06762,47.741714,48.85278,50.240356,52.368736,51.523556,49.912422,52.382645,50.537266,50.149033,49.645046,51.243183,50.4179,49.97994,51.323578,52.020176,46.23003,49.76331,49.61344,49.873135,49.81834,50.830486,51.254383,51.017895,49.160507,50.53726,50.633926,50.257236,49.87681,48.773148,50.60945,50.57379,53.429554,51.542778,49.879753,49.65207,48.547573,50.299976,52.48862,52.01301,51.20193,49.079483,49.149082,49.264343,51.46764,50.596428,52.704124
2016,52.620598,49.44955,50.603596,50.510685,49.429905,35.15486,50.449318,53.966125,49.217136,52.515865,50.373787,50.868183,51.450962,50.393635,50.762554,50.004528,50.27612,50.817326,51.407394,37.495304,51.790596,52.471996,53.439503,49.637928,50.37747,49.620354,50.63937,52.10714,46.970043,46.148106,50.259533,51.007423,50.39616,50.468166,50.262337,48.84645,48.702995,50.158268,50.414715,50.00002,50.569275,49.76454,49.34485,50.488567,50.408024,54.145855,50.060223,49.508656,50.78823,50.650387,50.344913,50.043816,50.262115,50.150696,48.852398,50.04321,49.503162,50.764538,50.81104,53.09819,49.83051,50.74062,50.009575,51.601562,50.209488,48.983006,50.911995,53.40777,50.027126,50.063877,50.87057,50.278378,50.784897,47.13656,51.72059,49.42847,47.173615,50.363293,48.9722,51.072754,54.466045,49.58543,51.83966,50.340218,52.295055,49.760887,50.442097,48.32992,50.507385,49.0414,49.985397,49.58191,50.420708,51.40124,50.41914,48.15293,51.12712,52.033592,50.194336,50.308197,51.149216,51.787266,51.368057,49.90402,40.36545,49.6952,50.5013,50.20336,48.94375,50.21435,50.380157,51.51946,51.39592,53.953316,49.795547,54.076687,53.04811,53.15938,49.541084,51.003326,53.650913,49.8415,40.38479,51.253593,48.728752,50.998722,49.51487,49.696552,50.099026,51.818188,50.348938,47.78918,51.74204,51.23881,49.821915,51.309147,47.580143,51.40166,50.195644,49.240578,49.55335,50.85746,50.480442,49.635788,51.888996,48.8564,50.6153,34.80865,50.546124,50.830162,49.648994,48.85176,49.919422,50.12211,49.882168,46.38683,48.20051,51.50606,52.42045,50.829334,52.542397,49.692654,50.400337,49.729206,24.619524,51.640312,53.614876,51.471447,37.182922,50.336277,49.929577,47.96075,48.845673,50.217907,52.38961,51.535378,49.91018,52.383,50.62978,50.149246,49.692474,51.21926,50.382877,49.89303,51.221,51.884968,46.002132,49.84944,49.667233,49.85646,49.799652,50.87694,51.20917,51.024956,49.221897,50.654827,50.65688,50.294033,49.892735,48.714428,50.536755,50.552807,53.413986,51.52713,49.833973,49.637,48.574974,50.332783,52.349606,51.903625,51.154022,49.143105,49.22432,49.274258,51.483116,50.57074,52.67361
2017,52.67379,49.454926,50.590347,50.506496,49.2991,35.271843,50.431923,53.93945,49.249798,52.503124,50.382248,50.83303,51.305756,50.38183,50.75439,49.97742,50.251747,50.844215,51.438316,36.952892,51.859097,52.45565,53.418594,49.569,50.463203,49.637146,50.659492,52.089615,46.92124,46.16477,50.2043,51.047863,50.382137,50.425438,50.260998,48.86108,48.762833,50.155552,50.40684,49.998047,50.57441,49.71586,49.299072,50.49352,50.432728,54.116844,49.97521,49.52917,50.764,50.63716,50.354794,49.862038,50.247486,50.16484,48.868816,50.040825,49.50803,50.753773,50.847263,52.987,49.836845,50.69632,50.083374,51.588165,50.21328,48.989777,50.882774,53.414665,50.025375,50.08761,50.83036,50.264965,50.753487,47.08486,51.69553,49.4915,47.18482,50.36397,49.013096,51.230225,54.562645,49.59128,51.83673,50.355804,52.25435,49.75722,50.427586,48.338524,50.49432,49.054535,49.975784,49.24679,50.392536,51.327168,50.427185,48.187725,51.131207,51.99183,50.20219,50.37742,51.133457,51.787987,51.47606,49.937054,39.30908,49.6998,50.740715,50.185455,48.98161,50.259724,50.41082,51.533993,51.382893,53.877163,49.758675,54.04413,53.171894,53.186928,49.534863,51.01521,53.712982,49.8394,39.845554,51.290684,48.739494,51.064415,49.51448,49.538578,50.109634,51.819748,50.252743,47.69511,51.702286,51.199448,49.81587,51.2911,47.51573,51.35387,50.300304,49.236477,49.535004,50.84712,50.44952,49.615005,52.056217,48.851997,50.503307,34.697186,50.550453,50.813606,49.652626,48.875645,49.92284,50.129005,49.9441,46.26095,48.240288,51.497204,52.52407,50.78532,52.55169,49.71203,50.39586,49.726154,25.040335,51.61995,53.59016,51.439613,37.646927,50.34263,49.789,48.30528,48.836617,50.197086,52.41477,51.52132,49.910114,52.3786,50.757046,50.152195,49.748783,51.198235,50.32479,49.80925,51.13517,51.742443,45.78923,49.92372,49.715633,49.84334,49.781387,50.925194,51.160374,51.029175,49.285652,50.844753,50.66988,50.32985,49.90852,48.60613,50.481064,50.531086,53.39996,51.51139,49.790573,49.624374,48.59601,50.372143,52.093338,51.786747,51.10099,49.21097,49.323563,49.284042,51.58366,50.544273,52.64057
2018,52.731323,49.474453,50.577644,50.502533,49.172455,35.373394,50.413517,53.88907,49.299732,52.48884,50.375378,50.819183,51.184563,50.36818,50.734543,49.952465,50.235943,50.813614,51.472767,37.143143,51.927723,52.453648,53.398697,49.56539,50.583572,49.654617,50.678825,52.0726,46.87295,46.223667,50.15734,51.084286,50.355473,50.41491,50.259174,48.879414,48.819664,50.154217,50.40133,49.9967,50.577473,49.705284,49.248657,50.500927,50.459686,52.748882,49.893085,49.54534,50.740753,50.624405,50.36473,49.84305,50.24445,50.17694,48.888885,50.04185,49.507816,50.738766,50.871334,52.84194,49.843426,50.662586,50.163982,51.58538,50.222908,49.01228,50.862835,53.42085,50.02477,50.120502,50.788857,50.253475,50.724052,47.046627,51.66139,49.555283,47.198345,50.363255,49.054886,50.995888,54.644333,49.597893,51.836533,50.372963,52.189613,49.754887,50.417633,48.34718,50.47817,49.067795,49.95245,48.91414,50.361824,51.260155,50.439735,48.22178,51.13487,51.87481,50.21478,50.445873,51.123634,51.78772,51.586964,49.969463,38.42633,49.704483,51.000107,50.168056,49.000847,50.30929,50.41964,51.54886,51.369823,53.73195,49.72332,53.963814,53.289604,52.976784,49.521786,51.001205,53.767693,49.837265,39.33033,51.32116,48.749035,51.134586,49.515133,49.191116,50.120144,51.8222,50.141365,47.59867,51.666424,51.159687,49.813087,51.27656,47.46182,51.309517,50.40435,49.232574,49.517323,50.838245,50.42903,49.60803,52.210445,48.815125,50.421497,35.21407,50.55684,50.801502,49.65915,48.90079,49.927193,50.14117,50.02039,46.12103,48.280468,51.487022,52.624504,50.749622,52.575947,49.731586,50.366863,49.550594,25.693245,51.59695,53.570747,51.409786,38.371284,50.34782,49.64829,48.448334,48.82619,50.17923,52.44001,51.481365,49.909286,52.36916,50.82248,50.15867,49.802757,51.17849,50.180286,49.754658,51.064266,51.606567,45.586754,49.980602,49.765392,49.834133,49.763214,50.97624,51.10695,51.03143,49.353153,51.0993,50.489285,50.364986,49.923504,48.590828,50.45832,50.50992,53.392784,51.50539,49.75214,49.61391,48.62665,50.41212,52.508873,51.662495,51.0692,49.28819,49.44022,49.303864,51.544617,50.52533,52.605717
2019,52.796146,49.493908,50.565426,50.496914,49.114067,35.48185,50.398056,53.81891,49.368652,52.47143,50.374542,50.810158,51.112938,50.354855,50.708057,49.92991,50.227287,50.78486,51.50808,37.51739,51.986958,52.459385,53.380836,49.608635,50.70117,49.67231,50.6975,52.057026,46.825474,46.28013,50.1188,51.22452,50.331482,50.4026,50.25896,48.89612,48.874203,50.153732,50.397022,49.995888,50.580967,49.695896,49.191605,50.509617,50.48752,52.023552,49.81805,49.557503,50.71988,50.62001,50.374573,49.835003,50.24667,50.189102,48.910904,50.047012,49.508427,50.72264,50.88113,52.707596,49.850044,50.634247,50.242268,51.57061,50.229862,49.04099,50.83816,53.42652,50.02573,50.16059,50.741535,50.24269,50.69579,47.020405,51.587196,49.622356,47.22024,50.36262,49.09955,50.920742,54.73883,49.605022,51.83334,50.390995,52.12011,49.75328,50.42343,48.355984,50.473305,49.081905,49.92254,48.729828,50.330585,51.22831,50.456207,48.25515,51.13762,51.673824,50.226597,50.47912,51.11197,51.7826,51.69219,50.002247,38.318485,49.709938,51.279987,50.151356,49.0319,50.360233,50.400623,51.56192,51.357674,53.483578,49.701935,53.86987,53.410564,52.232533,49.505474,51.032566,53.82052,49.835487,38.838085,51.349365,48.75926,51.20742,49.516376,48.655598,50.13118,51.828365,50.020714,47.494183,51.639294,51.120598,49.817028,51.264038,47.41122,51.27218,50.510036,49.22923,49.500214,50.83078,50.40214,49.59094,52.13398,48.847847,50.374603,36.346577,50.569305,50.79622,49.66454,48.925804,49.934044,50.153465,50.094368,45.982697,48.3212,51.47631,52.67887,50.722073,52.557774,49.75056,50.340435,49.3447,26.710806,51.572815,53.56394,51.380634,38.831635,50.354942,49.50994,48.28908,48.82352,50.163937,52.460987,51.454376,49.90571,52.35953,50.8097,50.16964,49.841522,51.16308,49.95097,49.711216,50.995235,51.47208,45.39528,50.008377,49.80772,49.827957,49.744537,51.031292,51.05786,51.031982,49.423763,51.358,50.429325,50.399693,49.944008,48.709953,50.462093,50.48911,53.39343,51.50519,49.718086,49.605347,48.66274,50.450222,52.850666,51.526207,51.05312,49.361782,49.550957,49.327534,51.513245,50.512676,52.56848
2020,52.844505,49.511223,50.555817,50.50732,49.100544,35.616734,50.390553,53.770844,49.41822,52.45577,50.381226,50.802807,51.08628,50.345318,50.67865,49.91246,50.215458,50.763767,51.548073,37.68948,52.03492,52.45435,53.386547,49.652645,50.80768,49.729904,50.712135,52.03996,46.78109,46.33704,50.090008,51.362415,50.318302,50.38414,50.26883,48.92024,48.928707,50.15543,50.394207,49.997845,50.596283,49.695637,49.135773,50.52337,50.517876,52.475975,49.75031,49.575428,50.705482,50.625526,50.386993,49.832035,50.25599,50.210815,48.93448,50.07427,49.50968,50.708298,50.88613,52.619713,49.85895,50.60988,50.306896,51.561172,50.244778,49.076508,50.812405,53.435024,50.03029,50.197662,50.69437,50.233967,50.670433,47.058758,51.537563,49.673805,47.24585,50.372574,49.15453,51.180027,54.838448,49.616814,51.823715,50.414013,52.078625,49.75772,50.43895,48.369717,50.484505,49.09856,49.901997,48.708725,50.302906,51.213062,50.47456,48.291077,51.146484,51.4791,50.239517,50.505085,51.088757,51.737125,51.804993,50.04977,39.059494,49.72156,51.423595,50.137226,49.073376,50.414303,50.385635,51.572803,51.344486,53.174732,49.681652,53.803432,53.533695,52.38305,49.508904,51.055164,53.878345,49.83693,38.364887,51.391216,48.774204,51.295662,49.52079,48.21548,50.145355,51.852505,49.983665,47.42578,51.60933,51.085785,49.831207,51.252533,47.41205,51.240307,50.58643,49.22863,49.48566,50.8322,50.379734,49.56967,51.866714,48.98222,50.358894,37.89403,50.57539,50.795612,49.672916,48.956116,49.949886,50.190983,50.120575,45.953236,48.36925,51.4847,52.740166,50.69864,52.492886,49.77278,50.31801,49.31073,27.890444,51.551247,53.55969,51.351616,39.111023,50.3652,49.378098,48.229076,48.835052,50.152718,52.477554,51.442375,49.9006,52.358086,50.798595,50.191093,49.876534,51.156853,49.82563,49.68488,50.94682,51.340015,45.222004,50.01768,49.843414,49.826473,49.728405,51.089237,51.0165,51.032307,49.49723,51.61916,50.56397,50.43689,49.974,48.817307,50.46239,50.47048,53.40029,51.499912,49.707745,49.597275,48.75297,50.4863,52.985054,51.567738,51.04202,49.41996,49.66005,49.34374,51.486088,50.506104,52.53017
2021,52.83196,49.534378,50.546856,50.532104,48.942116,35.777706,50.392887,53.74026,49.440327,52.44185,50.380817,50.79772,51.062504,50.33841,50.69051,49.895874,50.199978,50.74979,51.57573,37.99951,52.08592,52.43782,53.403,49.689007,50.91573,49.82187,50.73428,52.02607,46.781193,46.393414,50.0665,51.42414,50.316353,50.36411,50.286797,48.9502,48.981663,50.158077,50.39268,50.0004,50.62674,49.70214,49.11671,50.546337,50.570187,52.450153,49.731125,49.598576,50.70429,50.632267,50.40085,49.83706,50.24855,50.238316,48.95472,50.11118,49.506447,50.69165,50.89008,52.576836,49.870235,50.57792,50.354256,51.551506,50.264725,49.119503,50.792442,53.428486,50.036118,50.22925,50.64672,50.226086,50.646214,47.12739,51.552536,49.71205,47.27075,50.393787,49.210896,51.23755,54.880028,49.631474,51.81483,50.439945,52.056572,49.76426,50.45479,48.38622,50.48903,49.12004,49.881336,48.752293,50.27845,51.190796,50.493996,48.329388,51.16213,51.371197,50.256454,50.533386,51.06186,51.673183,51.92139,50.092514,39.33829,49.733383,51.4226,50.123505,49.11204,50.477253,50.371376,51.58537,51.330685,52.993626,49.650463,53.76045,53.645008,53.109043,49.523262,51.008385,53.92755,49.83984,37.910778,51.444817,48.76952,51.352432,49.525967,48.080574,50.16352,51.880104,50.0271,47.38713,51.575546,51.052246,49.859684,51.242775,47.46964,51.20528,50.648987,49.22898,49.472206,50.840416,50.364063,49.553455,51.68772,49.06901,50.355797,38.873226,50.580544,50.802753,49.688015,49.005985,49.970047,50.240864,50.115635,46.010235,48.422684,51.51478,52.798866,50.66214,52.4107,49.80478,50.299625,49.352375,28.177694,51.555054,53.545734,51.32327,39.266075,50.377235,49.255253,48.314926,48.849056,50.143696,52.489952,51.28717,49.89608,52.362484,50.80101,50.21783,49.92337,51.160137,49.815968,49.674145,50.922226,51.2184,45.05724,50.016808,49.885067,49.828575,49.71414,51.146748,50.978107,51.033348,49.57008,51.918667,50.56822,50.47909,50.010147,48.862076,50.455738,50.453,53.39797,51.49897,49.718933,49.584496,48.86864,50.519863,53.10376,51.790237,51.03002,49.461044,49.7046,49.35575,51.459984,50.504814,52.48856
2022,52.792675,49.541008,50.536266,50.549477,48.820023,35.896862,50.389412,53.696743,49.464233,52.423523,50.381744,50.790333,51.028393,50.332417,50.71554,49.87857,50.191746,50.763382,51.589146,38.027126,52.14482,52.44093,53.404022,49.615997,50.99075,49.874363,50.762825,52.03583,46.81983,46.44865,50.079964,51.819454,50.33042,50.351074,50.299423,48.982506,49.0316,50.159557,50.390816,50.001457,50.648033,49.704624,49.12649,50.567577,50.619946,52.445183,49.757652,49.613968,50.698235,50.632126,50.412453,49.872803,50.26443,50.259583,48.97052,50.129734,49.504456,50.672207,50.89602,52.54175,49.881096,50.568142,50.374584,51.541584,50.283195,49.16205,50.77942,53.408417,50.041523,50.240635,50.599453,50.21764,50.621483,47.17717,51.568474,49.761787,47.302246,50.406036,49.256866,51.271545,54.890125,49.642006,51.79964,50.464973,52.034405,49.765007,50.464745,48.399082,50.487972,49.143223,49.854214,48.77233,50.252872,51.17415,50.513676,48.36394,51.17788,51.341938,50.268536,50.551052,51.040646,51.611492,52.01139,50.097717,38.945553,49.740105,51.412685,50.108555,49.142044,50.535847,50.352264,51.598778,51.315487,52.920387,49.658432,53.718777,53.74959,53.120888,49.536594,51.01202,53.96048,49.841404,37.763283,51.48106,48.74994,51.364174,49.530758,48.088856,50.184288,51.88726,50.06682,47.337124,51.54431,51.016163,49.92677,51.23191,47.530712,51.1736,50.68629,49.227886,49.4581,50.836693,50.347385,49.581036,51.72455,49.072113,50.341843,38.4448,50.59205,50.808872,49.696907,49.08984,49.98156,50.25667,50.116634,46.061153,48.47529,51.53405,52.84509,50.615223,52.362106,49.83285,50.28025,49.37691,28.152935,51.5655,53.544083,51.290234,39.265644,50.38726,49.146652,48.322895,48.85791,50.1368,52.496044,50.985626,49.895477,52.42388,50.806145,50.24215,49.970634,51.168056,49.802197,49.65569,50.912613,51.192482,44.914837,50.011463,49.913845,49.831596,49.698727,51.202156,50.938232,51.009197,49.60129,52.25624,50.548992,50.5168,50.042915,48.85909,50.4484,50.436687,53.42749,51.505333,49.73481,49.57288,48.944595,50.547554,53.01931,52.002728,51.022385,49.4865,49.680157,49.359005,51.416134,50.509167,52.438293
2023,52.76962,49.525513,50.525887,50.559227,48.854755,35.98768,50.378178,53.612278,49.492867,52.410652,50.38526,50.779587,50.999462,50.326893,50.70764,49.86473,50.19163,50.80236,51.602013,37.923313,52.20596,52.444828,53.39626,49.52956,51.03479,49.888508,50.784927,52.05554,46.85934,46.504192,50.127125,52.107407,50.340916,50.338867,50.301464,49.02074,49.07974,50.161278,50.38849,50.003445,50.653694,49.705605,49.13369,50.58034,50.64452,52.43519,49.78504,49.61981,50.69063,50.62482,50.422356,49.93535,50.29458,50.274464,48.988125,50.139545,49.508713,50.653255,50.900337,52.502495,49.89097,50.581593,50.370125,51.53092,50.301872,49.20126,50.770042,53.39696,50.048573,50.23524,50.55674,50.20989,50.597862,47.23404,51.564587,49.823627,47.356186,50.405006,49.30123,51.297207,54.92088,49.649834,51.77911,50.490753,52.014694,49.765022,50.47525,48.41117,50.49508,49.164265,49.828968,48.80018,50.22956,51.15509,50.533527,48.394604,51.19441,51.318283,50.275555,50.55756,51.021526,51.535114,52.07665,50.08215,38.842594,49.747242,51.388145,50.094166,49.153923,50.582035,50.33462,51.610527,51.298264,52.846645,49.680122,53.681084,53.8717,53.27276,49.55724,51.049904,53.975193,49.84304,37.904613,51.498188,48.738026,51.365704,49.536777,48.10697,50.204426,51.879486,50.10797,47.283077,51.517105,50.980698,50.01684,51.218437,47.58893,51.16223,50.68065,49.226955,49.44469,50.823895,50.33167,49.613373,51.913055,49.069473,50.326813,37.921894,50.608257,50.812016,49.70957,49.200417,49.988953,50.25813,50.117313,46.09917,48.52581,51.539444,52.88206,50.571938,52.364,49.84914,50.30117,49.39634,28.483742,51.56384,53.565147,51.252846,39.345806,50.399258,49.12033,48.310036,48.866135,50.132427,52.4982,50.836002,49.899113,52.508896,50.80898,50.268112,50.014946,51.174553,49.78559,49.641926,50.9132,51.265495,44.81794,50.007336,49.926403,49.836136,49.68309,51.256878,50.900475,50.962322,49.59322,52.589462,50.5447,50.547607,50.066124,48.84882,50.44281,50.422733,53.503796,51.506176,49.752518,49.56227,49.010086,50.572132,52.769012,52.20826,51.02153,49.502666,49.657997,49.352814,51.353714,50.510204,52.38346
