Date,AFG,AGO,ALB,ARE,ARG,ARM,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHR,BIH,BLR,BOL,BRA,BRB,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COL,COM,CPV,CRI,CUB,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ESP,EST,ETH,FIN,FRA,GAB,GBR,GEO,GHA,GIN,GMB,GNB,GNQ,GRC,GTM,HKG,HND,HRV,HTI,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LKA,LSO,LTU,LUX,LVA,MAR,MDA,MDG,MEX,MKD,MLI,MLT,MMR,MNE,MNG,MOZ,MRT,MUS,MWI,MYS,NAM,NER,NGA,NIC,NLD,NOR,NPL,NZL,OMN,OWID_CZS,OWID_USS,OWID_WRL,OWID_YGS,PAK,PAN,PER,PHL,POL,PRI,PRK,PRT,PRY,PSE,QAT,ROU,RUS,RWA,SAU,SEN,SGP,SLE,SLV,SRB,STP,SVK,SVN,SWE,SWZ,SYC,SYR,TCD,TGO,THA,TJK,TKM,TTO,TUN,TUR,TWN,TZA,UGA,UKR,URY,USA,UZB,VEN,VNM,YEM,ZAF,ZMB,ZWE
1642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1526.478,,,,,,,,1107.1829,,,,1650.1327,,1635.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1092.0,,,,,,,,,,,,,,,,4047.237,,,,,,,,,,,1172.0,,921.0,,,1503.7964,,,,,,,,,,,,,,,,1615.0,,,,,,,,,,,,,,,,,,,,,,,,
1643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1540.4674,,,,,,,,1025.5043,,,,1452.4084,,1725.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1090.0,,,,,,,,,,,,,,,,3913.547,,,,,,,,,,,1178.0,,917.0,,,1597.559,,,,,,,,,,,,,,,,1670.0,,,,,,,,,,,,,,,,,,,,,,,,
1644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1594.6818,,,,,,,,1089.7189,,,,1397.7031,,1745.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1087.0,,,,,,,,,,,,,,,,4307.487,,,,,,,,,,,1103.0,,913.0,,,1538.7201,,,,,,,,,,,,,,,,1760.0,,,,,,,,,,,,,,,,,,,,,,,,
1645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1583.5421,,,,,,,,1047.8212,,,,1562.2952,,1511.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1081.0,,,,,,,,,,,,,,,,3952.763,,,,,,,,,,,1093.0,,901.0,,,1575.946,,,,,,,,,,,,,,,,1749.0,,,,,,,,,,,,,,,,,,,,,,,,
1646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1598.1448,,,,,,,,1006.0343,,,,1695.9005,,1524.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1078.0,,,,,,,,,,,,,,,,3878.7878,,,,,,,,,,,1098.0,,897.0,,,1511.3849,,,,,,,,,,,,,,,,1659.0,,,,,,,,,,,,,,,,,,,,,,,,
1647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1597.5425,,,,,,,,980.145,,,,1714.0845,,1515.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1089.0,,,,,,,,,,,,,,,,3964.3494,,,,,,,,,,,1033.0,,897.0,,,1500.4031,,,,,,,,,,,,,,,,1715.0,,,,,,,,,,,,,,,,,,,,,,,,
1648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1555.8918,,,,,,,,1054.1897,,,,1611.9829,,1535.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1117.0,,,,,,,,,,,,,,,,4202.3174,,,,,,,,,,,1116.0,,896.0,,,1478.9495,,,,,,,,,,,,,,,,1597.0,,,,,,,,,,,,,,,,,,,,,,,,
1649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1484.6813,,,,,,,,1032.6324,,,,1486.0232,,1508.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1146.0,,,,,,,,,,,,,,,,4055.2585,,,,,,,,,,,1087.0,,901.0,,,1447.5732,,,,,,,,,,,,,,,,1479.0,,,,,,,,,,,,,,,,,,,,,,,,
1650,,,,,,,,,,,2303.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1531.3812,,,,,,,,1008.988,,,1246.0,1559.0819,,1446.0,,,,,,,,,,,,,,,1189.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1172.0,,,,,,,,,,,,,,,,4316.3994,,,,,,,,,,,1062.0,,901.0,,,1321.6974,,,,,,,,,,,,,,,,1388.0,,,,,,,,,,,832.0,,,,,,897.0,,,,,,,
1651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1562.3783,,,,,,,,1052.8146,,,,1611.761,,1527.0,,,,,,,,,,,,,,,,,,,,,2396.4436,,,,,,,,,,,,,,,,,,,,,,,1164.0,,,,,,,,,,,,,,,,3987.5222,,,,,,,,,,,1007.0,,909.0,,,1258.9451,,,,,,,,,,,,,,,,1398.0,,,,,,,,,,,,,,,,,,,,,,,,
1652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1581.8857,,,,,,,,1131.9556,,,,1548.978,,1720.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1167.0,,,,,,,,,,,,,,,,3392.157,,,,,,,,,,,1023.0,,917.0,,,1349.4718,,,,,,,,,,,,,,,,1465.0,,,,,,,,,,,,,,,,,,,,,,,,
1653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1633.6826,,,,,,,,1054.8,,,,1733.599,,1920.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1165.0,,,,,,,,,,,,,,,,3630.1248,,,,,,,,,,,1039.0,,920.0,,,1389.3818,,,,,,,,,,,,,,,,1878.0,,,,,,,,,,,,,,,,,,,,,,,,
1654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1696.506,,,,,,,,1158.178,,,,1609.462,,1903.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1165.0,,,,,,,,,,,,,,,,3420.6772,,,,,,,,,,,1050.0,,928.0,,,1485.272,,,,,,,,,,,,,,,,1977.0,,,,,,,,,,,,,,,,,,,,,,,,
1655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1714.211,,,,,,,,1127.0667,,,,1739.3148,,1982.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1168.0,,,,,,,,,,,,,,,,3524.9553,,,,,,,,,,,1009.0,,934.0,,,1436.3356,,,,,,,,,,,,,,,,2080.0,,,,,,,,,,,,,,,,,,,,,,,,
1656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1698.8097,,,,,,,,1129.5126,,,,1886.9994,,1835.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1162.0,,,,,,,,,,,,,,,,3349.3762,,,,,,,,,,,1022.0,,947.0,,,1436.2274,,,,,,,,,,,,,,,,1863.0,,,,,,,,,,,,,,,,,,,,,,,,
1657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1689.8787,,,,,,,,1124.1713,,,,1903.554,,1727.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1146.0,,,,,,,,,,,,,,,,3033.8682,,,,,,,,,,,1031.0,,947.0,,,1489.8245,,,,,,,,,,,,,,,,1715.0,,,,,,,,,,,,,,,,,,,,,,,,
1658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1674.77,,,,,,,,1101.044,,,,1730.9274,,1702.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1148.0,,,,,,,,,,,,,,,,3070.41,,,,,,,,,,,1054.0,,942.0,,,1462.024,,,,,,,,,,,,,,,,1819.0,,,,,,,,,,,,,,,,,,,,,,,,
1659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1657.134,,,,,,,,1088.2686,,,,1798.2192,,1441.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1157.0,,,,,,,,,,,,,,,,3097.148,,,,,,,,,,,952.0,,934.0,,,1431.7715,,,,,,,,,,,,,,,,1753.0,,,,,,,,,,,,,,,,,,,,,,,,
1660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1615.8876,,,,,,,,1104.2477,,,,1878.45,,1578.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1172.0,,,,,,,,,,,,,,,,3168.4492,,,,,,,,,,,899.0,,923.0,,,1459.6068,,,,,,,,,,,,,,,,1726.0,,,,,,,,,,,,,,,,,,,,,,,,
1661,,,,,,,,,,,,,,,,,,,,,,,,,,,1330.0,,,,,,,,,,,,1588.5255,,,,,,,,1153.7598,,,,1917.3323,,1610.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1181.0,,,,,,,,,,,,,,,,3172.9055,,,,,,,,,,,918.0,,912.0,,,1490.3544,,,,,,,,,,,,,,,,1645.0,,,,,,,,,,,,,,,,,,,,,,,,
1662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1527.0074,,,,,,,,1117.3337,,,,1806.3756,,1664.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1180.0,,,,,,,,,,,,,,,,3561.4973,,,,,,,,,,,945.0,,901.0,,,1347.6526,,,,,,,,,,,,,,,,1712.0,,,,,,,,,,,,,,,,,,,,,,,,
1663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1573.4094,,,,,,,,1106.4213,,,,1807.562,,1959.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1176.0,,,,,,,,,,,,,,,,3811.0518,,,,,,,,,,,991.0,,891.0,,,1522.2898,,,,,,,,,,,,,,,,1639.0,,,,,,,,,,,,,,,,,,,,,,,,
1664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1630.633,,,,,,,,1000.7515,,,,1975.1116,,1828.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1216.0,,,,,,,,,,,,,,,,3411.7646,,,,,,,,,,,953.0,,880.0,,,1613.3934,,,,,,,,,,,,,,,,1650.0,,,,,,,,,,,,,,,,,,,,,,,,
1665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1647.096,,,,,,,,1046.4468,,,,1944.4133,,1907.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1278.0,,,,,,,,,,,,,,,,3265.5972,,,,,,,,,,,1014.0,,866.0,,,1522.851,,,,,,,,,,,,,,,,1717.0,,,,,,,,,,,,,,,,,,,,,,,,
1666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1658.4808,,,,,,,,1094.8788,,,,2075.6528,,2135.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1336.0,,,,,,,,,,,,,,,,3176.4707,,,,,,,,,,,1189.0,,845.0,,,1483.3859,,,,,,,,,,,,,,,,1717.0,,,,,,,,,,,,,,,,,,,,,,,,
1667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1698.7037,,,,,,,,1051.8557,,,,2043.6355,,2196.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1379.0,,,,,,,,,,,,,,,,3401.9607,,,,,,,,,,,1294.0,,827.0,,,1404.9985,,,,,,,,,,,,,,,,1734.0,,,,,,,,,,,,,,,,,,,,,,,,
1668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1708.9491,,,,,,,,1054.0054,,,,2166.9866,,1940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1388.0,,,,,,,,,,,,,,,,3671.123,,,,,,,,,,,1250.0,,811.0,,,1575.9171,,,,,,,,,,,,,,,,1761.0,,,,,,,,,,,,,,,,,,,,,,,,
1669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1712.47,,,,,,,,1157.8284,,,,2157.9507,,1991.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1406.0,,,,,,,,,,,,,,,,3448.3066,,,,,,,,,,,928.0,,805.0,,,1747.1312,,,,,,,,,,,,,,,,1835.0,,,,,,,,,,,,,,,,,,,,,,,,
1670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1734.0977,,,,,,,,1132.5443,,,,2019.7247,,1934.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1428.0,,,,,,,,,,,,,,,,3475.9358,,,,,,,,,,,1087.0,,800.0,,,1717.8158,,,,,,,,,,,,,,,,1838.0,,,,,,,,,,,,,,,,,,,,,,,,
1671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1714.4976,,,,,,,,1071.3145,,,,2181.3032,,1873.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1451.0,,,,,,,,,,,,,,,,3235.2942,,,,,,,,,,,1030.0,,792.0,,,1640.4888,,,,,,,,,,,,,,,,1831.0,,,,,,,,,,,,,,,,,,,,,,,,
1672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1701.5322,,,,,,,,1124.3477,,,,1933.4053,,1860.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1457.0,,,,,,,,,,,,,,,,2923.351,,,,,,,,,,,1052.0,,784.0,,,1692.7722,,,,,,,,,,,,,,,,1664.0,,,,,,,,,,,,,,,,,,,,,,,,
1673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700.962,,,,,,,,1139.2412,,,,2144.278,,1897.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1466.0,,,,,,,,,,,,,,,,3171.123,,,,,,,,,,,1063.0,,800.0,,,1692.3783,,,,,,,,,,,,,,,,1637.0,,,,,,,,,,,,,,,,,,,,,,,,
1674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1642.2063,,,,,,,,1114.5599,,,,1937.4894,,1806.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1474.0,,,,,,,,,,,,,,,,3522.2817,,,,,,,,,,,1023.0,,810.0,,,1684.9672,,,,,,,,,,,,,,,,1750.0,,,,,,,,,,,,,,,,,,,,,,,,
1675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1573.0774,,,,,,,,1133.3976,,,,1950.5101,,1853.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1449.0,,,,,,,,,,,,,,,,3472.3708,,,,,,,,,,,1020.0,,824.0,,,1692.9855,,,,,,,,,,,,,,,,1753.0,,,,,,,,,,,,,,,,,,,,,,,,
1676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1558.5062,,,,,,,,1145.7128,,,,1934.4109,,2191.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1396.0,,,,,,,,,,,,,,,,3409.0908,,,,,,,,,,,1111.0,,848.0,,,1744.1333,,,,,,,,,,,,,,,,1820.0,,,,,,,,,,,,,,,,,,,,,,,,
1677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1608.2085,,,,,,,,1034.556,,,,1763.4662,,2029.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1350.0,,,,,,,,,,,,,,,,3144.385,,,,,,,,,,,1157.0,,880.0,,,1742.3319,,,,,,,,,,,,,,,,1760.0,,,,,,,,,,,,,,,,,,,,,,,,
1678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1632.5715,,,,,,,,1099.9843,,,,1798.4114,,2103.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1326.0,,,,,,,,,,,,,,,,3385.0269,,,,,,,,,,,1097.0,,910.0,,,1700.3842,,,,,,,,,,,,,,,,1744.0,,,,,,,,,,,,,,,,,,,,,,,,
1679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1625.2521,,,,,,,,1084.6296,,,,1742.883,,1963.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1318.0,,,,,,,,,,,,,,,,3208.5562,,,,,,,,,,,1250.0,,952.0,,,1561.5953,,,,,,,,,,,,,,,,1779.0,,,,,,,,,,,,,,,,,,,,,,,,
1680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1644.0374,,,,,,,,1085.436,,,,1837.1229,,2209.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1301.0,,,,,,,,,,,,,,,,3549.0195,,,,,,,,,,,1079.0,,988.0,,,1609.2981,,,,,,,,,,,,,,,,1876.0,,,,,,,,,,,,,,,,,,,,,,,,
1681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1645.4824,,,,,,,,1075.3757,,,,1769.9314,,2004.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1256.0,,,,,,,,,,,,,,,,3376.114,,,,,,,,,,,1122.0,,1011.0,,,1531.5703,,,,,,,,,,,,,,,,1852.0,,,,,,,,,,,,,,,,,,,,,,,,
1682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1669.5801,,,,,,,,1099.6375,,,,1917.1437,,2150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1223.0,,,,,,,,,,,,,,,,3368.984,,,,,,,,,,,1095.0,,1031.0,,,1682.4631,,,,,,,,,,,,,,,,1867.0,,,,,,,,,,,,,,,,,,,,,,,,
1683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1670.6371,,,,,,,,1094.0782,,,,1953.9238,,2323.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1213.0,,,,,,,,,,,,,,,,3346.7024,,,,,,,,,,,1140.0,,1044.0,,,1673.673,,,,,,,,,,,,,,,,1798.0,,,,,,,,,,,,,,,,,,,,,,,,
1684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1629.7512,,,,,,,,1096.5029,,,,1820.2832,,1946.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1218.0,,,,,,,,,,,,,,,,3290.5525,,,,,,,,,,,1152.0,,1041.0,,,1662.843,,,,,,,,,,,,,,,,1602.0,,,,,,,,,,,,,,,,,,,,,,,,
1685,,,,,,,,,,,,,,,,,,,,,,,,,,,1280.0,,,,,,,,,,,,1644.4595,,,,,,,,1164.3215,,,,1705.9518,,2110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1258.0,,,,,,,,,,,,,,,,3609.6257,,,,,,,,,,,1057.0,,1047.0,,,1468.744,,,,,,,,,,,,,,,,1752.0,,,,,,,,,,,,,,,,,,,,,,,,
1686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1679.513,,,,,,,,1200.5724,,,,1750.2732,,1949.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1274.0,,,,,,,,,,,,,,,,3684.492,,,,,,,,,,,1034.0,,1055.0,,,1545.4061,,,,,,,,,,,,,,,,1886.0,,,,,,,,,,,,,,,,,,,,,,,,
1687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1681.2949,,,,,,,,1190.328,,,,1851.6473,,2169.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1269.0,,,,,,,,,,,,,,,,3630.1248,,,,,,,,,,,928.0,,1060.0,,,1672.3683,,,,,,,,,,,,,,,,1811.0,,,,,,,,,,,,,,,,,,,,,,,,
1688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1667.0884,,,,,,,,1175.006,,,,1941.835,,2333.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1270.0,,,,,,,,,,,,,,,,3817.2905,,,,,,,,,,,944.0,,1057.0,,,2071.1458,,,,,,,,,,,,,,,,1803.0,,,,,,,,,,,,,,,,,,,,,,,,
1689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1657.4368,,,,,,,,1150.9839,,,,1940.819,,2233.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1286.0,,,,,,,,,,,,,,,,3741.533,,,,,,,,,,,928.0,,1052.0,,,2114.4595,,,,,,,,,,,,,,,,1870.0,,,,,,,,,,,,,,,,,,,,,,,,
1690,,,,,,,,,,,,,,,,,,,,,,,,,,,1413.0,,,,,,,,,295.0,,,1654.9115,,,,,,,,1206.7247,,,,1800.2869,,2386.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1278.0,,,,,,,,,,,,,,,,3915.3298,,,,,,,,,,,945.0,,1028.0,,,1954.2258,,,,,,,,,,,,,,,,1881.0,,,,,,,,,,,,,,,,,,,,,,,,
1691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637.8589,,,,,,,,1186.1095,,,,1723.5846,,2400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1267.0,,,,,,,,,,,,,,,,3840.4634,,,,,,,,,,,991.0,,1007.0,,,1968.0953,,,,,,,,,,,,,,,,1980.0,,,,,,,,,,,,,,,,,,,,,,,,
1692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1581.074,,,,,,,,1143.8622,,,,1565.6835,,2595.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1304.0,,,,,,,,,,,,,,,,3653.2976,,,,,,,,,,,995.0,,999.0,,,2009.2727,,,,,,,,,,,,,,,,1938.0,,,,,,,,,,,,,,,,,,,,,,,,
1693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1529.7655,,,,,,,,1187.8743,,,,1517.6545,,2197.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1326.0,,,,,,,,,,,,,,,,4092.6917,,,,,,,,,,,939.0,,993.0,,,1871.89,,,,,,,,,,,,,,,,1685.0,,,,,,,,,,,,,,,,,,,,,,,,
1694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1549.2314,,,,,,,,1072.4635,,,,1623.4886,,2616.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1376.0,,,,,,,,,,,,,,,,3673.7969,,,,,,,,,,,1111.0,,995.0,,,1866.7155,,,,,,,,,,,,,,,,1742.0,,,,,,,,,,,,,,,,,,,,,,,,
1695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611.4259,,,,,,,,1021.517,,,,1673.7211,,2502.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1382.0,,,,,,,,,,,,,,,,3786.0962,,,,,,,,,,,1135.0,,998.0,,,1574.4135,,,,,,,,,,,,,,,,1691.0,,,,,,,,,,,,,,,,,,,,,,,,
1696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1655.5702,,,,,,,,1090.2551,,,,1829.0471,,2392.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1380.0,,,,,,,,,,,,,,,,3429.59,,,,,,,,,,,1089.0,,995.0,,,1559.6093,,,,,,,,,,,,,,,,1666.0,,,,,,,,,,,,,,,,,,,,,,,,
1697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1640.2238,,,,,,,,1088.093,,,,1720.3716,,2361.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1393.0,,,,,,,,,,,,,,,,3653.2976,,,,,,,,,,,1036.0,,985.0,,,1742.655,,,,,,,,,,,,,,,,1533.0,,,,,,,,,,,,,,,,,,,,,,,,
1698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1571.588,,,,,,,,1093.1525,,,,1636.5406,,2417.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1415.0,,,,,,,,,,,,,,,,3612.2996,,,,,,,,,,,1117.0,,977.0,,,1745.5795,,,,,,,,,,,,,,,,1586.0,,,,,,,,,,,,,,,,,,,,,,,,
1699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1485.7681,,,,,,,,1145.7078,,,,1516.8198,,2324.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1443.0,,,,,,,,,,,,,,,,3967.9146,,,,,,,,,,,1157.0,,980.0,,,1495.766,,,,,,,,,,,,,,,,1663.0,,,,,,,,,,,,,,,,,,,,,,,,
1700,,,,,,,,,,,2192.0,,,,,,,,,,,,,,,,1542.633,,,,,,,,,,,,1511.1891,,,,,,,,1279.964,,,1331.0,1757.917,,2412.0,,,,,,,,,,,,,,,1162.0,,,,,,,,,1073.0,,,,,,,,,,,,,,,,,,,,1476.0,,,,,,,,,,,,,,,,3377.0054,,,,,,,,,,,1157.0,,985.0,,,1572.1237,,,,,,,,,,,,,,,,2002.0,,,,,,,,,,,897.0,,,,,,,,,,,2715.0,,
1701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1581.3479,,,,,,,,1246.5872,,,,1776.4618,,2613.0,,,,,,,,,,,,,,,,,,,,,2468.5173,,,,,,,,,,,,,,,,,,,,,,,1498.0,,,,,,,,,,,,,,,,3745.9893,,,,,,,,,,,1090.0,,991.0,,,1790.6337,,,,,,,,,,,,,,,,2043.0,,,,,,,,,,,,,,,,,,,,,,2715.0,,
1702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1613.7688,,,,,,,,1181.9656,,,,1708.6582,,2526.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1541.0,,,,,,,,,,,,,,,,4270.945,,,,,,,,,,,1042.0,,998.0,,,1706.9288,,,,,,,,,,,,,,,,2045.0,,,,,,,,,,,,,,,,,,,,,,2710.0,,
