Date,ABW,AFG,AGO,AIA,ALB,ANT,ARE,ARG,ARM,ATG,AZE,BDI,BEN,BFA,BGD,BHR,BHS,BIH,BLR,BLZ,BMU,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CHL,CHN,CIV,CMR,COD,COG,COK,COL,COM,CPV,CRI,CUB,CYM,CYP,DJI,DMA,DOM,DZA,ECU,EGY,ERI,ETH,FJI,FSM,GAB,GEO,GHA,GIB,GIN,GMB,GNB,GNQ,GRD,GTM,GUY,HKG,HND,HRV,HTI,IDN,IND,IRN,IRQ,ISR,JAM,JOR,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LKA,LSO,MAC,MAR,MDA,MDG,MDV,MEX,MHL,MKD,MLI,MLT,MMR,MNE,MNG,MNP,MOZ,MRT,MSR,MUS,MWI,MYS,MYT,NAM,NCL,NER,NGA,NIC,NIU,NPL,NRU,OMN,OWID_KOS,PAK,PAN,PER,PHL,PLW,PNG,PRK,PRY,PSE,PYF,QAT,RWA,SAU,SDN,SEN,SGP,SHN,SLB,SLE,SLV,SOM,SRB,SSD,STP,SUR,SVN,SWZ,SYC,SYR,TCA,TCD,TGO,THA,TJK,TKL,TKM,TLS,TON,TTO,TUN,TUR,TUV,TWN,TZA,UGA,UKR,URY,UZB,VCT,VEN,VGB,VNM,VUT,WLF,WSM,YEM,ZAF,ZMB,ZWE
2010,,6755241000.0,240599330.0,7991433.0,311588700.0,,,109802540.0,302884960.0,16560076.0,128646940.0,524593200.0,623556300.0,848732300.0,1263597200.0,,,409145120.0,143191600.0,22955628.0,,508324130.0,467480260.0,14906615.0,,74714080.0,171841440.0,245586400.0,178805950.0,1037512600.0,653283200.0,445162900.0,3230540500.0,1228044700.0,15148408.0,720245500.0,46034790.0,305436600.0,77521560.0,128270840.0,,,112416900.0,29244874.0,198213440.0,191412220.0,170138610.0,565720900.0,160898300.0,3036285400.0,70822500.0,73016660.0,92026456.0,585331200.0,1433459000.0,,220799730.0,104046190.0,115361740.0,80799530.0,28811046.0,409426020.0,110048990.0,,376336160.0,146991460.0,3097996500.0,1241970800.0,2310546000.0,108036380.0,2564346600.0,,140373810.0,1034498700.0,200741800.0,1656010100.0,308791070.0,628881600.0,21584958.0,11684899.0,,,322150050.0,429483200.0,1375396200.0,8430382.0,31024454.0,421917100.0,234292510.0,,919058500.0,415413660.0,406033730.0,55569824.0,500332480.0,23758982.0,181523790.0,988879360.0,,351446560.0,73064744.0,256265940.0,,1844139500.0,313256480.0,25974814.0,120789440.0,914012740.0,14677758.0,557095700.0,282739680.0,,687112800.0,1218030700.0,460300300.0,17128868.0,644463900.0,27639350.0,7502611.0,521327650.0,2933459500.0,97742700.0,-62598240.0,633191230.0,30859688.0,506931650.0,76770670.0,121181580.0,2609249000.0,,,933263700.0,,2202663200.0,808659460.0,,55227730.0,333441540.0,408851680.0,335415330.0,514286240.0,643677250.0,,45010804.0,98701770.0,,97180970.0,31193482.0,189047550.0,,533321280.0,383166240.0,40851080.0,328173060.0,16682989.0,40122148.0,286256320.0,53886370.0,4721028.0,506588540.0,847963970.0,12150385.0,,2400265000.0,1464883200.0,686756300.0,39604170.0,142451600.0,16080021.0,49256890.0,,1683696800.0,112706296.0,117765400.0,96013300.0,469711300.0,1187866100.0,955840800.0,764021500.0
2011,,7142606300.0,202923090.0,287604.0,348925220.0,,,92056264.0,389668740.0,11428305.0,243151950.0,555392700.0,694900860.0,933275900.0,1378356100.0,,,583615900.0,113987070.0,20053680.0,,515597060.0,751582300.0,,,104176680.0,137952200.0,245029780.0,148720100.0,-508176400.0,1361323800.0,574955260.0,5488614400.0,243991840.0,24035124.0,1108233700.0,49999956.0,227880940.0,36221436.0,84310690.0,,,131823304.0,21158656.0,228006100.0,177595660.0,184930020.0,385470460.0,122610420.0,3548767700.0,62758348.0,148211200.0,59058684.0,561580500.0,1827239600.0,,195467440.0,126266240.0,110780700.0,21697072.0,8592166.0,354031700.0,105752904.0,,356634620.0,,1619493100.0,550553000.0,2921379600.0,101213400.0,2118782000.0,,46539216.0,1123628400.0,190209620.0,2575510000.0,407770750.0,632328900.0,57145056.0,13797601.0,,,339067500.0,469378980.0,758039200.0,680207400.0,32577012.0,534967460.0,271226620.0,,1349077200.0,441018720.0,438649760.0,46391148.0,1027898800.0,103622130.0,181510030.0,1277931000.0,,345697150.0,117890820.0,314346460.0,,2058565000.0,357292830.0,45115930.0,166752200.0,810519800.0,46974932.0,,295631650.0,,631383300.0,1878795900.0,526532160.0,20719468.0,719535550.0,31950464.0,,539370240.0,3731007000.0,89786680.0,564808400.0,75748700.0,28204762.0,536783740.0,114299544.0,92130840.0,2480994000.0,,,1267375000.0,,1828518500.0,1006510100.0,,81165190.0,281843330.0,406012960.0,335154080.0,1022975550.0,1276990100.0,428287970.0,68667810.0,70461010.0,,129133100.0,20872478.0,278707230.0,,459732480.0,510222530.0,-70911480.0,269918000.0,20201530.0,38446492.0,254940590.0,76888330.0,,822386000.0,2995461000.0,30417536.0,,2465883400.0,1614856800.0,726077950.0,17035998.0,140892060.0,16265144.0,47543596.0,,2879173600.0,81912696.0,113591160.0,76804390.0,475804450.0,1489995900.0,1063531260.0,735896000.0
2012,,6953105400.0,257908320.0,4898352.0,339451300.0,,,174076480.0,279118240.0,1814379.0,231064220.0,524993060.0,508908320.0,1154850700.0,2062879100.0,,,557287100.0,104683720.0,25842878.0,,660783940.0,1312243500.0,,,144908110.0,84460930.0,224032130.0,125081736.0,105684070.0,2844615400.0,593198800.0,2877411300.0,139652400.0,20271490.0,829140860.0,96170200.0,242813000.0,32542046.0,85417730.0,,,138584130.0,24254062.0,265335790.0,143436300.0,157120380.0,1593729200.0,135030050.0,3368319700.0,90779550.0,172982770.0,64172172.0,675772540.0,1812950100.0,,627745100.0,136026880.0,80384540.0,13630061.0,7570405.0,316181380.0,115793340.0,,571535900.0,,1367373400.0,333644740.0,1423801000.0,141014460.0,1305451900.0,,35966284.0,1291839100.0,124053630.0,2800289800.0,435458900.0,742508700.0,55109504.0,20737758.0,,,374735170.0,779294800.0,595014200.0,92135210.0,25684070.0,417004930.0,307599140.0,,1434510700.0,476860600.0,371352860.0,53799012.0,477373800.0,97037910.0,145284210.0,1073992200.0,,461685920.0,102642780.0,433329000.0,,2124381800.0,402890180.0,39036524.0,168233220.0,1191396900.0,21113258.0,,291819550.0,,895907650.0,2001867500.0,527955680.0,19213814.0,760191100.0,31329856.0,,574201500.0,2054518000.0,50662770.0,412380220.0,152983330.0,11930537.0,601069950.0,95537510.0,117743740.0,2013949300.0,,,906729300.0,,1415213700.0,1057092030.0,,162612820.0,267343360.0,433961630.0,260074770.0,972766200.0,1068536260.0,1235675100.0,49301480.0,39311340.0,,100938820.0,33620204.0,1307212300.0,,490947620.0,235332590.0,-32451648.0,389808480.0,18636340.0,36252468.0,266273920.0,69623580.0,,1015657860.0,3028526000.0,21981104.0,,2890702800.0,1709531800.0,796865540.0,17416110.0,261004180.0,7874556.0,51431216.0,,3523020800.0,88990430.0,111989240.0,104492830.0,739039100.0,1185274900.0,1011582500.0,1017940300.0
2013,,5265165000.0,290225540.0,7173395.0,259466980.0,,,36045944.0,281763420.0,1492350.0,-84387810.0,546741600.0,642104200.0,1042117800.0,2542678800.0,,,492134180.0,106783040.0,52575824.0,,683478400.0,1100671600.0,,,130230730.0,122418280.0,200048290.0,77184376.0,-510750240.0,1281644800.0,722458000.0,2569891300.0,144552020.0,14923087.0,885488200.0,76261430.0,232746560.0,34448300.0,96811680.0,,,142679950.0,18275920.0,148023890.0,194484830.0,150815180.0,5307852300.0,78392480.0,3958907600.0,84494140.0,165929970.0,80445860.0,652430000.0,1313935700.0,,441203870.0,108576830.0,102987480.0,4099100.0,12461023.0,504316860.0,100969660.0,,634342660.0,,1227545300.0,222846820.0,2273722600.0,121555760.0,1480940300.0,,72923920.0,1518554000.0,83108696.0,3388211500.0,488103680.0,770448900.0,58951020.0,28985606.0,,,398864540.0,615893440.0,554373800.0,121105900.0,24149558.0,376992130.0,357399140.0,,1938185300.0,354059740.0,486348380.0,20049032.0,597998300.0,108115230.0,189462600.0,1370981400.0,,3318701800.0,108224600.0,409779900.0,,2351887000.0,281831420.0,52531668.0,133803544.0,1150279400.0,-79253600.0,,296802100.0,,778842600.0,2603386000.0,487542050.0,17291536.0,861405800.0,26206434.0,,554051100.0,2233369000.0,12555422.0,384572200.0,287053470.0,34898096.0,614969000.0,103368810.0,132936264.0,2737240300.0,,,1085151900.0,,1638545900.0,1000526100.0,,132965070.0,264875020.0,432046750.0,173241660.0,1020615600.0,734672060.0,1436383400.0,51375270.0,28577096.0,,124154110.0,25974368.0,3140457000.0,,467186800.0,215667920.0,78787980.0,386365380.0,23064924.0,31826008.0,244764220.0,76837784.0,,666506100.0,2676438300.0,24787898.0,,3502595600.0,1766857500.0,782481600.0,35294160.0,289192320.0,8183025.5,37844504.0,,3768624400.0,82984200.0,94489490.0,107181750.0,1059768060.0,1354743900.0,1176901900.0,837915900.0
2014,,5157641700.0,240432960.0,,261148660.0,,,47052076.0,263221550.0,2382384.0,192099740.0,506443870.0,588419460.0,1131657100.0,2355607000.0,,,589995840.0,116360860.0,36215480.0,,660987140.0,870497600.0,,,126529220.0,109009480.0,596663230.0,233413810.0,-822377400.0,924489300.0,816271500.0,2405083100.0,99641320.0,26325464.0,1221726800.0,70349350.0,220527840.0,53609336.0,263265680.0,,,155065570.0,14740120.0,161680700.0,146324220.0,163404300.0,3455138600.0,81583896.0,3611656700.0,90247060.0,139145600.0,101863030.0,568314200.0,1117657100.0,,553205200.0,96899620.0,105636170.0,68476.0,38510600.0,297291800.0,161327410.0,,615053600.0,,1128710500.0,-186845870.0,2805517800.0,80993610.0,1344859400.0,,95123670.0,2929735700.0,89124380.0,2755282200.0,599631550.0,771048200.0,76598380.0,,,,450970400.0,806860350.0,772393100.0,199158240.0,18744758.0,459426750.0,114220090.0,,2111718300.0,520563700.0,579455360.0,20987470.0,830469000.0,65164140.0,201279900.0,1217905700.0,,1315218000.0,92649220.0,292472000.0,,2108820400.0,249839150.0,36248950.0,37119250.0,946725100.0,24313904.0,,256778220.0,,894634940.0,2517159000.0,427382820.0,12751564.0,859938940.0,21590606.0,,557857600.0,3642377700.0,-175444540.0,350078080.0,712339200.0,25009102.0,565100300.0,151155800.0,66796388.0,2497707000.0,,,1034268800.0,,895835700.0,1117899300.0,,118263930.0,191861820.0,863106600.0,104019500.0,1069345100.0,347179700.0,2072156800.0,39459820.0,12509479.0,,94029740.0,11522497.0,3468076300.0,,383140500.0,201491460.0,334505760.0,352256800.0,17381234.0,32147946.0,245197460.0,75486430.0,,804921540.0,3210573300.0,32093384.0,,2681524000.0,1681725600.0,1377487600.0,87732760.0,318537500.0,9569478.0,41930876.0,,3930289200.0,95418390.0,88578860.0,88639670.0,1159313000.0,1163516400.0,1024293570.0,766267260.0
2015,,4780033000.0,391713340.0,,336328220.0,,,-19819296.0,397842850.0,1302058.0,70253580.0,410704900.0,481505340.0,1097753700.0,2781573400.0,,,383845860.0,117207770.0,30646762.0,,864233660.0,1130648600.0,,,105677800.0,77494480.0,537116000.0,58416576.0,-211422670.0,719775400.0,724313400.0,2911605800.0,96749190.0,28175722.0,1509684400.0,70429784.0,167240290.0,115243110.0,750647040.0,,,184247710.0,12687472.0,297750400.0,74609860.0,345162270.0,2831093800.0,103008160.0,3579104800.0,113929170.0,94694184.0,105744640.0,494502530.0,1954652000.0,,599783200.0,118739150.0,104019240.0,8084960.0,26378082.0,465866050.0,36832516.0,,605025660.0,,1197408400.0,172117120.0,3334400500.0,123173380.0,1615820800.0,,67484264.0,2420744200.0,89097470.0,2729259800.0,944256060.0,730203460.0,72677220.0,,,,495091170.0,1088391400.0,1262615700.0,172045390.0,14559468.0,475711740.0,97973070.0,,1658664200.0,347255780.0,755368060.0,25220588.0,402832960.0,67281170.0,227452180.0,1340591700.0,,1220271400.0,108362070.0,242917000.0,,2012035000.0,356346660.0,50672010.0,84079330.0,1178807400.0,6439923.0,,165234640.0,,959844540.0,2665820700.0,507622000.0,21687100.0,1354366800.0,35578100.0,,481052200.0,4138782700.0,13647214.0,388325300.0,584384400.0,15183172.0,679936450.0,168402830.0,67416630.0,2070868900.0,,,1193607300.0,,1071657100.0,977659100.0,,78874344.0,214411980.0,1006838850.0,103530030.0,1275992000.0,347187520.0,1869924700.0,53750936.0,17604102.0,,105648830.0,7172277.0,4555534000.0,,667172540.0,218269710.0,80517210.0,480426900.0,9619894.0,25092402.0,236375340.0,75234330.0,,560304830.0,2364421600.0,53038450.0,,2835444700.0,1816457600.0,1649869400.0,25024378.0,472505920.0,14204704.0,40824416.0,,3298081000.0,209416260.0,111738340.0,103158410.0,1961813600.0,1595915300.0,891917900.0,865169100.0
2016,,4545686000.0,234843970.0,,179140160.0,,,6418063.0,377416640.0,-1201323.0,72051820.0,858114940.0,554951940.0,1131267300.0,2696129000.0,,,480180480.0,-23132928.0,38083988.0,,763217200.0,775477300.0,,,51835372.0,104436184.0,560551700.0,197083400.0,-623255200.0,685499300.0,821996800.0,2339003100.0,94038744.0,19184552.0,1245729900.0,58101836.0,125599220.0,103974570.0,3070674700.0,,,199681580.0,8594677.0,193613300.0,152986780.0,261021390.0,2791405600.0,73903480.0,4577661000.0,130477340.0,57576396.0,44165844.0,508897570.0,1469018500.0,,631882240.0,100421850.0,210072800.0,7625287.0,8532247.0,306227870.0,78243190.0,,463237100.0,,1226192100.0,248431090.0,2691908400.0,132597440.0,2413610500.0,,34059836.0,3073896700.0,73641580.0,2466125800.0,661788900.0,770979500.0,67367990.0,,,,425826900.0,1267544700.0,939774900.0,198684860.0,15049960.0,413184540.0,128145130.0,,2232488200.0,289699400.0,697705660.0,23281706.0,896704100.0,13604607.0,180625840.0,1354501000.0,,1572575900.0,91585370.0,308277440.0,,1711212800.0,335204450.0,41427076.0,45459516.0,1417180700.0,-32311650.0,,195372030.0,,1052955460.0,2794811400.0,477887800.0,15018435.0,1176424300.0,25349724.0,,406684030.0,3263769300.0,28274316.0,381893000.0,384456030.0,17039884.0,598618800.0,160948930.0,98022980.0,2704861700.0,,,1274027300.0,,900680200.0,809148540.0,,113886140.0,195484100.0,765646300.0,148545340.0,1302272900.0,696908800.0,1806265100.0,51042684.0,18205508.0,,168341950.0,6496471.0,8008515600.0,,690359230.0,183540600.0,224240160.0,397853300.0,15573131.0,34698410.0,241175980.0,88853144.0,,718219140.0,3942818800.0,26731826.0,,2550864100.0,1981982800.0,1609897600.0,19539436.0,516498300.0,8823106.0,48170344.0,,2897241300.0,137308930.0,89129810.0,94960770.0,2559297300.0,1348129400.0,1085367200.0,735549800.0
2017,,4180861400.0,245165180.0,,174593090.0,,,2921668.0,279768100.0,10613324.0,123565540.0,476557120.0,739169500.0,959880600.0,3836601300.0,,,468266980.0,-272921280.0,36693680.0,,1012213700.0,313318620.0,,,122428280.0,113533670.0,554527700.0,75084030.0,-866948500.0,898199400.0,1297272700.0,2512323800.0,113591150.0,19627868.0,957434000.0,70801016.0,130994870.0,99173470.0,859360600.0,,,148366110.0,20828056.0,130592984.0,183285980.0,219663380.0,105927450.0,84696960.0,4562823700.0,152128420.0,111943910.0,109726150.0,480262000.0,1376495200.0,,507992400.0,308221400.0,121787210.0,7486268.0,6247891.0,415610200.0,56599130.0,,483828960.0,,1107254000.0,553777400.0,3117497300.0,148081540.0,3081632500.0,,69767870.0,3274015000.0,69261704.0,2745999400.0,525716860.0,878576200.0,81572830.0,,,,499652900.0,1441684400.0,708254460.0,463277380.0,15513922.0,335561020.0,164172800.0,,2571661300.0,259426940.0,845242400.0,49267556.0,819915300.0,83069760.0,160236370.0,1487626000.0,,1595211400.0,123572140.0,718129700.0,,1970594300.0,312100900.0,39864316.0,15813823.0,1692815600.0,-12521924.0,,211132260.0,,1316514800.0,3703795000.0,609219400.0,15334961.0,1377709600.0,27986340.0,,420333820.0,2624478200.0,48633630.0,105342950.0,212275540.0,21487424.0,577209700.0,157610350.0,155108980.0,2341223200.0,,,1333740800.0,,935261500.0,966694660.0,,72159490.0,199268320.0,591092030.0,169670020.0,1925272300.0,1816633900.0,2461141000.0,42472730.0,21414628.0,,165077600.0,16162188.0,9657971000.0,,693229000.0,366533730.0,253868200.0,356231520.0,7603565.0,30047802.0,245435710.0,89444536.0,,864074000.0,3339999500.0,30384540.0,,2841296400.0,2219569400.0,1292458400.0,44329988.0,629893950.0,12338950.0,92556250.0,,2390011400.0,137296350.0,91766856.0,140892460.0,3539877600.0,1152394000.0,1164722800.0,803023040.0
2018,,3987697000.0,170675800.0,,344682850.0,,,80478630.0,148902290.0,17873984.0,81377144.0,467917600.0,593148500.0,1224248700.0,2970913000.0,,,362249120.0,122115816.0,34888736.0,,745383940.0,471923940.0,,,108413330.0,93691280.0,661784600.0,,-575090800.0,991769500.0,1188883000.0,2644034300.0,148596270.0,34766870.0,1836176600.0,91849064.0,84076740.0,96732504.0,849818750.0,,,179861820.0,28182388.0,99170540.0,142969660.0,401914850.0,2097495600.0,86891610.0,5198316500.0,126170810.0,106402510.0,113597944.0,597664960.0,1120655100.0,,675584450.0,239112690.0,157597390.0,6819296.0,33008270.0,431813020.0,108047440.0,,699563260.0,,1089825300.0,1158944400.0,2271372000.0,167445780.0,2343307800.0,,106062510.0,2757202200.0,88072370.0,2645481000.0,461674780.0,781318700.0,80129190.0,,,,590720500.0,1494817900.0,636475600.0,314172540.0,8395154.0,-257940640.0,168399490.0,,828285440.0,266033780.0,780793540.0,136301260.0,587705600.0,60492240.0,175763410.0,1631211400.0,,1691984900.0,155174820.0,324347700.0,,1923443300.0,459708160.0,43130948.0,67681640.0,1380584400.0,-18285436.0,,172494830.0,,1358884400.0,3507062300.0,363797700.0,19530798.0,1512060300.0,40317264.0,,353721100.0,1512477000.0,41585680.0,467968640.0,553363000.0,92657800.0,838464600.0,140364590.0,166142660.0,2394824700.0,,,1163709700.0,,1013596540.0,1035199100.0,,69144340.0,205112050.0,526613900.0,271693820.0,1664339000.0,1087833300.0,1718214300.0,52756910.0,14319101.0,,131385530.0,,9931763000.0,,904075600.0,340399550.0,-333423740.0,416897150.0,28346012.0,21319742.0,213379980.0,100318104.0,,809064060.0,1211846000.0,28341128.0,,2599041500.0,2066162300.0,1267815300.0,,1059255000.0,18644850.0,151334350.0,,1660384800.0,136299170.0,46868450.0,129186830.0,8357775400.0,1018883260.0,1083334700.0,841261300.0
2019,,4472024000.0,26070030.0,,26205974.0,,,18859410.0,444097340.0,28473172.0,122171210.0,585673900.0,631491650.0,1169943600.0,4417295000.0,,,479850000.0,222731020.0,37732856.0,,733567000.0,299056480.0,,,183337970.0,74529090.0,718929340.0,,-461198880.0,1214223400.0,1350014100.0,3013633800.0,183636200.0,30659160.0,980589950.0,77110040.0,158724080.0,56769336.0,605397200.0,,,267924220.0,54430148.0,140002800.0,177297120.0,522925000.0,1734449300.0,280631680.0,5013528000.0,138462750.0,100137550.0,116068100.0,515616450.0,970944900.0,,590485250.0,199356050.0,117275110.0,66638184.0,15441668.0,420836960.0,132215150.0,,479702800.0,,754194240.0,-496371680.0,2287930400.0,211094180.0,2206850300.0,,133423900.0,2914033200.0,65987748.0,3362909700.0,489383600.0,982935100.0,59100110.0,,,,641940000.0,1338160000.0,623108160.0,312491070.0,33188672.0,196343710.0,152527340.0,,788310200.0,358830500.0,774580900.0,73068430.0,562382100.0,70773210.0,148928850.0,1941295000.0,,2013400600.0,99891720.0,306151140.0,,1970505100.0,416163800.0,38462908.0,25307376.0,1256512300.0,14072720.0,,155258670.0,,1529159200.0,3515274200.0,404885060.0,20220820.0,1400772400.0,57220604.0,,362849950.0,2170690300.0,75864136.0,496066850.0,835577200.0,22574342.0,712449860.0,159991400.0,128279144.0,2429880000.0,,,1230994700.0,,1639763100.0,1512969100.0,,53411948.0,246782050.0,596103360.0,332408700.0,1862326900.0,590873200.0,1828647400.0,53827340.0,24261654.0,,78125780.0,,10310823000.0,,676561660.0,421658200.0,-257599820.0,382204800.0,20360514.0,27652808.0,238008340.0,112357170.0,,1005489600.0,752709760.0,38659890.0,,2287848000.0,2174818600.0,1174246800.0,,1123755900.0,88577140.0,275790100.0,,1116526500.0,140571280.0,114598400.0,126374390.0,4016662800.0,1040566900.0,1016251900.0,909221700.0
2020,,4409268000.0,119493000.0,,315713020.0,,,104815830.0,140409890.0,26556544.0,123923180.0,497957920.0,1074728600.0,1763802400.0,5116075000.0,,,445274800.0,329220800.0,71908520.0,,342503170.0,616593600.0,,,204022420.0,85773090.0,859218700.0,,-411555330.0,1588236300.0,1438165400.0,3540809200.0,219211120.0,,1965176600.0,134321380.0,161249230.0,208350420.0,681304900.0,,,264454660.0,66270070.0,371154430.0,208377300.0,348427460.0,1534910500.0,63517510.0,5510091300.0,198331650.0,186237120.0,53273770.0,1037461200.0,2271264800.0,,743586800.0,307120500.0,150827680.0,7379867.0,71238984.0,494600060.0,53933716.0,,1220731800.0,,937957060.0,1301302400.0,1655747700.0,235174080.0,2322640400.0,,69683170.0,3260830000.0,88303770.0,4120323800.0,500689820.0,1355056500.0,59435600.0,,,,530794560.0,1495212700.0,685636400.0,302959840.0,100707550.0,212217250.0,182356260.0,,1825596900.0,533205700.0,1329777900.0,306899100.0,786804740.0,195291340.0,286525570.0,1627093100.0,,2735069000.0,204318600.0,664191200.0,,2668851700.0,657477900.0,50185550.0,324359360.0,1535365000.0,13083847.0,,192994060.0,,1990382700.0,3540747500.0,472476320.0,23749418.0,1812588900.0,30282694.0,,552722400.0,2678292700.0,150163540.0,518812000.0,1346577800.0,61674108.0,1106313700.0,156162540.0,303671650.0,2092468700.0,,,1667417100.0,,2431712800.0,1635479700.0,,69730420.0,228209000.0,863030900.0,357668130.0,3170793500.0,485962000.0,1961755600.0,94217950.0,27987040.0,,113449930.0,,10688965000.0,,1062379000.0,572506240.0,204899700.0,738461700.0,17379124.0,36799236.0,265510060.0,166750420.0,,984547600.0,572739650.0,44963324.0,,2398063400.0,3219404300.0,2344553200.0,,1427920500.0,78387270.0,356273380.0,,1193118500.0,162752350.0,112659320.0,174831200.0,2669819400.0,1298870300.0,1073399800.0,1025628300.0
2021,,4632926700.0,239736540.0,,593693100.0,,,149810780.0,153887230.0,5674339.0,14772913.0,590202430.0,832330400.0,1555641900.0,4686556000.0,,,538274700.0,136223280.0,75643710.0,,475426560.0,1022625150.0,,,122837330.0,98560890.0,643735040.0,,-451758880.0,1515265000.0,1099201200.0,3562908000.0,197160740.0,,1895153900.0,148754600.0,138752690.0,81209470.0,144838540.0,,,172112140.0,76493896.0,423862940.0,202675710.0,292061060.0,7732486000.0,43198732.0,4055632600.0,580298100.0,138101740.0,96249624.0,723945200.0,1209166100.0,,571973100.0,239118020.0,163516030.0,13543950.0,65850028.0,516579170.0,136638260.0,,613198300.0,,946714000.0,660677400.0,2709174000.0,282656450.0,1744561700.0,,60596828.0,3407578000.0,63701376.0,3103423500.0,439804960.0,1258566100.0,70422456.0,,,,550983550.0,1373050400.0,596206300.0,333807970.0,95949070.0,156704800.0,181868420.0,,935906000.0,568582100.0,1035733250.0,107119420.0,543287900.0,112461336.0,319705200.0,1402572700.0,,1418475000.0,126066900.0,272911040.0,,2255736300.0,437000300.0,37464000.0,248441700.0,1175451000.0,24432442.0,,183763040.0,,1758245200.0,3492678000.0,728536200.0,26525920.0,1553267200.0,33073250.0,,436259420.0,2834946300.0,84718900.0,316934080.0,1473000700.0,46629344.0,1119120500.0,20248768.0,165614930.0,2075336200.0,,,1281214300.0,,3756000500.0,1336816400.0,,50838070.0,252932820.0,687157760.0,210553500.0,2332793300.0,492206530.0,2129189900.0,69536296.0,28068502.0,,126441100.0,,9957339000.0,,710003700.0,336113600.0,142093380.0,537372860.0,14281388.0,28911436.0,248851460.0,108398136.0,,1057635000.0,1000758660.0,34543452.0,,2573070300.0,2521928400.0,2125861800.0,,1079177200.0,122162540.0,274331400.0,,533808030.0,162427900.0,101199530.0,82425570.0,3846143000.0,1078700300.0,1083518100.0,981866100.0
2022,,3914967000.0,95931870.0,,316767360.0,,,385349540.0,301331940.0,,48497170.0,574596200.0,848452860.0,1392364900.0,5204792000.0,,,285065000.0,17548472.0,21012914.0,,335734800.0,578414200.0,,,195201100.0,90755450.0,683818240.0,,-280478100.0,1967452700.0,1187023100.0,3289713700.0,704468900.0,,1884557300.0,138987300.0,83917080.0,641308540.0,138591540.0,,,60856060.0,59520240.0,368214500.0,216356400.0,377580350.0,5818904600.0,63487464.0,4930271000.0,360757660.0,152271900.0,134782910.0,376801470.0,1049816900.0,,502325020.0,272408740.0,149706260.0,12418051.0,-93638500.0,439355040.0,200485970.0,,787478100.0,,899493400.0,667683800.0,2818066000.0,290900260.0,1570884500.0,,96620440.0,1987528300.0,74683910.0,2639365000.0,735214660.0,1548953000.0,91110320.0,,,,547333800.0,1427493900.0,485491550.0,264933710.0,33405930.0,12256580.0,153728340.0,,1416493400.0,885744060.0,1004462100.0,120292240.0,496684580.0,140344200.0,225123280.0,1201139000.0,,1000781700.0,103711680.0,285571800.0,,2574513400.0,327710560.0,42292444.0,77855640.0,1371369100.0,5940241.0,,326610700.0,,2046377700.0,4408934000.0,1127424600.0,24499396.0,1198725200.0,35494576.0,,382462880.0,1733554000.0,131429750.0,830557950.0,1613608000.0,55674932.0,667487360.0,13594014.0,98176000.0,2237577700.0,,,1075493900.0,,1547106000.0,1454576100.0,,51607550.0,253578850.0,519246400.0,709233600.0,1950879400.0,511412130.0,2077975000.0,55170076.0,55243420.0,,97627440.0,,7182863000.0,,702319360.0,429636480.0,555438800.0,594651800.0,8871537.0,16325649.0,224597380.0,295050000.0,,1200546400.0,801440600.0,63560950.0,,2645265700.0,2156962600.0,28698720000.0,,1584610800.0,15491521.0,273561570.0,,50037108.0,125055960.0,103911560.0,127959830.0,3639798300.0,1029895500.0,1823696000.0,788072500.0
2023,,2940187400.0,140385680.0,,331434900.0,,,248679150.0,193442350.0,,113372056.0,591558340.0,979516700.0,1371324300.0,5582745600.0,,,282871870.0,104134140.0,30718188.0,,721981440.0,676048060.0,,,154788820.0,280927520.0,700533440.0,,-307332000.0,2262224000.0,892159400.0,4167029800.0,357528600.0,,999912770.0,158137170.0,95881420.0,135758400.0,159711300.0,,,214646100.0,50754172.0,630559040.0,187227440.0,541406340.0,478788400.0,121985930.0,5185704400.0,188380780.0,121471896.0,49880548.0,337595780.0,1509831400.0,,504126200.0,326970140.0,178658200.0,10980667.0,37150412.0,428797340.0,134943260.0,,530409860.0,,1038841300.0,1144802400.0,2475769000.0,222470750.0,1983160800.0,,84398424.0,2718161400.0,69415350.0,2493481700.0,418756860.0,1545565800.0,97299784.0,,,,493231000.0,1660860900.0,540027460.0,339277060.0,34881950.0,800273340.0,165149600.0,,716565000.0,1021190700.0,1202164900.0,193033010.0,429060030.0,122160260.0,386799100.0,1237891000.0,,1135721700.0,85674890.0,249403890.0,,2824400400.0,398754780.0,9951079.0,88091110.0,1668962200.0,1130674.0,,254785200.0,,1221548700.0,3444651000.0,552509100.0,27311842.0,1132414100.0,37937116.0,,377949220.0,3784643800.0,407992860.0,555850240.0,1844252700.0,28680880.0,685160800.0,13783570.0,212467250.0,3482797300.0,,,1324082300.0,,1339979000.0,1769605000.0,,16299547.0,240614340.0,474958240.0,482264130.0,2198538500.0,526475520.0,1737726800.0,81858790.0,41199948.0,,105573080.0,,8349307000.0,,1082021100.0,584625700.0,71448536.0,504163460.0,14793527.0,34597710.0,255270430.0,128688490.0,,1170863900.0,1457571500.0,66938284.0,,2938525000.0,2172116700.0,36888035000.0,,1161914500.0,20613494.0,391241180.0,,811421250.0,148159540.0,148961950.0,115366640.0,3960721200.0,1430855200.0,1363193100.0,760795460.0
