Date,ABW,AFG,AGO,AIA,ALB,AND,ARE,ARG,ARM,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COK,COL,COM,CPV,CRI,CUB,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESP,EST,ETH,FIN,FJI,FRA,FSM,GAB,GBR,GEO,GHA,GIN,GMB,GNB,GNQ,GRC,GRD,GTM,GUY,HKG,HND,HRV,HTI,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LIE,LKA,LSO,LTU,LUX,LVA,MAC,MAR,MDA,MDG,MDV,MEX,MHL,MKD,MLI,MLT,MMR,MNE,MNG,MOZ,MRT,MUS,MWI,MYS,NAM,NER,NGA,NIC,NIU,NLD,NOR,NPL,NRU,NZL,OMN,OWID_WRL,PAK,PAN,PER,PHL,PLW,PNG,POL,PRK,PRT,PRY,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SHN,SLB,SLE,SLV,SOM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SYC,SYR,TCA,TCD,TGO,THA,TJK,TKM,TLS,TON,TTO,TUN,TUR,TUV,TWN,TZA,UGA,UKR,URY,USA,UZB,VCT,VEN,VGB,VNM,VUT,WSM,YEM,ZAF,ZMB,ZWE
2013,6046.506,4543767.5,17446154.0,0.0,1144627.8,40615.973,2429404.0,41113830.0,998509.8,14591.03,64104450.0,3835211.0,3152485.5,1328894.0,9400954.0,2367878.8,8555477.0,25416220.0,3606612.8,227066.69,57991.8,1454104.0,29324202.0,203859.25,8084850.5,161387620.0,50281.402,123456.13,190650.86,3709250.5,9861177.0,43029704.0,2314005.8,8113157.0,451293300.0,3729950.5,5838139.0,16058134.0,1874392.0,4767.4453,17917572.0,61791.703,80540.65,1704380.4,3966064.8,328870.06,5965963.5,39855972.0,264988.22,14175.688,5120990.5,2856791.5,7705818.5,5075456.5,22453072.0,1551221.0,20387622.0,1751009.2,40105908.0,7395818.0,335566.9,38784500.0,14578.202,665067.8,29634112.0,1954629.0,5251346.5,5570418.5,351958.78,771841.25,56461.316,4836873.0,10744.446,4272137.5,564171.44,659343.6,2500079.2,2177004.8,1665835.6,6902306.5,59164844.0,244683440.0,8807484.0,27752726.0,6768740.0,342335.22,2585309.8,16607084.0,401821.9,1466359.5,21551444.0,9367906.0,15867295.0,1747140.4,4401223.5,6141.465,6567.5776,12484762.0,976878.44,2665164.2,1097083.1,492694.7,1948732.0,18301.873,9207.852,2312321.0,654729.25,5882209.5,340465.25,2088895.4,36171.6,8316512.5,913086.9,7583688.5,39420.14,105408740.0,0.0,580456.7,10763233.0,53181.52,17117126.0,176179.89,10478705.0,11634500.0,2827832.0,205596.02,3031193.5,9384793.0,3393083.5,8550654.0,35168130.0,2810355.5,400.45145,12399338.0,4056000.0,5949503.0,535.0885,13909707.0,1153846.4,2777338600.0,52743636.0,1330443.1,8719477.0,11737561.0,29334.97,1666824.1,27120664.0,2568113.0,3259485.0,8884772.0,668644.2,9956960.0,73727440.0,1620914.6,9939915.0,27348582.0,4828801.0,1232205.8,0.0,33862.49,1361468.9,1220305.4,6425960.0,4336225.0,19159626.0,17756.22,204498.92,3142976.8,787376.3,9087337.0,515957.94,19382.418,4438620.0,1143.356,17974570.0,1644086.9,26189534.0,1682340.9,5889504.5,227243.31,21840.03,1136294.0,2935277.8,45393980.0,1330.5117,5419734.5,21914108.0,10595460.0,25827250.0,7592772.5,256487400.0,11611629.0,10425.119,13508466.0,0.0,22782456.0,132795.77,56436.05,4827707.0,20252740.0,13011576.0,5655367.5
2014,6322.0312,4819275.0,16955000.0,0.0,1163654.4,40689.08,2418955.8,41196548.0,964460.0,14834.84,76115240.0,3889854.8,3224828.5,1331010.4,9322219.0,2367004.8,8624202.0,26350400.0,3673720.8,232101.77,48578.04,1521124.5,28902254.0,197942.36,7648314.5,168098060.0,45790.508,117562.9,198201.34,2380685.8,9408670.0,42418412.0,2304590.2,7834956.5,454228830.0,3321036.5,5730106.5,15780210.0,1632490.5,4875.9175,18659600.0,62234.97,81788.95,1622564.4,4063202.8,323089.12,6042577.0,40656124.0,266372.3,12958.26,5266221.0,2896089.2,8041896.5,5032526.0,22688024.0,1560455.2,20785662.0,1770492.1,41652172.0,7485033.0,185139.17,38765468.0,14578.202,598553.06,30458006.0,1953194.5,5113317.5,5582012.0,365402.47,812134.06,57178.02,4710609.0,10462.596,4218118.0,553461.6,675222.0,2594763.2,2165839.5,1715520.6,6942879.0,62849130.0,248335090.0,8862742.0,27003850.0,6365205.0,361125.06,2592377.5,16389854.0,400300.53,1503952.2,21104488.0,10674720.0,16065217.0,1789814.0,4404801.0,6228.057,6572.426,12108982.0,979689.44,2689453.5,1137771.1,562546.7,1892887.6,20114.69,9039.1875,2827773.8,640596.25,6121366.5,334245.22,2129217.8,37832.44,8247414.0,967353.44,7548967.5,50609.086,104957180.0,0.0,590400.5,10983427.0,53392.934,18269926.0,174415.55,11352337.0,11570450.0,2805099.5,225954.88,3421890.5,9868544.0,2880505.8,9021929.0,35573228.0,3023112.2,373.09576,12536624.0,4087363.8,6174807.0,533.271,14139643.0,1173603.0,2811280100.0,53091016.0,1246909.8,8648195.0,12246774.0,26174.367,1754254.5,26808822.0,2481016.0,3360933.8,9071909.0,735110.5,9910693.0,76768380.0,1596984.5,10242604.0,27113828.0,4761964.0,1274496.8,0.0,33722.16,1429632.9,1150656.2,6444914.0,3634850.0,19329010.0,18244.873,241368.64,3157882.2,793633.4,9206212.0,510898.75,22442.57,4260724.0,1234.1561,18695364.0,1448058.0,25537246.0,1744110.2,6024400.5,236810.11,22032.277,1336158.0,3084740.8,45769028.0,1332.1008,5322799.5,21940262.0,10733072.0,24962678.0,7552609.5,254434960.0,12022497.0,10635.214,13431782.0,0.0,21632180.0,134529.47,56756.0,4848891.0,20337792.0,12649714.0,5034138.0
2015,6273.8936,4798486.5,17638686.0,0.0,1201555.2,41072.508,2370331.0,40863548.0,1064272.8,14803.52,72525700.0,3972916.0,3567308.2,1307466.1,9323679.0,2334689.0,8703630.0,27001818.0,3847866.0,232199.83,50678.023,1571787.9,28768802.0,205628.55,8289350.5,165859400.0,45676.25,116767.35,199428.22,2257052.0,9757546.0,42385420.0,2282562.8,8096054.0,457124770.0,3405804.0,5788178.0,16410044.0,1865676.6,4690.793,18082688.0,63047.715,84016.336,1680488.6,3980534.5,342181.62,6440591.5,39767790.0,266310.53,14529.837,5416969.5,3053266.5,8190445.0,4581978.5,23268612.0,1569043.2,21216588.0,1773684.6,42710280.0,7348762.0,202570.1,39493550.0,14851.202,627617.56,30488942.0,1816214.2,5357303.0,5513542.5,366163.47,848339.7,56286.324,4579830.0,10529.91,4422550.5,624383.4,650419.0,2503560.2,2343456.0,1709162.2,6969051.0,62731544.0,251788700.0,8910458.0,26515318.0,5522762.5,367652.34,2627072.8,16488255.0,381161.25,1560128.5,20743190.0,11072543.0,16027378.0,1701691.8,4748271.0,6321.4165,6584.7954,12477018.0,997050.1,2833277.8,1191029.2,666507.06,1764154.4,20555.098,8826.63,2484860.2,640244.5,6299640.0,328811.56,2201798.8,47371.258,8649447.0,902360.75,7643434.5,37427.785,103681620.0,0.0,583324.3,11388625.0,49154.36,18318224.0,185511.47,12032306.0,11052555.0,2966691.8,207321.5,3534593.8,9531022.0,2864606.2,9352626.0,35589200.0,3107779.2,400.50763,12815863.0,4156485.5,6146397.0,530.95337,13974931.0,1202348.6,2816746500.0,54152800.0,1234484.0,8884180.0,12016974.0,24338.926,1921454.1,27035148.0,2295404.2,3354506.2,8909951.0,772990.4,9536401.0,76353590.0,1832168.0,10568551.0,27387810.0,4510933.0,1314371.9,0.0,33938.04,1506701.6,1195248.9,6439819.0,3466474.0,19584842.0,18835.656,227041.31,3237510.5,794894.94,9205298.0,490628.53,23636.898,4047620.0,1231.3268,20103438.0,1689820.4,23400416.0,1821999.2,6520067.5,259934.23,22161.748,1439880.4,3085411.5,46139252.0,1333.4496,5304293.5,22826620.0,11061698.0,23037010.0,7243350.0,251828430.0,12312490.0,10633.1,12950538.0,0.0,23878672.0,119504.87,61776.05,4455569.5,19394168.0,12991200.0,5520460.0
2016,6645.332,4766826.0,17784216.0,0.0,1231253.9,40427.04,2472531.2,43600310.0,1533047.8,15653.721,59350584.0,3971513.0,3496743.2,1438549.4,9011837.0,2559730.5,9174079.0,26275710.0,4049786.2,228696.73,58207.375,1465599.0,28039274.0,203490.53,8855198.0,164895060.0,48428.37,117817.47,202238.61,1739572.6,11097080.0,41423864.0,2295168.8,7782785.5,456859900.0,4075826.0,6056562.5,16542536.0,1884144.0,4854.5874,18466444.0,64214.273,86075.45,1813659.8,3899291.8,342698.53,6536699.5,39218824.0,266876.75,13416.832,5473688.0,3146182.5,8192618.5,4884835.0,23855752.0,1587575.6,20960154.0,1727737.9,44355000.0,7388242.5,188207.52,38027584.0,15096.901,645786.56,30247200.0,1813262.4,5345211.0,6705943.0,368330.03,797758.7,59580.83,4538951.0,10819.501,4502207.0,557506.0,675836.94,2691449.0,2230400.5,1738940.1,7463405.0,61808790.0,251169250.0,9112154.0,26777580.0,5944345.0,361750.9,2634460.0,16504112.0,387584.34,1537179.8,20249162.0,10136955.0,17470598.0,1720455.1,4411295.0,6552.539,6730.881,12946322.0,1022053.7,3063106.2,1232495.5,549008.2,1841785.5,20146.236,8772.234,2311473.0,623057.75,6101313.0,329824.25,2185753.8,48905.363,7524687.5,1013358.5,8180071.0,40496.234,106430670.0,0.0,614045.3,12801748.0,46407.35,18667096.0,186846.64,12457791.0,10570037.0,2969725.2,223739.08,3433436.8,9390095.0,3077258.8,9867063.0,38011348.0,3192199.0,400.4224,12706065.0,4135969.8,6537646.5,528.0634,13925216.0,1219140.4,2832301800.0,57032190.0,1217010.5,8985862.0,12697068.0,24016.63,1693674.1,27755060.0,2515736.5,3335104.5,9079831.0,809441.06,10010284.0,77367760.0,1774403.8,10704750.0,28866252.0,5236731.5,1340627.4,0.0,32960.785,1417863.1,1121857.8,6419968.0,3797470.5,20157502.0,18999.395,266081.88,3276114.5,802641.4,9189390.0,472736.9,26598.615,3907730.0,1342.1797,21733904.0,1685534.8,24894708.0,1828192.1,6136942.0,255985.11,22743.354,1323708.8,3217584.8,48482996.0,1334.8419,5412119.0,22991756.0,11471882.0,25223434.0,7451534.0,253068780.0,13084965.0,10625.843,12712042.0,0.0,23411552.0,94973.27,56926.152,4456321.0,18617692.0,12977313.0,5016003.0
2017,6425.4814,4969331.5,17865548.0,0.0,1206783.8,41558.074,2480560.2,46019068.0,1166546.4,14514.695,79701280.0,3914555.8,3433572.0,1633235.6,8929440.0,2470887.5,9205779.0,27103908.0,4021781.5,236196.03,69056.016,1460632.9,28434166.0,191969.77,8541295.0,173575620.0,48571.74,114688.14,207661.44,3411437.5,9738442.0,42194972.0,2277679.0,7680052.5,453819460.0,3541802.5,5959373.0,16882004.0,1814980.6,4856.546,19384278.0,65474.746,76498.66,1790948.1,3889184.5,351205.9,6210080.0,37980084.0,266781.78,13262.63,5504362.0,3199332.2,8174695.5,4897585.0,23724206.0,1594233.8,21307422.0,1766109.5,45210148.0,7357525.5,209874.17,39443720.0,14933.103,653675.2,30558026.0,1746000.1,5636356.0,6383338.5,354868.28,828090.6,55689.582,4596601.0,10829.68,4556125.5,523823.75,693030.06,2660047.8,2366800.5,1743302.9,7475789.5,67420520.0,257000130.0,9360751.0,26624228.0,6553901.5,372816.78,2691658.2,16308328.0,390897.62,1533632.6,20300694.0,13652103.0,16528598.0,1684973.1,5012835.5,6814.258,6400.958,13035877.0,1052483.8,2875004.5,1279140.2,554745.2,1902528.1,19513.006,8995.39,2126407.8,672864.1,6180181.5,330107.94,2176636.8,50417.773,8848762.0,1055806.9,7753780.5,41897.43,106790880.0,0.0,605867.3,12697790.0,46308.035,20722546.0,191713.05,12944819.0,10128491.0,2960143.8,219652.69,3740983.2,9153429.0,3140984.2,10306669.0,39146344.0,3224007.5,427.527,12502623.0,4125709.0,6464576.0,524.7567,13971814.0,1238929.2,2888823800.0,61789164.0,1214430.5,9182695.0,13729342.0,25389.945,1745313.5,28422076.0,2799056.0,3453179.2,9899073.0,830035.5,10426218.0,77986170.0,1825938.0,10377299.0,28400650.0,5371010.0,1435177.0,0.0,33190.17,1408880.9,1016351.56,6377641.0,3506791.0,18994062.0,20396.104,258758.52,3208202.5,801995.9,9317356.0,482712.5,27186.191,3554725.8,1355.8447,22125372.0,1664263.0,26055830.0,1861769.9,5936166.0,255256.89,23594.584,1361641.0,3139571.5,48289224.0,1362.4397,5584261.5,22384932.0,11395034.0,25428296.0,7371029.5,249214290.0,13255541.0,10756.486,12064213.0,0.0,23727656.0,86103.484,54206.008,4435028.0,20302380.0,12295439.0,5175031.5
2018,6699.8403,4875878.5,16141680.0,0.0,1108148.1,40962.637,2367117.2,45210680.0,1125024.9,15099.026,78318790.0,3839696.5,3725772.8,1684309.5,8923519.0,2808882.5,9301350.0,27959706.0,3968306.2,241276.83,63963.72,1402446.6,28343592.0,200681.14,8473914.0,168089780.0,47059.383,120386.91,213658.84,2361126.8,9948730.0,43997910.0,2243618.8,7585894.5,449691800.0,3528993.2,6005784.5,15784206.0,1885992.9,4780.762,20460510.0,66356.734,76363.06,1856046.9,3841819.5,354480.3,6022969.5,36811250.0,266580.38,13272.631,5251883.0,3577747.8,8316333.0,4919432.0,23507838.0,1618173.6,21469448.0,1755032.5,45326056.0,7506635.5,200241.8,37828496.0,15124.202,593153.9,30220822.0,1715149.0,5504772.0,6030112.0,372755.5,847749.3,54073.12,4421945.0,11237.184,4673300.0,587928.25,692237.1,2805728.2,2378526.2,1684068.5,7521764.0,71514776.0,264433800.0,9055568.0,27806234.0,6615909.5,364200.2,2703728.0,16442496.0,419339.56,1522236.6,19817040.0,11054206.0,17026348.0,1812099.2,5141341.5,6788.966,6637.7627,13096566.0,1068663.0,2906825.2,1208517.2,562505.7,1862485.8,19805.4,8976.765,1982149.5,619498.94,6056751.0,321011.03,2111183.5,45348.78,8773262.0,1152749.4,7039657.5,46332.703,105966536.0,0.0,583981.56,12854163.0,45900.625,13704075.0,184731.89,12893111.0,11442236.0,2985845.8,215593.89,4487067.0,8577195.0,2803151.8,10841860.0,39381110.0,3170390.5,400.4485,12158853.0,4118671.0,6798067.5,521.1221,14008953.0,1278154.5,2885324500.0,63034184.0,1243950.9,8799214.0,13147807.0,25602.104,1879573.6,27401958.0,3072742.0,3271469.2,9041909.0,820866.7,10892347.0,79656560.0,1781239.1,10441987.0,29200564.0,5147940.0,1546447.0,0.0,41327.594,1368136.1,1069586.6,6358285.0,3064119.0,21691610.0,19776.164,209332.77,3302823.2,790888.3,9154337.0,481134.94,23981.523,3592980.8,1447.5172,23603918.0,1766912.9,24368394.0,1876929.4,6088941.5,259974.6,22945.379,1368608.8,3216090.2,48826550.0,1364.2751,5667814.5,22602456.0,11601683.0,25824072.0,7120045.5,251702190.0,13399346.0,10759.048,11707921.0,0.0,24634448.0,99451.11,50909.402,4297799.0,20312356.0,12149638.0,5206758.5
2019,7547.8296,4627968.0,17956396.0,0.0,1131882.4,41480.086,2406059.5,46944990.0,1110652.5,15225.176,64518440.0,3761149.2,3924771.2,1553232.6,8946387.0,3070489.2,9348260.0,27852896.0,4072388.2,251475.73,61595.734,1231068.0,28332028.0,212753.25,9905922.0,175390620.0,48553.902,117353.375,214867.94,1548846.1,8850389.0,42608440.0,2192605.8,7765803.5,418187870.0,3643632.8,6033982.5,16298172.0,1862518.5,4916.008,20972770.0,68439.68,77508.92,1873083.4,3820095.8,361128.6,5851802.0,36881130.0,266614.0,14491.268,5377257.0,3510330.0,8400445.0,4981394.5,21127936.0,1620490.8,21009910.0,1753437.0,49074428.0,7593173.0,227999.69,37169964.0,15424.502,649911.44,30362450.0,1686738.6,5642604.0,6505045.5,364639.22,834949.7,54733.72,4422124.5,11743.872,4648861.0,632310.0,692534.2,2646258.8,2378052.2,1761710.5,7478715.5,70887480.0,271832200.0,8836846.0,28511962.0,7488502.5,355055.62,2729586.2,16280487.0,412947.0,1503757.4,19627894.0,12012451.0,19373182.0,1839614.6,4905447.5,6983.818,6948.2695,12887984.0,1077087.5,3109963.5,1229895.8,625276.0,1867876.5,23133.812,8998.14,2455554.2,565170.5,6190621.5,325017.2,2204131.0,48437.766,8498084.0,1055450.8,7206186.5,53102.203,106207570.0,0.0,556820.44,13698675.0,47103.87,14395639.0,182187.27,13607575.0,11052166.0,3074532.8,220877.53,5042283.0,8071955.0,2285220.8,11286524.0,40202148.0,3283975.0,427.74847,12144157.0,4140880.2,6913514.0,517.45966,13951785.0,1293823.6,2869841000.0,66558492.0,1275488.0,9367854.0,13614553.0,26385.521,1799630.1,27540886.0,2588415.8,3302052.8,9383594.0,830558.6,10861596.0,81523224.0,1894767.1,10572625.0,28086312.0,5411775.0,1562329.2,0.0,35134.117,1326402.1,905071.4,6440270.5,3147000.5,17131926.0,20227.025,234235.34,3273898.8,793628.25,9313885.0,517051.7,24622.41,4019498.5,1585.695,24205564.0,1703611.5,23568122.0,2278068.5,6361981.5,285307.97,23753.719,1370346.6,3220562.0,50348250.0,1420.4066,5736557.5,23516508.0,11409673.0,26491142.0,7344232.0,248041860.0,14425066.0,10518.68,11608530.0,0.0,25114844.0,90319.6,46091.066,4709904.0,20094418.0,12773712.0,5095680.0
2020,6622.97,4539375.5,17169872.0,0.0,1038856.94,38678.37,2455722.5,48198100.0,1118283.9,13799.266,52412750.0,3794600.8,4201783.5,1576077.2,8905427.0,3003178.2,9677569.0,28186058.0,4020544.0,250221.19,59868.414,1364194.6,28701532.0,216989.3,9705525.0,184046460.0,46620.02,136546.73,206473.45,2769446.8,9489448.0,44565420.0,2197021.8,7538138.0,418821300.0,3772769.0,6321228.0,16558806.0,1680722.6,4331.52,21878060.0,68469.23,80630.27,1767947.1,3546650.5,366543.7,5532759.5,35781184.0,267631.28,13604.383,5443496.0,3512975.2,8036345.0,4906932.5,21533840.0,1634818.8,21115966.0,1738806.6,52160750.0,7221128.0,213162.22,36527176.0,15724.803,587803.9,28980156.0,1821741.5,6388819.0,6850212.0,375814.72,843254.3,52781.23,4257834.5,11118.102,4926648.5,592070.06,586018.75,3032219.0,2442039.8,1682053.6,7676300.0,71914504.0,279077600.0,8868839.0,29223730.0,7345927.5,351850.38,2695775.8,15781548.0,368749.56,1460429.0,19177122.0,11745953.0,22227170.0,1873633.9,4822019.0,6676.109,6311.5083,12975411.0,1069636.6,3373614.5,1138085.0,601446.8,1788894.6,21689.246,8813.47,3027807.2,458871.9,6077274.5,302799.4,2236288.8,41130.098,8520872.0,973357.9,7230265.0,43360.418,111034210.0,0.0,573630.8,14473675.0,45749.76,15604215.0,172900.64,13144708.0,10877006.0,3100373.5,196632.02,6156899.0,8371064.0,3828454.8,11828015.0,40119280.0,3450868.0,400.47513,12349781.0,4132439.2,7053575.0,513.90283,13887150.0,1280131.6,2909539300.0,68163550.0,1283027.2,9147683.0,13692677.0,26700.713,1722079.9,26894530.0,2289518.2,3237387.2,10236343.0,846846.44,10382499.0,81880100.0,1855739.8,10816687.0,29041666.0,5848955.5,1618606.9,0.0,33795.027,1371691.9,990813.8,6504480.0,3875964.2,20506548.0,20594.727,266740.62,3282217.8,780496.7,10568429.0,489530.72,24800.242,4065985.2,1418.1201,26022760.0,1890138.5,24417374.0,2339826.5,6355099.0,260553.94,23115.105,1364275.4,3005420.2,57032984.0,1421.9382,6001515.0,24386372.0,11749558.0,26227620.0,7350500.0,244012510.0,14632515.0,10108.925,11857494.0,0.0,25352940.0,86025.33,49783.156,4623654.0,19925076.0,12417027.0,4574374.0
2021,6493.3306,4386595.5,17312418.0,0.0,836294.5,39585.477,2567186.0,48219510.0,1118483.9,13438.193,60320184.0,3734061.8,4259143.0,1639635.6,9190661.0,3000211.0,9825813.0,29625226.0,4104505.5,257621.11,54610.42,1148375.0,29224128.0,209452.81,10000385.0,190274110.0,46055.785,144254.64,207035.02,7038156.5,9612531.0,43400420.0,2197477.5,7763153.5,425249860.0,3772412.2,6180793.5,16857756.0,1628085.2,4261.792,21974708.0,69883.305,82771.875,1664732.1,3604353.5,369669.1,5806419.0,34883136.0,269693.22,13265.458,5232159.0,3403239.0,8119345.0,4943063.5,21796586.0,1626887.4,21299176.0,1744162.0,50152864.0,7202649.0,179343.55,35506396.0,16025.103,570624.06,29610210.0,1674206.0,5806203.5,6644992.5,370912.6,799130.06,53280.133,4319011.0,10305.218,4835863.5,583131.3,570741.2,2703622.8,2374717.2,1683572.8,7743459.5,72664376.0,277707460.0,9115889.0,29200212.0,7109729.5,354117.72,2730595.2,15922069.0,368127.0,1540429.6,19589448.0,12321380.0,19986596.0,1867729.2,4968563.0,6812.9155,6359.2085,13317980.0,1091693.8,3154139.5,1107027.8,579141.8,1931198.2,21021.512,8894.442,2350722.8,548556.25,6024042.0,309442.22,2211155.5,42385.91,9179373.0,1123974.9,6897462.0,45050.957,113441384.0,0.0,511963.53,14753220.0,45299.01,14545952.0,172514.03,13318270.0,11010845.0,3183517.5,205061.05,6141836.0,9197168.0,3999375.2,12321599.0,40423960.0,3400829.5,400.45267,12232768.0,4245451.5,7173036.0,509.26794,13736325.0,1333338.8,2949630200.0,70560456.0,1348811.4,9529721.0,13554320.0,27873.188,1723661.4,27438680.0,2242785.8,3119935.5,9758908.0,875960.44,11219564.0,84102024.0,1913044.2,11082356.0,28783354.0,5642513.5,1689181.9,0.0,33199.9,1406002.4,1066730.5,6359930.5,2985154.5,19241740.0,21598.232,259014.92,3389381.8,794563.94,10448533.0,499494.03,25741.623,3890309.2,1396.4185,26960780.0,1769533.9,24139632.0,2388572.0,6331247.5,245099.77,23373.455,1367777.6,3423820.2,58927224.0,1425.4865,6068352.5,24401558.0,11827864.0,27091910.0,7813810.5,249201470.0,16020090.0,10381.341,11028587.0,0.0,25715140.0,84040.836,51443.453,4644866.5,21262928.0,12352636.0,4857981.0
2022,6687.1333,4367949.0,17465978.0,0.0,823284.0,36360.453,2656470.8,48748868.0,1146669.8,13570.454,62494476.0,3656697.0,4409175.5,1682886.8,8624636.0,3061486.0,10021764.0,30040546.0,4137306.2,264118.44,54666.01,1155346.9,28813490.0,211791.72,10050292.0,193477740.0,46750.445,143621.75,207134.56,6319606.0,9875888.0,45076944.0,2222318.0,7900008.0,420097660.0,3909147.2,6223348.0,17113296.0,1687127.6,4091.7146,22195414.0,70345.086,82682.22,1708262.6,3559772.8,376904.84,5670373.5,33977720.0,270080.1,13389.673,5267785.5,3475009.8,8164929.0,5035980.0,22115018.0,1633135.0,21378316.0,1782227.2,51954756.0,7220546.0,183274.19,34549492.0,16229.698,580511.6,29541284.0,1693372.6,6035644.5,6960678.0,371265.97,812958.8,51296.89,4330093.0,10433.715,4956987.5,580977.0,542539.0,2720690.5,2325306.0,1682995.5,7602633.0,74572810.0,283755970.0,9120299.0,30038892.0,7201171.5,361479.38,2812895.8,15946699.0,371843.56,1555659.5,19733874.0,12918021.0,20738390.0,1958474.8,4897780.0,6899.295,6343.4316,13443122.0,1129608.1,3219875.5,1113088.1,588317.6,1926978.1,21162.922,9027.849,2236303.5,544743.1,5660419.5,300256.62,2271432.2,43193.223,9093353.0,1085830.0,6793643.0,46035.996,116164970.0,0.0,512662.88,15392707.0,45698.645,14892210.0,175750.0,13781203.0,11803689.0,3204734.0,207703.28,6597017.0,9405193.0,4041170.5,12865183.0,41495864.0,3426820.0,402.50275,11910647.0,4120598.2,7225432.0,506.6351,13676249.0,1375940.6,2975718700.0,72351864.0,1350499.5,9681416.0,13977097.0,28404.367,1741322.8,27393804.0,2221790.2,3150590.2,9697559.0,920965.0,10848192.0,83653080.0,1918437.1,11236049.0,28130736.0,5779047.5,1749111.4,0.0,33484.703,1426396.6,1083759.6,6363261.5,3061733.0,21603782.0,21827.506,260270.06,3360870.5,791288.6,9958977.0,502177.12,26109.643,3961723.2,1438.9503,28169294.0,1838383.6,24322180.0,2482256.5,6293379.0,245425.0,23491.643,1372473.6,3408723.8,59587870.0,1432.3024,6049119.5,24814808.0,12012715.0,25731220.0,7844697.5,249714770.0,16394114.0,10434.215,10991551.0,0.0,25147686.0,78751.61,49463.934,4678677.0,21121744.0,12595203.0,4855070.0
2023,6474.781,4182384.0,17810654.0,0.0,728135.1,36083.71,2712461.2,49969696.0,1139159.2,12773.186,52858864.0,3639315.2,4614482.5,1652295.5,8812078.0,3119328.0,10210465.0,30513088.0,4171645.5,268491.22,51266.645,1087218.5,29232524.0,216009.86,10601373.0,201953570.0,46073.11,154443.97,203569.52,8029317.0,9740335.0,44814840.0,2199289.5,7898352.5,410853340.0,3992117.2,6327608.5,17487774.0,1559240.2,3866.6658,22838152.0,71524.9,85361.65,1622838.5,3440587.5,381762.2,5551694.0,33367368.0,271143.4,13307.164,5280528.0,3402090.2,8032307.0,5015789.5,21381148.0,1637596.9,21286686.0,1768267.4,54034530.0,7060015.0,176026.89,33849836.0,16549.139,565029.4,29109590.0,1701416.0,6243212.5,7198531.5,372065.9,795988.25,51131.203,4264156.0,10053.94,5034645.0,576358.94,490457.25,2747890.5,2346832.0,1674795.0,7732519.0,74678670.0,288717250.0,9122041.0,30502274.0,7389774.0,355426.84,2800319.8,15669886.0,346257.75,1547557.9,19527644.0,13215568.0,22281586.0,1966569.9,4819827.5,6847.1475,6166.719,13481145.0,1128286.8,3353966.2,1065205.0,592984.5,1933178.5,21543.402,8941.674,2531550.2,497530.38,5714050.0,294580.16,2305094.5,40990.26,9209430.0,1058678.1,6793216.5,44183.06,118852130.0,0.0,491563.53,16073978.0,45287.74,15386393.0,169325.64,13795036.0,11441664.0,3273832.0,199694.25,7280857.0,9558878.0,4648532.0,13353152.0,41659868.0,3535490.8,399.36926,12036900.0,4184135.5,7367000.5,507.42273,13587964.0,1382804.0,2996286000.0,74924910.0,1386281.5,9883058.0,14076795.0,29113.193,1667512.5,27298418.0,1868790.4,3089124.2,10129647.0,932718.94,10921737.0,85334550.0,1960447.5,11459297.0,28215744.0,6013932.5,1811757.4,0.0,30102.266,1438562.1,1080194.0,6384129.5,3176809.0,20615368.0,22446.898,283915.0,3391311.5,790694.06,10712013.0,505235.7,26663.725,4088588.2,1395.4171,29358256.0,1856375.2,24306864.0,2669477.8,6399572.0,238480.05,23549.54,1373723.0,3431480.8,63975060.0,1455.2219,6228376.0,25537266.0,12092375.0,26397712.0,8070322.0,247674940.0,17249594.0,10204.341,10835012.0,0.0,25681044.0,73414.375,50276.633,4799995.5,21379492.0,12598660.0,4658247.5
