Date,AFG,AGO,ALB,AND,ARE,ARG,ARM,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COK,COL,COM,CPV,CRI,CUB,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESP,EST,ETH,FIN,FJI,FRA,FSM,GAB,GBR,GEO,GHA,GIN,GMB,GNB,GNQ,GRC,GRD,GTM,GUY,HKG,HND,HRV,HTI,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LIE,LKA,LSO,LTU,LUX,LVA,MAC,MAR,MDA,MDG,MDV,MEX,MKD,MLI,MLT,MMR,MNE,MNG,MOZ,MRT,MUS,MWI,MYS,NAM,NER,NGA,NIC,NIU,NLD,NOR,NPL,NRU,NZL,OMN,OWID_WRL,PAK,PAN,PER,PHL,PLW,PNG,POL,PRK,PRT,PRY,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SLB,SLE,SLV,SOM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SYC,SYR,TCA,TCD,TGO,THA,TJK,TKM,TLS,TON,TTO,TUN,TUR,TUV,TWN,TZA,UGA,UKR,URY,USA,UZB,VCT,VEN,VNM,VUT,WSM,YEM,ZAF,ZMB,ZWE
1862,675211.2,552030.44,309659.7,10371.784,50762.445,775470.7,90568.016,11914.287,2281274.2,7056311.0,336564.47,187543.62,21134268.0,211538.42,362924.06,5971819.0,1577742.0,16630.242,11371.485,326076.38,1983502.1,71365.21,304498.97,4474883.5,44820.04,4080.794,216820.03,17293.324,85644.09,10799190.0,856109.0,1015048.1,93138230.0,187583.2,332250.94,1295482.0,100813.15,541.3274,646999.6,12014.876,8363.255,49019.316,5280582.0,55093.863,6103945.5,65283028.0,5083.6245,4525.362,1206519.0,161905.42,615695.94,287554.53,2931217.5,63176.805,4016381.2,151786.23,1745377.1,619978.2,19840.752,71534130.0,932.7094,37758.367,220911220.0,499504.16,427367.7,352188.66,17313.73,31926.812,51746.832,958219.5,12546.477,303904.22,169875.17,36176.934,115969.375,214456.67,290549.6,5153993.0,5948430.0,48609108.0,5675549.5,2384970.0,278268.97,10108.361,308583.97,8869395.0,322752.53,78073.57,4372892.0,524044.84,511238.66,174758.6,756014.3,1074.9081,78407.07,6562362.5,63848.758,285601.5,105454.82,145656.52,119820.22,1237.9775,1105.5302,483474.28,39775.164,667511.1,66059.695,666480.94,10621.975,757970.4,292406.47,314830.25,2328.404,2301365.8,68797.79,337831.38,14505.7295,763371.2,9138.448,218730.38,771971.75,81914.836,94568.17,189357.56,220432.47,27049.85,206121.25,2247174.5,98023.94,208.52042,10640505.0,714496.4,900014.94,82.66381,128859.99,172482.77,889568900.0,2968434.8,61307.27,734895.4,1058832.1,11893.961,328032.0,18678640.0,8484319.0,1011516.25,111672.77,22374.295,2781689.8,47554484.0,128397.875,584678.3,2301749.2,428346.5,31068.512,5252.44,166792.58,140075.84,160353.2,142541.97,126091.945,3840.8528,17837.07,1286097.8,112207.83,2236551.8,2489.7808,968611.5,313.45746,192450.72,152656.39,1442739.6,100187.65,233356.95,36484.773,7661.6797,151793.31,197352.5,1978864.5,256.93997,494413.44,628856.7,525200.5,6903359.0,174785.19,119698820.0,717136.25,18914.756,583291.44,2973032.8,7092.256,4709.5234,1129752.8,1223308.4,211013.11,137325.34
1863,679188.4,555549.5,312762.06,10510.2705,50856.637,808987.06,92880.914,11957.756,2269548.2,6579682.0,339791.06,189327.4,22041780.0,212003.02,365222.28,6991349.5,1581564.1,16630.863,11542.369,329270.12,1995675.9,72940.85,298904.56,4596908.0,45279.87,4099.809,219156.48,17548.781,86768.37,11018122.0,858215.6,987014.4,92712170.0,330619.06,390304.8,1305635.6,101347.055,543.45013,648199.56,12041.018,8374.375,49755.914,5095535.5,55203.367,6677532.5,69454344.0,5104.79,4574.6006,1286589.8,164703.88,622715.25,288760.12,2976383.2,63988.945,4284241.5,153105.38,1765269.9,629608.9,20027.629,72435990.0,935.9037,37990.742,233455360.0,504377.84,428200.03,353783.12,17368.33,62214.35,52254.496,967101.3,12634.269,307317.2,172393.77,36957.203,116631.4,216514.61,293396.03,5235451.5,6014090.5,48901030.0,5627943.5,2394767.0,281887.38,10143.896,308593.62,8731023.0,329607.44,78049.37,4399719.5,531133.7,513607.9,176294.45,760411.9,1080.7354,80693.05,6569879.0,64027.52,466933.6,106189.914,264076.7,120123.45,1242.3904,1108.7383,489488.06,40347.76,672427.06,66244.6,702259.44,10756.834,765794.1,296283.72,318021.44,2353.1345,2336631.5,69435.21,340116.66,14568.931,766294.1,9218.113,219180.84,775258.7,99273.914,95438.125,193002.9,224041.94,27408.93,206984.9,2257074.0,98628.97,209.58531,9051810.0,710049.0,903483.44,83.96383,131849.4,172981.77,920184640.0,2982997.5,62024.625,742765.5,1074140.4,11993.436,334504.8,20093332.0,8486331.0,1019455.06,112256.83,22446.693,2800582.2,48078412.0,129476.586,586199.44,2316116.2,429472.84,31571.363,5337.694,167216.0,142157.0,162535.56,143765.83,126912.54,3878.7095,17992.053,1442302.1,113297.93,2249176.2,2522.441,970581.25,314.96262,193264.58,154520.5,1449729.4,114777.72,258985.6,36717.113,7689.099,159877.2,202944.4,1990167.1,259.4851,496295.28,634254.8,530423.44,6979916.5,219783.5,128520150.0,723010.5,19121.238,591130.6,3005318.8,7143.3984,4790.354,1131889.2,1244029.6,211988.75,139236.89
1864,683169.75,558790.8,315891.56,10734.049,50948.414,813808.75,95481.39,11996.737,2470029.5,5775498.0,343852.28,190302.12,22916066.0,212467.0,367239.62,7028008.5,1585384.2,16631.404,11710.702,332459.38,2009634.5,74483.664,295868.94,4702238.0,45732.55,4118.6772,221492.56,17806.152,87897.414,11229891.0,962996.1,1138358.4,92287100.0,333606.22,391259.2,1315907.6,101883.21,545.56915,647659.56,12067.136,8386.661,50494.348,5363819.0,55311.348,7251356.0,77328930.0,5125.9165,4623.4116,1182004.6,167519.94,627319.44,289957.5,3021735.8,64626.84,4182539.8,155137.84,1783944.0,605772.75,20217.836,75947070.0,939.09796,38223.52,249452900.0,511142.88,429029.6,355381.78,17405.6,62349.246,51949.9,975950.8,12719.844,310744.9,174920.28,37735.42,117292.234,218570.3,296244.53,5263015.5,6080017.5,49082824.0,5561816.5,2404541.5,285499.4,10177.993,308598.78,9301235.0,336378.62,78022.99,4423834.5,543233.75,516006.38,178214.55,764836.25,1086.605,82960.39,6577392.0,64204.133,472002.06,106923.93,268108.06,120424.65,1246.5111,1111.806,495535.56,40923.9,685656.56,66413.93,712532.0,10891.704,773635.5,300845.28,320046.88,2377.872,2335857.2,70071.0,342078.06,14631.621,769213.7,9297.547,219631.53,777849.56,99485.04,96093.38,193968.8,227670.7,27752.5,207426.53,2265735.0,99234.6,210.64919,8401320.0,835741.9,906951.25,84.69246,134963.12,173479.61,956609340.0,2997564.2,62745.62,808646.56,1089491.1,12092.856,341167.72,21414862.0,8488343.0,1028537.56,112845.46,22517.516,2824924.2,48645264.0,130301.266,587714.25,2330559.5,430599.84,32073.895,5425.286,167638.28,144060.83,163936.06,144985.61,127743.375,3916.553,18147.09,1598516.9,114386.71,2311602.8,2529.3533,972542.2,316.44788,193733.84,155569.53,1456707.6,115935.1,261811.23,36952.176,7716.5513,167948.92,205486.69,2001149.1,262.02917,498167.25,639743.25,535726.3,7070234.0,203746.62,133440824.0,730512.6,19321.479,596374.1,3037790.5,7195.4136,4872.538,1134024.0,1264874.1,213391.66,141127.5
1865,687155.4,562338.0,319049.1,10929.387,51038.99,865080.44,96282.57,11956.146,2630075.8,6056677.5,346295.62,191278.88,23920760.0,212930.78,369271.6,7065291.0,1589203.9,16631.887,11814.437,335645.16,2050606.8,75065.516,296754.9,4846492.0,46005.39,4137.4844,223828.36,18065.607,89031.586,11483705.0,1089634.2,1158510.0,91863100.0,336589.25,392212.34,1326302.6,102422.02,547.6861,642690.75,12093.248,8410.476,51404.17,5369143.5,55420.68,7825419.5,84703496.0,5147.024,4661.033,1551796.8,170368.0,631921.25,291157.94,3068068.8,65271.06,4155310.0,155657.23,1802589.8,626542.25,20411.541,79233730.0,942.2922,38456.91,262944220.0,517397.47,429857.75,356985.7,17442.814,62484.01,51649.023,984828.44,12753.959,314188.38,177455.25,38512.676,117952.195,220624.28,299103.56,5340956.0,6146227.0,49292892.0,5525488.0,2414297.8,289106.47,10208.804,308601.22,8983703.0,339941.34,77995.59,4447919.5,544179.9,518437.44,179276.33,769288.3,1092.5237,84189.27,6584906.5,64379.664,477093.72,107657.26,272280.56,120724.84,1245.7922,1114.7462,500411.94,41504.004,697673.75,66462.5,722015.3,11026.586,781497.1,302518.03,322078.6,2402.6309,2364754.0,70705.66,344035.06,14693.878,772133.25,9376.852,220082.95,780902.94,99696.016,98336.74,194949.23,231320.6,28096.412,207867.61,2274376.5,99841.125,211.71204,8906187.0,831730.1,910420.56,85.42232,138211.58,173976.88,987624300.0,3012146.5,63470.53,825803.9,1104890.4,12192.342,348026.97,22773608.0,8490357.0,1036774.4,113439.53,22587.576,2843797.2,49109744.0,131128.34,589225.75,2345082.5,431728.25,32576.344,5515.309,168060.06,145978.81,165346.0,146202.78,128585.06,3954.3916,18302.225,1754743.1,115474.586,2365822.0,2536.2659,974495.2,317.49356,194202.58,156620.05,1463679.1,116614.61,263427.47,37190.125,7744.0444,175554.05,208018.9,2172739.5,264.57275,500034.72,645325.0,541112.75,7174721.0,265219.3,134260030.0,734353.9,19369.512,601619.6,3070453.0,7248.334,4956.137,1136157.6,1285853.1,214814.05,143027.42
1866,691146.44,565954.9,322236.5,11042.106,51129.574,931540.7,101357.91,11916.622,3051147.5,4291782.0,374388.0,192258.2,25451292.0,213394.8,371319.34,7102002.0,1593035.6,16632.326,11918.211,338828.6,2146469.2,75652.02,288939.56,4972834.0,46200.5,4156.3174,226163.92,18327.316,90171.164,13257178.0,1084151.5,1319409.4,91440264.0,339569.03,393165.47,1336825.0,102963.875,549.8027,715567.1,12119.366,8434.3125,52324.168,5400332.0,55530.082,8399723.0,84012310.0,5168.136,4698.7344,1476168.0,173261.36,636522.7,292367.22,3066290.5,65921.875,4143682.2,177155.72,1821211.6,637899.7,20608.924,84863470.0,945.4863,38691.117,270014660.0,531837.25,430688.12,358595.75,17480.03,62618.734,51351.848,993712.4,12788.61,317656.34,179901.27,39290.06,118741.14,222677.12,301976.38,5550481.0,6212737.5,49602464.0,5463836.0,2424042.2,292710.44,10239.083,308602.72,9225725.0,343529.4,77968.28,4471918.5,699692.06,520904.84,192220.62,773768.56,1098.4982,85425.22,6592429.0,64555.21,482209.0,108390.33,276599.94,121025.1,1245.1362,1117.5729,505307.28,42088.496,730110.2,66417.42,744556.5,11161.482,789381.4,324098.94,324118.16,2427.4243,2394257.0,71339.74,345988.0,14755.788,775056.1,9456.112,220535.3,783956.56,99906.95,98803.65,195945.36,234993.34,28440.816,208308.69,2283011.5,100450.96,212.77412,9327390.0,884111.5,913892.9,86.15513,141646.73,174474.12,1007977200.0,3026754.0,64199.812,858938.1,1120352.6,12292.01,355089.06,22546146.0,8492374.0,1045087.0,114044.47,22657.701,2868493.2,50943976.0,131958.81,590736.8,2359686.5,432858.97,33078.94,5607.8574,168481.9,147912.92,166765.52,147418.78,129438.086,3992.234,18457.506,1910984.9,116561.914,2409596.5,2543.1812,976440.75,318.54422,194671.36,157672.36,1470651.6,123876.66,281357.5,37431.125,7771.585,183217.25,210541.7,2246665.5,267.1164,501902.97,651004.56,546586.3,7739335.0,406263.9,135302980.0,788594.06,19419.17,606880.5,3103314.2,7302.2104,5041.218,1138290.4,1306985.6,216257.45,144938.61
1867,695143.5,569644.2,325453.6,11121.821,51221.387,906171.0,103161.83,11878.134,3098107.2,5617817.0,382882.84,193240.6,27228998.0,213859.53,373384.0,7138828.5,1596870.6,16632.754,12022.06,342010.78,2201932.5,76243.234,285423.0,4931749.0,46397.21,4175.2637,228499.3,18591.453,91316.51,12220740.0,1071277.9,1666220.1,91018640.0,342546.4,394119.75,1347479.5,103509.164,551.9204,688498.1,12145.507,8458.196,53253.246,5470863.5,55641.023,8971054.0,90716180.0,5189.273,4736.5225,1456058.6,176189.64,641125.5,293564.2,3112301.8,66579.57,4434392.5,182535.6,1839813.9,631946.56,20810.168,85823770.0,948.6806,38926.36,276381340.0,540139.4,431519.8,360213.06,17517.312,62753.504,51058.383,1180618.8,12823.794,321142.1,182356.5,40078.023,119531.15,224729.48,304861.38,5852922.5,6279557.5,49063036.0,5436941.0,2433778.0,296312.2,10269.271,308605.12,9234623.0,347143.03,77942.195,4495943.5,736418.9,523412.3,196035.39,778278.0,1104.5353,86668.45,6599964.0,64731.84,487348.6,109123.54,281071.97,121326.51,1244.55,1120.2987,510208.47,42677.81,747323.5,66363.56,757339.7,11296.394,797290.2,330409.88,326166.53,2452.267,2389081.2,71973.85,347937.53,14807.804,777985.3,9535.433,220988.75,787012.4,100118.11,94723.06,196958.36,238690.8,28785.826,208750.38,2291652.8,101062.51,213.83551,9187532.0,989354.4,917371.56,86.89249,145237.66,174971.94,1043587800.0,3041396.0,64933.574,794798.7,1135872.5,12391.981,362360.7,23833974.0,8494398.0,1053408.8,114531.98,22728.707,2893176.0,51727700.0,132793.66,592250.5,2374375.5,433992.7,33581.93,5703.0283,168904.44,149862.61,168195.06,148634.97,130303.05,4030.088,18625.666,2066336.6,117649.04,2339593.2,2550.1028,978379.4,319.60107,195140.8,158726.72,1477629.4,126084.22,286846.03,37675.336,7799.179,190878.75,213055.67,2277990.2,269.66064,503777.38,656785.94,552150.75,7950816.5,424547.06,151075100.0,804185.25,19470.432,612147.1,3136378.2,7357.0845,5127.8457,1140423.0,1328275.9,217723.56,146862.86
1868,699146.9,573409.6,328701.4,11075.294,51315.64,968705.2,102841.01,11840.65,3373041.5,6781932.0,378534.78,194226.6,24945130.0,214325.44,375466.75,7175780.0,1600710.2,16633.182,12126.016,345192.75,2214359.2,76839.22,284778.56,5179998.5,46595.543,4194.409,230834.58,18858.19,92468.01,11629017.0,1168625.1,1476264.6,90598320.0,345522.16,395076.56,1358270.5,104058.27,554.041,718557.0,12171.683,8482.153,54191.977,5464907.5,55752.234,9545850.0,96286950.0,5210.453,4774.4043,1626747.8,179154.34,646138.94,294762.28,3159279.5,67244.42,4548163.5,177507.36,1859444.5,652060.1,21015.457,87477210.0,951.87476,39162.84,271149120.0,544770.0,432354.2,361838.56,17554.723,62888.418,50768.617,1100564.0,12859.509,324646.47,184821.4,40868.38,120322.62,226781.9,307759.3,6004939.5,6346701.5,49287200.0,5424548.0,2443510.2,299913.16,10299.814,308610.25,9469890.0,350783.0,77918.484,4531830.5,697735.1,525963.56,194050.98,782817.8,1110.6418,87919.21,6607518.0,64910.633,492513.0,109857.3,300556.53,121630.01,1244.0413,1122.937,522548.97,43272.37,747674.5,66302.016,758747.75,11431.325,805225.7,326736.25,328224.72,2477.1726,2400029.0,72608.57,349884.4,14859.648,780924.1,9614.8955,221443.81,790072.1,100329.68,93482.586,197989.48,242414.75,29131.559,209193.2,2300313.2,101676.125,214.89636,9442446.0,1006200.75,920857.7,87.63605,148996.33,175470.88,1059985860.0,3056083.8,65672.125,906531.0,1151455.5,12492.375,369848.78,25858742.0,8496429.0,1061743.5,115023.6,22801.416,2917850.0,51852116.0,133633.86,593769.8,2389151.5,435130.22,34085.54,5800.921,169328.3,151828.69,169635.03,149852.77,131180.53,4067.9626,18793.932,2222613.5,118736.336,2526117.0,2557.0342,980311.8,320.6655,195611.5,159783.48,1484618.2,125082.99,284570.6,37922.938,7826.8374,198538.78,218649.56,2235109.8,272.20612,505663.2,662672.56,557809.75,7881372.0,575521.06,162229490.0,795286.5,19523.275,617421.5,3169652.8,7412.9956,5216.09,1142555.9,1349735.6,219214.05,148802.19
1869,703157.44,577255.0,331980.75,11214.45,51413.54,1006776.06,105785.12,11769.813,3345790.8,7198942.5,393672.3,195216.7,26538958.0,214792.98,377568.7,7212866.0,1604556.6,16633.635,12200.163,348375.7,2268274.8,76991.41,278868.66,5083273.0,46713.348,4213.8403,233169.8,19127.691,93625.93,11456005.0,1144842.2,1521023.8,90179380.0,348497.2,396036.97,1369202.9,104611.62,556.1661,671337.1,12197.907,8506.208,55140.93,5578554.0,55859.78,10120898.0,99705970.0,5231.6987,4807.227,1488866.2,182157.0,651154.06,295963.22,3206429.5,67916.74,4527993.0,188522.36,1879127.6,629765.5,21224.98,89467410.0,955.069,39400.777,283221200.0,555670.6,433192.6,363473.28,17592.31,63023.566,50482.54,1225513.5,12872.5205,328170.56,187296.39,41662.22,123972.625,228834.92,310671.12,6199664.5,6414182.5,49512284.0,5416004.5,2453243.2,303514.62,10340.725,308619.9,9668601.0,352923.44,77898.25,4563862.0,777338.25,528562.6,201159.14,787388.5,1116.8248,88672.01,6615096.0,65092.684,497702.84,110592.01,301051.4,121936.74,1241.5338,1125.6931,535692.8,43872.6,763471.6,66233.945,770044.8,11566.278,813190.4,338269.84,330293.7,2502.1558,2421665.0,73244.37,351829.97,14911.408,783876.0,9694.601,221900.06,793137.5,100541.78,93210.79,199039.89,246167.14,29478.137,209637.89,2309006.0,102292.195,215.95682,9628202.0,923426.25,924354.9,88.38749,152935.36,175971.52,1096245800.0,3070827.0,66415.734,852025.25,1167105.8,12593.31,377560.47,26446578.0,8498470.0,1070137.9,115519.83,22876.645,2937091.0,53003404.0,134480.42,595297.6,2404016.2,436272.3,34590.008,5901.637,169753.95,153811.75,171086.48,151073.6,132071.1,4105.866,18962.354,2378910.0,119824.22,2387466.5,2563.9783,982238.5,321.53906,196084.02,160842.95,1491624.0,129110.64,294428.03,38174.098,7854.5654,205972.36,224417.86,2343673.5,274.7534,507565.75,668669.2,563567.1,8163500.5,542409.1,175449260.0,824754.3,19508.621,622705.5,3203143.2,7469.991,5306.0205,1144689.6,1371376.4,220730.55,150758.42
1870,712143.8,581183.9,335292.47,11107.07,51516.316,1006813.7,107327.625,11700.591,3309874.2,8082480.5,400381.78,196211.45,29804764.0,215262.6,379690.94,7365811.5,1608410.8,16634.137,12274.247,351560.6,2304782.5,77144.414,273244.75,5227367.5,46832.7,4227.8057,235505.02,19400.146,94790.65,12530531.0,1300908.2,1469657.9,89761896.0,351472.3,397292.62,1380281.2,105169.57,558.2972,709761.8,12224.193,8530.384,56103.67,5548147.0,55975.9,10696197.0,98590344.0,5253.034,4840.1323,1688405.5,198592.14,656172.94,297179.56,3254149.5,68596.79,4998888.5,192625.6,1898867.2,658397.56,21438.928,80811624.0,958.26324,39640.383,288536300.0,563996.5,434036.38,365118.2,17630.148,63159.035,50200.164,1242319.1,12886.135,331715.3,189781.92,42460.637,127817.63,230889.16,313597.53,6394612.5,6484713.5,50718770.0,5394749.0,2462981.5,307118.06,10382.793,308635.88,10515332.0,355069.6,77882.65,4587858.0,806020.2,531213.2,204353.38,803274.25,1123.0914,89421.74,6622705.0,65279.07,492042.4,111328.1,300969.2,122247.75,1239.1588,1128.3889,549721.56,44478.94,772672.75,68908.35,777120.25,11701.256,821186.06,343250.88,332374.38,2527.23,2458633.5,73881.83,353774.25,14963.182,786770.25,9774.639,222358.3,796210.5,100754.68,93763.85,200110.86,250088.31,29825.705,210084.97,2317743.8,102911.13,217.01701,10271785.0,1005002.94,927864.25,89.59504,157068.6,176474.4,1110548600.0,3117284.0,67164.66,971921.3,1182829.0,12694.906,385503.1,27632976.0,8500523.0,1102229.1,116020.945,22955.219,2972615.5,53702160.0,135334.33,596836.94,2418973.0,437419.84,35095.574,6005.283,170182.1,155812.61,172548.95,152298.81,132975.31,4143.807,19130.984,2535230.2,120912.98,2646539.8,2570.9385,984160.06,322.42282,196559.06,161905.44,1500043.9,130970.88,298939.34,38428.996,7882.371,213400.23,230368.56,2239404.2,277.30292,509490.4,674779.1,569426.6,8292435.0,432217.75,181530510.0,837636.25,19495.623,629017.06,3370178.8,7528.119,5397.709,1146824.6,1392672.8,222274.78,152733.53
1871,717334.7,585393.7,338738.8,11241.986,51771.793,1043376.1,111272.83,11724.806,3409113.2,10874372.0,421289.34,197289.67,28678716.0,215794.5,381965.97,7400324.0,1633426.0,16635.596,12405.087,355181.66,2371489.8,78022.266,272707.0,5430089.0,47288.875,4261.511,238106.05,19718.047,96081.98,13124367.0,1517077.2,1404167.5,90041020.0,354848.22,399436.62,1391827.1,105780.55,560.6708,786064.06,12260.047,8558.086,57268.69,5567792.0,56097.777,11272331.0,107966030.0,5277.243,4854.4697,1734074.9,190159.55,661461.56,295262.22,3564305.5,69317.484,4860868.5,208214.8,1919225.6,689127.7,21661.518,80205736.0,961.56757,39912.016,304322600.0,577021.2,435082.03,366901.22,17676.395,63307.41,49927.35,1354213.8,12934.998,334242.22,192707.28,43407.684,126984.14,233168.12,316547.75,6958323.0,6583234.5,50824244.0,5382530.5,2498180.8,311330.25,10474.445,308837.25,10160137.0,359923.03,79014.27,4631692.5,923466.75,534255.8,214167.3,808701.3,1130.1036,89883.68,6625912.5,65601.42,504503.88,113221.52,303072.2,122698.33,1253.4288,1132.4297,550585.94,45202.84,793035.06,69150.516,791393.06,11836.46,853935.3,359246.7,334657.8,2556.614,2485719.5,74646.04,355875.62,15026.683,813877.8,9871.283,222931.33,799660.25,100995.664,92541.36,201310.45,262981.5,30241.19,210616.61,2328230.5,104192.5,218.14383,10351664.0,987898.0,932933.6,91.08778,160479.1,177039.25,1150527900.0,3132443.0,67907.55,1027176.9,1197885.6,12811.33,393488.97,30196108.0,8523916.0,1125604.4,116359.19,23139.46,2998668.0,55210260.0,136322.17,599327.5,2434403.2,438678.56,35735.5,6110.9233,170693.05,158294.19,174108.5,153777.38,147211.61,4189.355,19372.275,2692163.5,122139.33,2744335.2,2578.408,995488.8,323.8061,197119.36,163009.34,1511159.5,136520.38,312400.97,38698.953,7911.841,222292.73,232627.23,2291954.5,282.14532,512188.94,681240.94,575641.94,8680002.0,366339.78,186622620.0,878572.2,19583.762,636347.0,3419054.8,7588.4355,5498.2104,1151648.6,1427918.4,223985.64,155119.62
1872,722658.25,589996.8,342347.53,11600.416,52296.652,1063021.8,112980.62,11740.123,3650818.8,10741535.0,426229.1,198498.97,30625888.0,216421.08,384475.78,7436907.5,1658925.0,16641.736,12533.229,359041.6,2423854.0,78763.64,273857.6,5504275.5,47725.668,4314.5903,240720.81,20063.482,97431.695,13331767.0,1685415.1,1863512.6,90338690.0,358404.44,401881.9,1404023.6,106476.57,563.4041,783475.0,12291.402,8591.269,58520.88,5614633.5,56245.008,11843972.0,115242840.0,5306.111,4868.8027,1689145.4,195192.17,667212.5,293661.06,3355701.5,70088.45,5217982.5,210982.1,1940609.6,676939.1,21901.846,94292300.0,964.87195,40228.633,319374080.0,585908.9,436958.12,368904.6,17735.953,63476.07,49666.895,1238932.1,12978.618,336960.16,195637.28,44606.066,126276.875,235574.66,319775.34,7159609.5,6688745.5,50946264.0,5366725.0,2534388.5,315846.7,10661.06,309440.97,10868587.0,364382.56,80394.555,4681057.5,943709.2,537903.4,216565.94,814279.44,1138.2804,90184.4,6630370.5,66163.9,517060.2,115204.72,305245.72,123382.305,1269.1897,1138.8341,551413.94,46013.484,806861.7,69475.37,800388.5,11972.123,861929.06,365783.7,337165.53,2588.8845,2524965.8,75533.0,358131.84,15097.001,841862.94,9988.552,223548.38,803512.6,101278.11,93592.9,202705.84,276241.03,30683.31,211280.81,2341551.2,105554.78,219.29956,10758632.0,1036293.44,938508.0,92.95548,163989.38,177730.38,1223438600.0,3149810.0,68705.69,1257374.2,1213877.1,12953.211,401649.47,32059334.0,8547835.0,1655807.9,116802.27,23505.78,3020294.8,55864652.0,137531.31,602475.94,2450322.2,440113.5,36426.86,6222.185,171348.17,160899.3,175773.14,155566.62,147889.28,4234.1343,19628.656,2848191.0,123446.29,3037245.2,2586.6187,1006913.7,325.43298,197813.3,164177.7,1523526.9,137981.72,315846.62,38986.566,7942.682,231135.67,235046.69,2354053.2,287.1135,516067.47,688199.8,582380.25,8822855.0,456899.8,212808940.0,888216.25,19652.283,644305.56,3468909.5,7652.3115,5603.2817,1156584.6,1465254.2,225954.53,157874.05
