Date,AFG,AGO,ALB,AND,ARE,ARG,ARM,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COK,COL,COM,CPV,CRI,CUB,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESP,EST,ETH,FIN,FJI,FRA,FSM,GAB,GBR,GEO,GHA,GIN,GMB,GNB,GNQ,GRC,GRD,GTM,GUY,HND,HRV,HTI,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LIE,LKA,LSO,LTU,LUX,LVA,MAR,MCO,MDA,MDG,MDV,MEX,MHL,MKD,MLI,MLT,MMR,MNE,MNG,MOZ,MRT,MUS,MWI,MYS,NAM,NER,NGA,NIC,NIU,NLD,NOR,NPL,NRU,NZL,OMN,OWID_WRL,PAK,PAN,PER,PHL,PLW,PNG,POL,PRK,PRT,PRY,PSE,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SLB,SLE,SLV,SMR,SOM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SYC,SYR,TCD,TGO,THA,TJK,TKM,TLS,TON,TTO,TUN,TUR,TUV,TZA,UGA,UKR,URY,USA,UZB,VAT,VCT,VEN,VNM,VUT,WSM,YEM,ZAF,ZMB,ZWE
1899,5839683.0,12091016.0,2289194.0,-2601.44,-2198.4001,29635530.0,565978.06,-25135.041,51696696.0,6748062.0,4390791.0,1509714.5,6064140.0,-900977.6,468515.66,24923994.0,1011154.1,0.0,18283.36,10908608.0,42070630.0,1014231.8,45034332.0,138152080.0,38801.76,362772.62,1887070.0,451697.94,1367185.0,111930400.0,3060026.2,24075228.0,110680760.0,11122146.0,5927875.5,22959246.0,6677493.5,0.0,87874664.0,51222.723,33598.883,7336793.5,3786011.2,633395.7,9409042.0,19729248.0,15132.319,97059.36,12371862.0,6639424.5,4447436.5,19702244.0,1429106.6,359365.12,24830232.0,3538434.8,37276400.0,30399146.0,405751.34,-21173156.0,0.0,2114164.5,32904186.0,6868717.5,1800416.4,8433979.0,917795.4,328697.44,682639.8,16207814.0,26710.56,2605177.2,3573938.8,3055812.8,9068473.0,3816239.2,12124249.0,449575040.0,114338270.0,-2366028.0,17161188.0,2606313.0,465767.7,-120948.63,28955896.0,-2015456.4,219033.92,42816296.0,26213758.0,3775825.2,2026778.2,7353794.5,0.0,3700.6401,-1312664.6,-17037.6,8176289.0,62507.84,2935303.5,855910.44,24951.84,8463.84,16546697.0,356910.25,22176690.0,134248.95,11022888.0,5544035.0,-109.92,2639032.8,15513925.0,73.28,136274380.0,0.0,2745948.2,1063329.5,-2161.76,149808060.0,2472723.8,17106740.0,13490555.0,33452.32,-11871.36,1734794.1,27478424.0,578618.9,1880987.6,15193215.0,11901588.0,0.0,10844084.0,13345644.0,4446154.0,0.0,27325746.0,-19639.04,4447611000.0,-857815.7,5851151.5,24752114.0,48453616.0,0.0,141813680.0,24439466.0,-2755987.5,4602277.0,1912021.6,-65548.96,-403.04,19223982.0,1040983700.0,1272397.4,-364787.84,1599079.5,1582738.1,28396.0,-18576.48,9724989.0,2260504.8,11651.52,462726.53,16648008.0,4799070.5,134139.05,334816.3,3014702.8,3148988.2,33783584.0,837627.0,0.0,-339872.62,649590.56,-152056.0,40090240.0,636216.94,683445.9,990049.44,9343.2,1098394.0,1067249.9,6294165.5,0.0,9185978.0,4903934.5,186510240.0,7178582.5,1612222500.0,2444767.5,36.64,10772.16,6753082.0,68019050.0,-8610.399,52615.043,-706419.2,27923306.0,14875144.0,1523747.8
1900,5916920.0,14471847.0,2290073.5,-2235.04,-2308.32,61608660.0,505448.8,-20188.64,52725470.0,7101271.5,4419846.5,1588453.9,7533367.5,-886284.94,536776.0,26518238.0,4779981.0,0.0,19529.121,11008342.0,42832084.0,714626.56,36823130.0,167372140.0,32243.2,320343.53,1546721.0,474304.78,1402725.8,220825000.0,3633295.8,24918424.0,130789960.0,12269747.0,11453994.0,28215072.0,8194939.0,0.0,103160430.0,52908.16,34111.84,7492257.5,9308062.0,865876.5,9955638.0,29632050.0,15242.24,77640.164,13408152.0,7010001.5,4452639.5,10416899.0,1399684.6,433524.5,23859932.0,3428844.5,35777310.0,30167910.0,375963.03,-20980430.0,0.0,4283765.5,37068028.0,6803938.0,1879045.6,9387864.0,1197102.1,389336.66,2353057.5,14748186.0,27223.521,2991326.2,3389969.5,3539497.2,9545416.0,4877883.5,11893124.0,396578720.0,109673160.0,-1827639.9,17012538.0,2769434.5,445542.4,-132416.95,28659368.0,-791570.56,235118.89,38094756.0,26832864.0,4292156.0,2044695.1,7367974.5,0.0,6851.68,-1361615.6,-17220.799,6776788.0,34331.68,1475199.6,656149.1,30008.162,9966.08,14985761.0,367059.53,22115392.0,159567.2,11095179.0,5573493.5,-109.92,2739682.8,18560614.0,36.64,120482430.0,0.0,2786472.0,1149653.2,-1832.0001,149377060.0,2503135.0,19081268.0,14139962.0,45726.72,-4140.32,1903191.5,29661144.0,588548.3,2069097.5,16497782.0,9990116.0,0.0,11362797.0,12537438.0,7534942.5,0.0,24088272.0,-20738.238,4506097000.0,-853895.2,7075257.5,22157820.0,63366680.0,0.0,50786590.0,24633330.0,-2731402.0,5144146.0,7577152.5,-63863.52,-439.68,21451070.0,1158641700.0,1328126.8,-377098.9,1753443.9,3488054.8,43125.277,8647.04,11651776.0,3201090.2,10808.801,467453.12,16653466.0,4818123.5,148282.08,333094.25,3026354.0,3305844.0,33842132.0,897863.2,0.0,-432864.94,705796.3,-223064.33,52676704.0,640210.75,699677.44,1515576.9,9343.2,1854423.8,1172480.0,6114043.5,0.0,10270595.0,5718588.0,202342300.0,7471262.0,1519942700.0,2494524.5,36.64,10918.721,3907106.2,72453300.0,-132416.95,37665.92,-730638.25,30155306.0,15533271.0,1585669.4
1901,5964772.5,14355479.0,2287068.8,-2308.32,-2381.6,81400744.0,479580.94,-21947.36,51362064.0,7130107.0,4429483.0,1589992.9,7310559.5,-866059.7,585067.5,24504062.0,6202126.5,0.0,20005.441,10988373.0,43190390.0,868990.9,32706366.0,195184660.0,29678.4,275899.2,1997429.5,487971.56,1444532.0,225305580.0,3489373.8,26399194.0,149209250.0,12619952.0,3201163.5,23539844.0,6811193.0,0.0,108936370.0,53531.04,34441.598,7470420.0,11440730.0,948316.5,10062186.0,31147406.0,15278.88,70385.44,13064835.0,7087678.0,4444322.0,8459150.0,1372131.4,400951.53,23579820.0,3520188.0,35458730.0,31326908.0,646439.5,-22344172.0,0.0,752732.2,35630460.0,6727910.0,1961559.0,9245152.0,1308561.0,450232.3,-95264.0,14164805.0,27333.44,3283530.2,3787366.8,3997900.5,9549190.0,4559701.5,11600224.0,431050020.0,106800320.0,-1597174.2,16902472.0,2843447.0,426269.75,-141283.84,28460230.0,-551028.94,243143.03,41315264.0,27151522.0,4318463.5,2057885.5,8306324.5,0.0,7767.68,-1315559.2,-17367.36,5079220.0,5715.84,1097881.0,557037.94,30154.719,9416.48,12475480.0,392854.1,22091722.0,150736.97,11306554.0,5569426.5,-109.92,2786142.2,20031894.0,36.64,112835260.0,0.0,2807906.2,1224582.0,-1575.5199,169118190.0,2492289.5,18930752.0,14135602.0,52321.918,-8573.76,1974309.8,28046784.0,599357.1,2176049.8,17279424.0,10564338.0,0.0,10864017.0,12397327.0,8774108.0,0.0,23240532.0,-21544.32,4532762000.0,-799484.8,8769344.0,19349254.0,81716660.0,0.0,31246630.0,24238534.0,-3254804.5,5366624.0,10250553.0,-63057.438,-439.68,22094690.0,1176559500.0,1404997.4,-384756.66,1823133.1,5003998.0,53970.72,169716.47,12505819.0,5115713.5,10735.52,469028.66,16421022.0,4851466.0,95520.484,334266.72,2964505.8,3293936.0,34455450.0,911896.3,0.0,-513839.34,749471.2,-256809.77,58521924.0,643435.06,707664.94,1156505.0,9269.92,2132997.5,1232862.8,5962244.0,0.0,10519784.0,5334124.5,210639800.0,6947823.5,1492113200.0,2519183.2,36.64,10845.439,2778228.0,71533040.0,-82183.52,23559.52,-747712.5,31389010.0,15594973.0,1710318.5
1902,5998444.5,14230243.0,2289157.2,-1978.5599,-2454.88,93449150.0,460418.25,-25464.799,46060436.0,7274872.0,4432084.5,1599006.2,6726774.0,-846274.06,617897.0,24433640.0,7153923.5,0.0,20298.559,10850753.0,42939148.0,620938.06,30427540.0,198857220.0,28322.72,222807.84,1204943.1,497021.56,1490954.9,220460320.0,3659933.0,26008062.0,165565870.0,13329779.0,2996859.0,28916910.0,7691175.5,0.0,110197110.0,53824.16,34734.72,7390727.5,12623433.0,1001591.06,10189987.0,31891968.0,15278.88,68333.6,13295044.0,7154070.0,4435162.0,24684514.0,1346483.4,406154.4,23546074.0,3224833.0,34871384.0,32279656.0,1581235.9,-22336734.0,0.0,1126203.8,34516270.0,6398076.5,2124167.2,8506342.0,1434566.0,489510.38,-533588.3,13791406.0,27406.72,4162706.8,4439925.5,2979491.8,9489833.0,4686036.0,11413470.0,418851940.0,105531380.0,-1184974.2,16814242.0,2885400.0,407253.6,-148538.56,30612576.0,-216469.12,247759.69,40176896.0,27339522.0,4426258.5,2069097.5,8301744.5,0.0,8097.4404,-1287309.8,-17513.92,4405923.5,-17074.24,968321.9,499769.6,30557.76,9782.88,10897029.0,414728.16,22118944.0,142236.47,11277609.0,5560303.0,-109.92,2822122.8,20183512.0,36.64,111006520.0,0.0,2826006.5,1275255.2,-1355.6799,190348800.0,2478183.0,19636840.0,14940767.0,56425.6,-9966.08,2025276.0,42259844.0,595436.6,2227602.0,18023508.0,13115214.0,0.0,10183355.0,12238017.0,9528342.0,0.0,22109968.0,-22203.84,4627220000.0,-732323.7,8297860.5,19744564.0,77120310.0,0.0,17350396.0,23884004.0,-3905567.5,5498015.5,11861834.0,-62727.68,-439.68,22613732.0,1270389800.0,1395214.5,-390509.1,1885384.5,5414842.5,1172.48,-213501.28,13256755.0,5686894.0,10479.04,468772.16,16483347.0,4874366.0,32536.318,335292.62,2873418.8,3338307.0,34418884.0,974550.75,0.0,-585250.75,784572.3,-280369.28,61794388.0,645706.7,712281.56,1061973.8,9196.64,2279667.5,1270272.1,5803263.0,0.0,10885194.0,5308733.0,216086080.0,6477109.5,1490630500.0,2534169.0,36.64,10845.439,3899741.8,73065800.0,49354.08,11504.96,-761562.4,32278046.0,16291133.0,1798181.4
1903,6024092.5,14659189.0,2307404.0,-1502.24,-2491.52,102145650.0,443856.97,-29641.758,50898970.0,7313380.5,4442636.5,1609118.9,5999104.0,-827880.8,640833.56,24319580.0,7948865.0,0.0,20518.398,11008122.0,42811130.0,835978.2,28736752.0,187023020.0,27113.6,248675.67,1769528.8,503323.7,1493776.1,231829630.0,3783226.5,26539562.0,180295470.0,13356709.0,3283054.0,18039044.0,6824822.5,0.0,119386580.0,54007.36,34954.56,7041035.5,13407199.0,1045229.3,10283602.0,33606464.0,15278.88,64706.24,13445744.0,7308397.5,4426478.5,18185714.0,1321897.9,405165.12,23511228.0,3294742.0,35516290.0,33146156.0,418612.0,-22940342.0,0.0,966673.1,32788218.0,6364258.0,2114714.2,9063087.0,1504694.9,479947.34,45506.88,13523421.0,27406.72,6126831.0,4652657.0,3599880.0,9767528.0,4978789.5,11277975.0,429741950.0,103847070.0,-1003239.8,16740744.0,2911744.2,387907.7,-154804.0,32010022.0,184409.12,250617.61,39286800.0,27539724.0,4522585.5,2079063.6,7884305.0,0.0,8244.0,-1363044.6,-17623.84,4044323.5,-35467.52,1213297.0,463715.84,28762.398,9966.08,12495449.0,432058.88,21866568.0,139158.72,11182345.0,5550154.0,-109.92,2867483.0,22457388.0,36.64,111220210.0,0.0,2845572.2,1309110.5,-1172.48,179218880.0,2530395.0,20504880.0,14607929.0,59173.598,-14619.36,2231669.2,31911682.0,598697.56,2291319.0,18429260.0,12529451.0,0.0,9579712.0,12131394.0,10118392.0,0.0,23387018.0,-22790.08,4596936700.0,-654793.44,9381526.0,17224904.0,84519100.0,0.0,15887141.0,23757120.0,-4114635.5,5584668.5,12959458.0,-62617.76,-439.68,23354594.0,1271683500.0,1511729.8,-395272.3,1920962.0,6006615.0,61408.637,-80681.27,13361472.0,6276322.0,10479.04,467453.12,16500787.0,4889644.5,135641.28,335695.7,2846415.0,3422212.8,34751136.0,943773.2,0.0,-648784.5,804211.4,-299715.2,70236380.0,647392.1,715139.5,1761211.5,9123.36,2372366.8,1294967.5,5698216.0,0.0,10762743.0,5465515.5,221574240.0,6128113.5,1455802600.0,2544354.8,36.64,10735.52,6539324.0,72469090.0,182796.97,1025.92,-773580.3,32837684.0,16285345.0,1818150.0
1904,6044794.0,15310500.0,2327556.0,-1978.5599,-2564.7998,108642070.0,428907.84,-33928.64,56731836.0,7378380.5,4451760.0,1619268.2,6552221.5,-810953.1,657468.2,23715240.0,8664370.0,0.0,20664.96,11115734.0,42740524.0,2220164.0,27929938.0,206539310.0,26527.361,30228.0,2053525.4,507830.44,1516712.8,235570940.0,4044836.2,28115374.0,174818220.0,13483886.0,6337071.0,22206258.0,7704366.0,0.0,119383570.0,54117.28,35101.12,8627218.0,13945880.0,1083005.1,10391984.0,34904948.0,15278.88,65915.36,13678482.0,7265858.5,4418197.5,18357042.0,1298045.4,402270.56,23431426.0,3162801.5,35341440.0,35203344.0,484967.03,-23944056.0,0.0,2583193.2,35440332.0,6445305.5,2141974.2,9618880.0,1518068.5,541868.94,977408.6,13274306.0,27443.361,5094535.5,3206549.8,3545066.8,9868911.0,4597404.0,11207296.0,432157820.0,103520640.0,-710339.6,16676330.0,2929294.8,363945.12,-160336.64,31727234.0,54630.242,252412.95,45264436.0,27688776.0,4531855.0,2088077.0,8468969.0,0.0,8280.64,-1385101.9,-17770.4,3849581.5,-50929.598,1019288.1,439423.53,29641.758,10625.6,11450806.0,446092.0,21803694.0,140954.08,11233751.0,5539601.5,-109.92,2883897.8,23430658.0,36.64,108967100.0,0.0,2860265.0,1332413.6,-989.27997,172226640.0,2576781.2,20850908.0,15008440.0,61152.164,-11541.6,2253726.5,22188634.0,598660.94,2367054.0,19002090.0,11176006.0,0.0,10096006.0,12069033.0,10593394.0,0.0,22067540.0,-23376.32,4679075000.0,-611191.9,10722916.0,19043932.0,92749500.0,0.0,14563301.0,23613088.0,-4300180.5,5658425.0,13593367.0,-62691.04,-439.68,23944754.0,1305877200.0,1599042.9,-399559.2,1953278.4,6610479.0,10625.6,-208848.0,13824968.0,5609071.0,10369.119,465401.28,16577474.0,4913607.5,117321.27,401464.47,2929258.0,3432398.5,35442496.0,944505.9,0.0,-705723.0,809084.44,-316642.88,69701850.0,648711.2,717044.8,1249607.2,9050.08,2436779.8,1312334.9,5590604.5,0.0,10934915.0,5537110.0,225936340.0,5866027.5,1471204700.0,2551792.8,36.64,10772.16,3908902.0,73840700.0,92222.88,-8280.64,-784572.3,33380614.0,16702380.0,1842039.5
1905,6062234.5,15315044.0,2327262.8,-2235.04,-2601.44,113609240.0,415314.38,-38142.24,55474940.0,7458475.0,4461066.5,1624947.4,6392580.5,-795454.4,669889.1,23337188.0,9272485.0,0.0,20774.879,10962542.0,43006164.0,1072306.2,27972148.0,213577280.0,26051.041,338956.62,2716489.5,511164.66,1527888.0,271975400.0,3964667.8,29067060.0,178054720.0,13639423.0,5610243.5,24334750.0,7191186.0,0.0,118264130.0,54190.562,35247.68,7587851.0,14381969.0,1116054.4,10521066.0,35717480.0,15278.88,67417.6,13921075.0,7289344.5,4410173.5,28190852.0,1274595.6,438397.6,23415524.0,3141733.5,34924664.0,34868052.0,-411870.25,-24208194.0,0.0,2545637.2,37545924.0,6279436.5,2655703.8,9040993.0,1513232.0,497974.25,957769.6,13068462.0,27516.64,5720823.0,2213092.5,3745597.2,9727224.0,4852455.0,11009514.0,420356830.0,102132136.0,-303562.4,16619685.0,2941459.2,284839.34,-165319.69,30114342.0,355627.84,253512.17,45334304.0,27907370.0,4772506.5,2096284.4,8658435.0,0.0,8280.64,-1330141.9,-17843.68,4409770.5,-64449.758,918161.75,421909.6,30411.2,10076.0,11841169.0,457780.16,21977184.0,139561.77,11383059.0,5528829.5,-109.92,2897564.5,23280836.0,36.64,107424376.0,0.0,2872686.0,1349011.5,-842.72003,177022020.0,2554137.8,21003476.0,15049403.0,62581.117,-14692.64,2321803.5,46266316.0,595693.1,2361118.2,18761256.0,13378839.0,0.0,10057753.0,11961201.0,11001307.0,0.0,20564786.0,-23889.28,4826743000.0,-536885.94,9361630.0,17097800.0,95478456.0,0.0,23355252.0,23640202.0,-4194694.0,5718185.0,14353061.0,-62837.598,-439.68,23824464.0,1384812700.0,1484433.0,-403626.25,1988599.4,6785105.0,40743.68,900098.25,13773928.0,6701199.5,10002.721,462836.5,16396253.0,4914889.5,166455.52,358705.62,2894376.8,3402133.8,35374530.0,952676.6,0.0,-756945.75,809634.1,-332068.34,69570380.0,649847.06,718400.5,1110558.4,9013.44,2484485.2,1325195.5,5464709.5,0.0,11038423.0,5675169.5,230866080.0,5660587.0,1464535000.0,2557618.5,36.64,10808.801,3047935.0,73931350.0,52065.438,-16561.28,-794868.2,33827916.0,16702198.0,1877946.5
1906,6077366.5,15242753.0,2328325.5,-2931.2,-2638.08,116104460.0,402930.1,-42282.562,51316224.0,7582208.5,4471106.0,1631249.5,5663444.5,-781384.6,679305.56,23325098.0,9814610.0,0.0,20884.8,10904467.0,42800796.0,852905.9,27494180.0,211696880.0,25574.72,640210.75,1396570.2,513656.2,1797558.4,282167000.0,4297945.5,29367034.0,189717170.0,13597287.0,2528123.2,25397236.0,8822436.0,0.0,120552050.0,54227.2,35394.24,8345566.0,14735252.0,1145110.0,10569064.0,36274372.0,15242.24,67820.64,13958594.0,7355810.0,4402223.0,12669416.0,1251439.1,418685.28,23395006.0,3152249.0,34374804.0,36036868.0,-1195673.1,-24850678.0,0.0,652375.2,36217064.0,6250381.0,2517974.0,8834087.0,1673568.6,557331.0,-406923.84,12895265.0,27516.64,5085339.0,4856302.5,2448468.0,9820106.0,5119414.0,10610761.0,424407500.0,99385050.0,-89071.84,16568534.0,2950069.5,182870.25,-169899.67,32057544.0,674908.8,254171.69,41852516.0,28077160.0,4681492.5,2103758.8,8792390.0,0.0,8244.0,-1364913.2,-17953.6,3277558.0,-76540.96,1498063.0,408572.66,30337.92,10698.881,12501935.0,467782.9,22033646.0,130584.96,11434244.0,5517800.5,-109.92,2911487.5,21741552.0,36.64,107758824.0,0.0,2888074.8,1361469.1,-696.16003,181084290.0,2522957.0,20196444.0,13846842.0,63680.316,-4799.84,2084339.8,58065750.0,599283.9,2394240.8,19379518.0,14795671.0,0.0,9415710.0,11899499.0,11317107.0,0.0,21540986.0,-24438.88,4837304300.0,-471410.22,9593085.0,15947083.0,99385304.0,0.0,6228104.0,23460812.0,-4753856.5,5759405.0,14767056.0,-63094.08,-439.68,23835968.0,1421693600.0,1454205.0,-407620.0,1992080.2,6927048.5,38581.918,-190747.84,13574460.0,7175394.0,9966.08,459905.3,16328800.0,4920422.5,106952.164,349472.3,2791381.8,3475780.2,35509144.0,965610.56,0.0,-803185.44,816852.1,-346394.56,69512824.0,650836.4,719426.4,1056184.6,8940.16,2521638.2,1335198.2,5362960.5,0.0,11234740.0,5371424.0,234198910.0,5491237.0,1455768000.0,2562381.8,36.64,10808.801,2014760.4,72038960.0,7877.6,-24072.48,-804797.6,34116492.0,16803398.0,1901909.0
1907,6090740.5,14883424.0,2339940.2,-3370.8801,-2674.7202,120706230.0,391754.88,-46239.68,53204690.0,7609908.5,4478580.5,1632861.6,5922379.5,-768670.56,686450.44,22958148.0,10318190.0,0.0,20921.441,10990681.0,43184308.0,684545.1,27615458.0,193627600.0,25208.318,252522.89,1150166.2,515598.06,1574310.9,283923070.0,4291973.0,30051212.0,193968080.0,13979919.0,1473990.5,21146520.0,5919888.0,0.0,122393384.0,54263.84,35504.16,6750737.0,15017967.0,1170758.0,10538031.0,37414276.0,15242.24,68663.36,14081705.0,7365556.5,4394308.5,15410710.0,1228429.2,452760.5,23346276.0,2953660.2,34762570.0,36484424.0,32756.16,-25753854.0,0.0,1091139.2,33798020.0,6266539.0,2455209.8,9059753.0,1624874.1,510578.38,-386478.72,12760063.0,27553.28,4880008.0,4748104.0,3137226.8,9964761.0,5079916.5,10584454.0,419323500.0,98035016.0,120508.96,16520829.0,2956115.2,210899.84,-174149.92,33276486.0,755150.44,254464.8,44521852.0,28246326.0,4702011.5,2110610.8,8752746.0,0.0,8207.36,-1285404.5,-18063.52,3402720.2,-87532.96,1091212.5,397873.75,30411.2,10808.801,11867476.0,476429.94,22096082.0,131097.92,11329051.0,5506589.0,-73.28,2933361.8,22570570.0,36.64,103911520.0,0.0,2904709.5,1370189.4,-586.24,183036370.0,2536917.0,21297404.0,14356798.0,64523.043,-21031.36,2084742.6,55706652.0,597854.9,2415308.8,19540294.0,10052257.0,0.0,9474811.0,11812663.0,11607955.0,0.0,20207840.0,-24951.84,4748535000.0,-407033.75,9907969.0,14866459.0,100469180.0,0.0,8095937.5,22823678.0,-4972011.5,5802274.0,15085714.0,-63387.203,-439.68,24277334.0,1362816400.0,1496047.9,-411577.12,1988892.4,7350167.5,53237.92,160006.88,14034769.0,6485683.0,10112.641,456717.6,16478218.0,4926541.5,121498.24,368635.06,2780829.5,3505092.2,35852716.0,997194.2,0.0,-845101.56,808095.2,-359988.0,70823840.0,651789.0,720232.44,1604758.8,8903.5205,2551719.5,1343222.4,5265864.5,0.0,11225470.0,5561145.5,237308290.0,5348744.0,1449808900.0,2566375.5,36.64,10808.801,3625894.5,74030130.0,-51479.203,-30924.16,-814397.25,34432332.0,17139936.0,1987463.5
1908,6102758.0,15746297.0,2375810.8,-4030.4,-2674.7202,124021850.0,381495.7,-50050.24,51155704.0,7739723.5,4488180.0,1632751.6,5764681.5,-757202.25,691836.5,23482942.0,10798944.0,0.0,20994.719,11019443.0,43316140.0,1446767.0,28186968.0,216423760.0,24915.201,102628.64,2184220.2,517063.7,1897292.5,280001630.0,4259913.0,30643974.0,198398060.0,13484876.0,4407975.5,27535986.0,7793694.5,0.0,121444860.0,54263.84,35614.082,6842923.0,15259975.0,1193438.1,10575257.0,37666284.0,15242.24,69359.516,14162203.0,7444588.5,4386431.0,19551728.0,1205492.6,449169.75,23276146.0,2808639.2,35356136.0,36103260.0,27113.6,-26762626.0,0.0,1778285.8,34312296.0,6228616.5,2534059.0,9338254.0,1583031.1,543151.4,358229.28,12631017.0,27553.28,5685135.5,5079769.5,2734370.0,10109416.0,5559497.5,10533890.0,412418100.0,98162850.0,357972.8,16476862.0,2960255.5,208041.92,-178107.05,32907152.0,834769.06,254501.42,47699640.0,28402558.0,4902908.5,2116802.8,8289360.0,0.0,8170.7197,-1313104.2,-18173.44,3108977.2,-97608.96,966856.4,389043.5,30337.92,10698.881,10956569.0,484014.4,22080400.0,126811.04,11379871.0,5495230.5,-73.28,2937721.8,21405564.0,36.64,107859144.0,0.0,2922992.8,1376674.8,-476.32,182516370.0,2566302.2,20689618.0,13681889.0,65145.92,-19236.0,1995304.6,54174804.0,599100.6,2374308.8,19997122.0,11570546.0,0.0,9351298.0,11752976.0,11887006.0,0.0,20644882.0,-25464.799,4838834000.0,-334523.22,12602474.0,16669918.0,95910664.0,0.0,826744.94,22689358.0,-5093289.5,5829863.5,15309511.0,-63716.957,-439.68,24648938.0,1420546000.0,1457026.2,-415497.6,2003951.6,7279525.5,37812.48,112741.28,14013701.0,7226104.0,9966.08,453310.06,16387203.0,4932806.5,115745.76,351853.9,2738693.5,3578958.5,35965788.0,961067.25,0.0,-883060.6,804431.2,-372921.9,74464760.0,649773.75,720928.6,1771507.4,8866.88,2576854.5,1349817.6,5171662.5,0.0,11315971.0,5499480.5,240524340.0,5228565.0,1456948500.0,2569856.2,36.64,10772.16,1746299.0,72957340.0,41659.68,-37189.6,-823740.5,34720430.0,17111796.0,1963647.5
1909,6113567.5,15842147.0,2373575.8,-4250.2397,-2711.3599,125113070.0,372079.2,-53677.6,48957490.0,7752731.0,4495838.0,1645282.5,5117875.5,-723676.6,695756.94,22928616.0,11210484.0,0.0,21031.36,10903917.0,43470908.0,946667.75,27160206.0,219679380.0,24658.72,374167.66,1979219.6,518236.2,1751501.9,327129100.0,4395444.5,34111730.0,198266000.0,13968340.0,5720090.0,27246530.0,8470435.0,0.0,124375790.0,54300.48,35687.36,8653196.0,15477578.0,1213480.1,10610175.0,38141616.0,15205.6,70238.875,14001280.0,7430519.0,4378553.0,27103268.0,1182666.0,429200.97,23286844.0,2800578.5,34323950.0,37040470.0,170522.56,-27426250.0,0.0,1521952.4,33821212.0,6142623.0,2374345.5,9430513.0,1637441.6,548244.3,734522.06,12529414.0,27553.28,7099476.5,4810282.5,3304122.0,9991471.0,5375491.0,10270595.0,428963800.0,96927640.0,601079.2,16434982.0,2962893.8,183126.72,-181844.33,33248126.0,1039037.1,254244.95,50075120.0,28540508.0,4830581.0,2122518.5,8500150.0,0.0,8134.0796,-1271737.8,-18283.36,3630657.5,-106952.164,1763226.6,381568.97,30411.2,11028.641,12691583.0,490719.5,22293424.0,119409.766,11306481.0,5483689.0,-73.28,2953000.8,24615594.0,36.64,107916630.0,0.0,2931676.2,1381364.6,-366.4,174266510.0,2585758.0,21750786.0,13487184.0,65658.88,-9269.92,2259295.8,50214790.0,602178.44,2368592.8,20202748.0,13879305.0,0.0,8990247.0,11603192.0,12115932.0,0.0,20444608.0,-25977.76,4946189300.0,-295648.16,10536235.0,15469372.0,87305350.0,0.0,402050.72,22430788.0,-5098126.0,5853643.0,15492712.0,-64083.36,-476.32,24486988.0,1470174800.0,1421229.0,-419491.38,2007908.6,7430958.5,47522.08,243326.23,14180413.0,6662361.5,10002.721,449756.0,16288862.0,4947242.5,140257.92,346321.28,2715353.8,3573279.2,36021736.0,971802.75,0.0,-917575.5,800620.6,-385379.53,73934504.0,641346.56,721478.2,1277013.9,8830.24,2598325.8,1355350.2,5072588.0,0.0,11291458.0,5396009.5,243555060.0,5122565.0,1450558300.0,2572787.5,36.64,10772.16,2663874.5,70737840.0,-128166.72,-42942.08,-832937.1,34964160.0,17105384.0,1969510.0
