Date,AFG,AGO,ALB,AND,ARE,ARG,ARM,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COK,COL,COM,CPV,CRI,CUB,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESP,EST,ETH,FIN,FJI,FRA,FSM,GAB,GBR,GEO,GHA,GIN,GMB,GNB,GNQ,GRC,GRD,GTM,GUY,HND,HRV,HTI,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LIE,LKA,LSO,LTU,LUX,LVA,MAR,MDA,MDG,MDV,MEX,MHL,MKD,MLI,MLT,MMR,MNE,MNG,MOZ,MRT,MUS,MWI,MYS,NAM,NER,NGA,NIC,NIU,NLD,NOR,NPL,NRU,NZL,OMN,OWID_WRL,PAK,PAN,PER,PHL,PLW,PNG,POL,PRK,PRT,PRY,PSE,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SLB,SLE,SLV,SOM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SYC,SYR,TCD,TGO,THA,TJK,TKM,TLS,TON,TTO,TUN,TUR,TUV,TZA,UGA,UKR,URY,USA,UZB,VCT,VEN,VNM,VUT,WSM,YEM,ZAF,ZMB,ZWE
1998,978678.9,40613620.0,2077580.8,524721.44,80847710.0,195333710.0,4154898.5,234459.36,535156860.0,67605624.0,34453910.0,4020507.0,133036310.0,40602616.0,20001144.0,31509292.0,48481228.0,18276252.0,1924625.9,3939751.5,74921880.0,5944254.0,214088240.0,2337889300.0,1192821.0,7837244.0,12093548.0,5341892.0,7967478.0,755040100.0,45097588.0,67979520.0,4216270300.0,46256150.0,44307860.0,174415040.0,39354050.0,47632.0,202366110.0,281431.84,311366.72,6745171.0,40064950.0,4650041.0,122383810.0,906400830.0,503983.2,276595.38,57367110.0,17036770.0,111602960.0,55536840.0,132567510.0,1462011.5,248502850.0,12488447.0,-7483674.0,69382744.0,948044.3,399012260.0,201520.0,25869916.0,563731400.0,-2507102.0,39013320.0,9353020.0,2218112.5,7643617.0,5322862.0,94246024.0,258751.69,71414420.0,19725070.0,34026370.0,27155690.0,6646862.5,57930252.0,1194477000.0,971868800.0,41657420.0,266372930.0,67321880.0,2821087.0,55875740.0,442441200.0,12067721.0,14040665.0,1201909100.0,108341690.0,62045748.0,8498995.0,36092124.0,29312.0,178290.23,352165920.0,52804170.0,27916668.0,14751096.0,15194376.0,51514508.0,206722.88,222350.69,21835364.0,2152893.0,20149980.0,7792378.5,-2528864.5,37099296.0,4291861.0,142992420.0,300448.0,523591200.0,91600.0,16620124.0,37322130.0,2424505.8,99976184.0,-472257.0,21703036.0,49905936.0,1757620.8,2136222.0,22328752.0,246067400.0,4644428.0,15138159.0,315660400.0,88342350.0,7328.0,184096940.0,43450532.0,20628220.0,98928.0,45400544.0,18526264.0,30448243000.0,118211960.0,36731696.0,122810780.0,95098904.0,197856.0,44768810.0,334655520.0,46149390.0,53246748.0,67634960.0,1471718.9,36902788.0,106428940.0,1467689600.0,4982965.5,220294200.0,15688557.0,36025424.0,47701984.0,2290622.8,6036989.5,10625046.0,14271207.0,37373684.0,32994612.0,461920.5,5170599.0,46270964.0,15055217.0,52883004.0,2003841.6,289456.0,51949484.0,7025073.5,9401000.0,248453440.0,1312026.5,38398176.0,3218573.2,50306.72,19167232.0,21129788.0,225026350.0,10992.0,85467060.0,13986701.0,321096930.0,5129389.0,5848112600.0,120748330.0,49060.96,152064770.0,214992380.0,1990687.9,-66281.75,13205419.0,445955520.0,55994270.0,62042336.0
1999,1858735.0,42052230.0,3030640.2,543554.44,77848830.0,200413870.0,3731197.8,260034.08,493981300.0,65134870.0,31892136.0,3691773.0,130278500.0,39565336.0,17179260.0,30216496.0,38653172.0,18254232.0,2112992.2,4810320.5,73069980.0,5369738.5,162648160.0,2379741700.0,1267864.2,6965645.5,12353043.0,11580109.0,7601810.5,785276300.0,44603704.0,73793260.0,4339629600.0,43702100.0,44584736.0,181915150.0,41016364.0,51296.0,150716600.0,272088.62,356360.62,4755419.0,29481916.0,5524433.0,112878910.0,876646340.0,495995.7,185032.0,55246184.0,29549130.0,94668070.0,50036170.0,130742664.0,4103251.2,274864100.0,12860644.0,-9843015.0,70373650.0,863639.0,394481900.0,190528.0,25378664.0,556150660.0,-2863570.5,33935416.0,14566342.0,1482527.8,7865032.5,6360121.0,92475600.0,149857.6,72801220.0,15121145.0,4588921.0,7698313.0,5584889.0,51733224.0,1283480000.0,1044340600.0,45780748.0,387482700.0,71103500.0,3032026.5,54886530.0,435091520.0,26393316.0,14125381.0,1230295900.0,45524720.0,50016280.0,6230563.0,49214410.0,29312.0,92809.12,387415230.0,54997652.0,33223508.0,15561524.0,20340542.0,50002156.0,173050.72,218761.69,19664374.0,2396475.8,18037760.0,8521683.0,-1644906.0,36734104.0,2510137.2,137772540.0,421360.0,508838600.0,87936.0,13526439.0,29499964.0,2477417.8,116597096.0,-927002.0,21803500.0,47804836.0,1902092.2,2420291.8,20382410.0,223831680.0,4116723.8,12027574.0,250458580.0,92726180.0,7328.0,176386400.0,44548124.0,16217886.0,91600.0,43030964.0,22093110.0,30856643000.0,115641840.0,47785130.0,112873816.0,91199750.0,197856.0,42554650.0,322235800.0,52086456.0,70146440.0,55788180.0,1402066.2,36261660.0,94136590.0,1546524000.0,10006557.0,239012220.0,8820083.0,16507761.0,49422340.0,1773229.4,8495496.0,8359199.0,14782774.0,22249448.0,29710372.0,291068.2,4083909.0,45844380.0,14968110.0,47187780.0,2137651.0,304112.0,50614796.0,7357211.0,9261607.0,253002830.0,1535063.9,47801760.0,3250189.8,41623.04,21973644.0,19150712.0,206131820.0,10992.0,69785520.0,22630428.0,315524400.0,6415149.0,5955408400.0,123348370.0,152092.64,159390980.0,234697070.0,2629872.8,-134981.75,15736798.0,442332350.0,51027040.0,61003120.0
2000,1104103.1,39291370.0,2937906.0,552531.2,112180970.0,196018080.0,4198302.5,276338.88,553515500.0,64433108.0,32132180.0,4725204.5,129632440.0,35974692.0,16226517.0,32323660.0,36208584.0,19199506.0,1984056.0,7131073.5,58207212.0,5046574.0,113255496.0,2193675800.0,1304967.0,6365834.0,12279479.0,5367540.0,8438888.0,787446200.0,44359180.0,79655160.0,4259394300.0,39556776.0,37768670.0,184861800.0,34123790.0,51296.0,56200890.0,351744.0,491965.28,7980254.0,58955480.0,5664809.5,123555000.0,880786750.0,469101.94,60309.438,53852680.0,25158540.0,90485810.0,31493428.0,146437490.0,1991366.9,279869860.0,8390500.0,24263164.0,68108400.0,732558.56,387421300.0,179536.0,21322868.0,569831740.0,-2381483.5,30643716.0,19195184.0,1140236.8,5270920.5,5482622.5,97479920.0,342437.44,73156290.0,5758269.0,4848564.5,6772980.0,3904468.2,50208748.0,933128900.0,1178326100.0,48440200.0,372269150.0,73647850.0,3124925.8,59554150.0,434899400.0,18688392.0,15214640.0,1270697900.0,63269920.0,51131490.0,5975236.0,56096536.0,36640.0,92516.0,416210340.0,54917130.0,46795650.0,14462475.0,20409156.0,52871150.0,180598.56,208139.69,21114850.0,2185283.0,-7203178.0,8901022.0,-3722847.0,30792668.0,1356305.2,127396536.0,450672.0,520570140.0,98928.0,14984210.0,33168798.0,2456061.8,118032904.0,-355894.5,27431112.0,53279696.0,2202320.5,3233993.0,20321804.0,203132430.0,4073965.0,9651532.0,291044640.0,87356520.0,7328.0,176040000.0,44019932.0,21009096.0,84272.0,49288424.0,23975324.0,30807773000.0,129730520.0,28343368.0,125005010.0,91948450.0,208848.0,43009012.0,298759800.0,57087950.0,61803200.0,59175160.0,1769565.5,40335384.0,92542960.0,1472689700.0,10918109.0,311011500.0,15528370.0,5134218.5,37557784.0,2089029.8,40401316.0,8322648.5,15467394.0,32268244.0,26573484.0,172794.23,4757843.0,41034496.0,14817078.0,51436092.0,2072395.0,315104.0,54569280.0,10693658.0,8114425.0,255424270.0,1263121.9,48574070.0,2808805.8,44737.438,23411308.0,18661012.0,239488080.0,7328.0,65630508.0,21861170.0,299311200.0,4647079.0,6150625300.0,123256856.0,71374.72,158880260.0,321128930.0,3329769.8,-99440.97,15279339.0,436081630.0,46780668.0,53183080.0
2001,1839673.8,53123196.0,3076880.8,548427.5,101650510.0,184885220.0,5240491.5,293156.62,466207000.0,68062890.0,30430624.0,4681053.0,128151464.0,37737404.0,16481717.0,36353644.0,36904132.0,19679490.0,1868237.0,6102292.5,54541700.0,5974958.0,109690660.0,2094903600.0,1262954.4,6205093.5,10248583.0,6723696.5,7689380.5,821242200.0,45615884.0,76202296.0,4221177600.0,34718068.0,33558280.0,146782300.0,25381264.0,51296.0,27081286.0,311366.72,524611.5,9078081.0,38543132.0,5264813.5,111535390.0,895807200.0,462103.7,32096.64,53519636.0,24366640.0,92431870.0,24527386.0,131267624.0,1057671.1,284649820.0,6604053.0,6955208.0,74570650.0,806702.94,388564450.0,164880.0,21325044.0,578020700.0,-2725634.5,30335722.0,16509068.0,1080916.6,2465066.0,5416521.0,99338870.0,201153.6,68074776.0,2930833.5,11511943.0,7336215.0,3181721.5,51141960.0,904116030.0,1142869600.0,51865210.0,395062700.0,98216620.0,3048618.0,63533780.0,429322750.0,15238844.0,15889703.0,1243450900.0,46602530.0,45789228.0,4995841.0,54733570.0,36640.0,74415.836,432142660.0,59069644.0,45709120.0,15945932.0,18765998.0,52693640.0,176165.12,203312.6,20584104.0,1736479.5,-3501408.0,9351024.0,-1859554.0,35192076.0,1823271.4,97224590.0,461664.0,515218880.0,102592.0,19691068.0,53631104.0,2686398.8,103810170.0,-394318.12,23212470.0,79447960.0,2001936.2,3015325.5,16328729.0,244281570.0,4579011.0,8187876.5,251169340.0,78068260.0,7328.0,182314190.0,45321756.0,20807302.0,80608.0,54694784.0,22460650.0,30471537000.0,123656670.0,23710396.0,118499860.0,86709864.0,216176.0,38245904.0,280593300.0,59797290.0,62691016.0,60341644.0,1308670.9,45828308.0,99051200.0,1441974500.0,8929353.0,325674600.0,20312488.0,2080108.2,38757516.0,2540727.5,68008456.0,7807046.0,17325406.0,36533390.0,24817766.0,59540.0,3761710.5,42786500.0,16322030.0,52744748.0,1974602.9,344416.0,49273584.0,8167274.0,6833972.5,263421800.0,1403409.5,38997916.0,2495424.5,45360.32,25816176.0,19862746.0,233811470.0,10992.0,61351690.0,25473630.0,308699040.0,4745823.5,5953308700.0,126104360.0,90793.92,139197170.0,215130110.0,3281332.0,-91526.7,19550282.0,425889020.0,60572444.0,52557630.0
2002,6115077.5,61359456.0,3490326.5,553080.8,84755330.0,304010620.0,5257899.0,335842.25,425896900.0,69856110.0,30617044.0,3563899.5,129252670.0,38851732.0,15942995.0,36654308.0,35528052.0,20111842.0,1952215.9,10351818.0,54485344.0,6355867.5,122314410.0,2242239700.0,1299595.2,5655490.0,13085341.0,4100126.0,6248952.0,778228600.0,43767916.0,72783680.0,4488690700.0,46307656.0,24762256.0,132260580.0,18494938.0,43968.0,83456216.0,303855.5,485553.28,11308718.0,29888720.0,7507157.5,110229750.0,884169540.0,493577.44,13630.078,52910156.0,18659752.0,97339576.0,21512818.0,131298110.0,2845154.8,316263360.0,12144000.0,125542210.0,78713120.0,463935.7,382665660.0,150224.0,16370755.0,562197900.0,8841616.0,27891564.0,16636905.0,1051934.5,1872047.5,2760944.0,98607740.0,141100.64,75118810.0,6127307.5,19983128.0,9283524.0,2981274.5,51841330.0,1156695900.0,1117956000.0,50427624.0,402806880.0,94214590.0,3170914.5,59558604.0,429550080.0,15724448.0,16475800.0,1267121700.0,78407770.0,44388790.0,6180191.0,52398976.0,36640.0,103434.73,453005860.0,60000620.0,47686950.0,16173615.0,19333212.0,52682220.0,163487.67,207743.6,22796224.0,1750842.4,-7219611.0,10102554.0,-2070615.0,65656590.0,1871143.0,84117064.0,593751.2,507777760.0,109920.0,13261042.0,97869650.0,2722385.0,103723580.0,-119062.125,15708976.0,71858664.0,1716144.2,2922553.0,20973684.0,244953550.0,4329785.5,10561523.0,204888200.0,69362020.0,7328.0,181736690.0,44298348.0,20763556.0,76944.0,47041464.0,26875360.0,31404986000.0,130093200.0,19332208.0,105237590.0,114670940.0,212512.0,29291828.0,263341710.0,57645424.0,63740944.0,53772304.0,827514.4,45087750.0,102129570.0,1415489000.0,6986087.5,349325570.0,87195170.0,-890787.5,40437070.0,3115059.5,98093190.0,6889996.0,20169404.0,40312344.0,11313688.0,55472.96,5552152.0,42155840.0,16465509.0,52690244.0,1860066.2,348080.0,40963412.0,13338249.0,5973259.5,272496640.0,1028367.44,33166020.0,2363992.0,65219.2,27968776.0,21141848.0,215980420.0,10992.0,76511440.0,30643064.0,297788670.0,4123792.8,5948879400.0,131620200.0,94934.24,172359800.0,197215070.0,3432874.8,-105889.59,15880804.0,402711520.0,83931750.0,49903610.0
2003,5924708.5,53625428.0,4531986.0,554473.1,106509440.0,378104260.0,5619482.0,360097.94,591149950.0,76479510.0,32011772.0,3541036.0,131382670.0,29095508.0,16714036.0,38531064.0,40617660.0,20976510.0,1978743.1,9553846.0,56220600.0,4847728.5,263842450.0,3149881900.0,1302427.0,6628289.0,10802459.0,5203539.5,6197143.0,794802940.0,45051104.0,84192100.0,5192515600.0,88255030.0,27695766.0,167371230.0,23467232.0,51296.0,193927300.0,328257.75,551102.25,9902495.0,26652756.0,7432191.0,113353336.0,882330700.0,512960.0,25208.32,58321970.0,20664896.0,102615220.0,88471240.0,152689010.0,2125803.0,321944060.0,9877070.0,199926110.0,87105380.0,587046.1,389806080.0,161216.0,17036010.0,576095500.0,-7975090.0,25729240.0,18467806.0,1162550.5,2908080.2,2597795.8,100534740.0,141540.31,49798360.0,20413206.0,14390008.0,9952185.0,2530079.0,54992068.0,921748860.0,1175457700.0,47587924.0,418960480.0,97672440.0,3163585.0,61889880.0,452762880.0,14018814.0,18314186.0,1274042500.0,110809930.0,44611196.0,6585709.5,56193120.0,40304.0,107831.52,462796260.0,62347396.0,52417960.0,18278008.0,22348076.0,54744240.0,152935.36,216750.84,24268788.0,2163482.0,-2268538.0,10579643.0,3259147.5,36539384.0,2110274.2,74245590.0,505631.97,528326140.0,106256.0,12015502.0,36518390.0,2908987.5,116482050.0,677801.4,14573542.0,69854630.0,1707460.6,3091500.0,17770628.0,265130770.0,4220305.0,9974969.0,211306450.0,69120010.0,3664.0,188054500.0,45906480.0,23578852.0,65952.0,52233770.0,34380708.0,33745170000.0,115440140.0,19083318.0,178496420.0,150154830.0,212512.0,38848910.0,290305000.0,60722772.0,57405090.0,58000780.0,948096.6,46521476.0,91550560.0,1514524700.0,5857074.5,352010560.0,60292084.0,3060667.5,39714350.0,3255134.2,94818270.0,8027262.0,22721234.0,45081170.0,37656880.0,211046.4,5379141.5,38844180.0,16552468.0,54774330.0,1764179.5,340752.0,61555536.0,18994190.0,3876906.2,283111420.0,1216815.2,42560590.0,2457115.8,83868.96,31410106.0,21325350.0,276291740.0,10992.0,111155870.0,29798128.0,310612700.0,4303127.5,6068595700.0,128735530.0,105926.24,177384770.0,226593860.0,9986416.0,-128826.25,21449924.0,444881100.0,71222930.0,57448470.0
2004,3352217.8,46767840.0,3315754.0,574112.2,111774800.0,443883900.0,7095969.0,382228.47,566634000.0,76134270.0,34377940.0,1998712.0,132867390.0,29649784.0,17828026.0,40839270.0,35404764.0,21203678.0,1961705.6,9706090.0,60769270.0,3865556.8,173657400.0,2560971300.0,1349285.2,6357109.0,10226031.0,4246466.0,5695358.5,811693600.0,45227932.0,82877170.0,5579754500.0,76992920.0,30651908.0,139842830.0,20416528.0,54960.0,84451656.0,262892.0,509076.16,6813099.0,36501536.0,8388248.0,114354280.0,864374340.0,496435.38,50892.96,58386560.0,17267900.0,97820830.0,38832800.0,155449150.0,2606667.5,334360600.0,17105222.0,172171730.0,84249690.0,798861.94,388981700.0,142896.0,16508725.0,580123140.0,-6126809.0,20687430.0,13208134.0,1220661.6,2107276.2,7497240.0,101783620.0,27333.438,35035548.0,13851055.0,10438704.0,11574246.0,15893120.0,53140664.0,1070373250.0,1204298400.0,48826430.0,452315870.0,116799640.0,3281959.0,58129190.0,456137380.0,13977236.0,18985248.0,1265335600.0,128972710.0,40381684.0,5833808.0,57779010.0,40304.0,35174.406,469989100.0,65642508.0,59212670.0,17078672.0,21073592.0,56266924.0,186717.44,216823.48,61330920.0,2495074.0,11829286.0,11894167.0,9880280.0,37417470.0,2056648.2,68170776.0,667507.5,517074240.0,117248.0,10972269.0,60088024.0,2780246.0,129084650.0,824390.25,14509657.0,86128760.0,1796789.0,3801620.0,24109014.0,260864270.0,4468981.0,7454762.5,185211900.0,53445650.0,3664.0,189957920.0,46317664.0,22263770.0,65952.0,49475108.0,28988270.0,34036494000.0,122789000.0,17211350.0,136912050.0,105408290.0,216176.0,26111490.0,280759780.0,67880070.0,54381964.0,56178740.0,1852701.6,47321000.0,98295010.0,1563838700.0,5090593.5,408564830.0,73347020.0,10178028.0,41162350.0,5192328.0,76353544.0,5230347.0,21150842.0,51424068.0,28308700.0,41916.16,3352720.5,40664388.0,16731881.0,58412936.0,1759196.4,370064.0,52280964.0,16519965.0,6296595.5,300660060.0,1855648.2,50732876.0,2528356.0,79838.56,31701324.0,21495806.0,261428660.0,10992.0,132374260.0,20697000.0,309334050.0,5187210.0,6106302500.0,127107890.0,129265.92,156896020.0,245597460.0,5155431.5,-167005.12,22749108.0,487495040.0,68008170.0,53628830.0
2005,2780482.0,48904360.0,6593915.5,588365.1,114374720.0,463470300.0,10410997.0,413848.8,458124260.0,77265010.0,36144348.0,1872267.4,128093740.0,17710646.0,21074136.0,41527224.0,36375364.0,24486586.0,1819102.8,10366894.0,63154190.0,3542868.0,127617380.0,2279558400.0,1406978.1,6162638.0,8642974.0,3942464.0,5201377.5,803438800.0,45655610.0,87576050.0,6207762400.0,85491300.0,25857840.0,142104750.0,19858360.0,62288.0,57445150.0,222807.84,498230.72,7772736.0,28934154.0,7220888.0,111451380.0,853163840.0,509772.3,59869.758,53323076.0,17882520.0,116092540.0,33069404.0,170520100.0,4665873.5,345374370.0,13769976.0,169506530.0,73829256.0,612254.5,391601380.0,117248.0,15781981.0,614030600.0,-6050550.0,22043044.0,12975140.0,939046.56,1706617.9,6799681.5,104484610.0,44627.516,38356444.0,3435659.5,9590368.0,12039054.0,16622200.0,52689856.0,999814300.0,1238216200.0,51266404.0,481373900.0,121672920.0,3217155.0,55880852.0,450257250.0,12945138.0,20918278.0,1275467300.0,148449710.0,45013504.0,5526839.5,38906000.0,47632.0,35980.484,477725060.0,74439256.0,62882210.0,16070765.0,22131468.0,55382550.0,162205.28,215392.56,32366568.0,3399166.0,4595747.0,12156457.0,14236650.0,38118850.0,2525280.2,56523556.0,600896.0,534910100.0,113584.0,10450461.0,37116612.0,2582631.5,159516900.0,-1793937.2,14803996.0,69667390.0,1762957.6,3474278.0,24505416.0,254701540.0,4824645.0,9684146.0,173420560.0,38361172.0,3664.0,187580020.0,45851140.0,22878116.0,62288.0,47360744.0,31550422.0,34505376000.0,133081416.0,15016053.0,126387260.0,158106560.0,219840.0,39212732.0,288150000.0,68176780.0,59175156.0,55436320.0,2422636.8,47561996.0,89878056.0,1527994600.0,4469398.0,412369600.0,52891736.0,653781.0,39736556.0,5422280.0,93944776.0,4961886.0,18851572.0,19551690.0,38194396.0,-24145.758,3122307.0,41741810.0,16836858.0,56653780.0,1546867.5,381056.0,51561150.0,11168854.0,10724368.0,309581500.0,2018237.0,48940476.0,2090600.5,129522.4,37288810.0,23747912.0,255613900.0,10992.0,150073820.0,19750564.0,313321860.0,6580088.0,6177962500.0,119209790.0,131317.75,153229970.0,206431650.0,2621225.8,-159530.56,25687414.0,446833570.0,91661700.0,59695732.0
2006,3128043.0,57777240.0,4280449.0,553154.06,121667260.0,469515330.0,7483820.0,453896.28,417666140.0,75648664.0,36625696.0,2243064.2,125979150.0,16612257.0,31312448.0,46148000.0,37234388.0,24035914.0,1770664.6,11362984.0,63660740.0,4204587.0,106714584.0,2091557400.0,1459571.6,7857288.5,7391200.5,4287905.5,4643680.0,765614500.0,45289000.0,85946250.0,6824091000.0,80567420.0,30901624.0,143352220.0,16705528.0,65952.0,97029380.0,223833.77,548574.06,7624877.5,24421978.0,7572600.0,115120590.0,873586400.0,509772.3,111788.64,59285300.0,19776874.0,110134690.0,35318136.0,181080320.0,2771491.8,333609860.0,13193892.0,173585580.0,82799740.0,-263624.88,383037440.0,113584.0,17155252.0,590124160.0,-4925809.0,22091708.0,14914972.0,1432917.1,1223409.5,8319512.0,102389464.0,77237.125,55416590.0,10363001.0,12739322.0,12040874.0,10033781.0,52715690.0,1585034000.0,1330757800.0,50062784.0,478110300.0,108354260.0,3307427.2,61890104.0,442555900.0,19969126.0,19940480.0,1260539900.0,172866670.0,46084260.0,5351809.0,30967762.0,47632.0,59173.61,483091140.0,76066350.0,56164880.0,14470164.0,21464468.0,53198620.0,272894.72,216831.4,30893448.0,5516152.0,2402225.0,12113264.0,7281740.0,40332240.0,2630413.2,51593380.0,743792.0,550413060.0,120912.0,8746518.0,30641556.0,2589988.5,186787730.0,-930032.9,14670956.0,75733690.0,1932123.2,3683895.5,19368808.0,267511120.0,4539879.0,36095096.0,137539860.0,34907576.0,3664.0,181349040.0,46467770.0,20554832.0,43968.0,55774330.0,40176956.0,35960540000.0,139343970.0,19384884.0,117159710.0,159873540.0,227168.0,64790190.0,288939650.0,70244380.0,52880590.0,56810364.0,1965772.6,59644476.0,85701380.0,1667418400.0,4359858.0,445616060.0,60825416.0,1070672.8,40715964.0,4204770.0,47286484.0,7319770.5,17703056.0,30726794.0,31722632.0,52028.8,2645473.2,42380480.0,17019130.0,54577616.0,1572515.5,384720.0,57454844.0,8220397.5,8340314.5,310295940.0,2157890.0,50772984.0,2026990.0,133369.61,41850252.0,24518062.0,250771230.0,10992.0,187258020.0,19470596.0,331297400.0,13151662.0,6013131300.0,122201140.0,133589.44,168441400.0,189044110.0,1711894.1,-161545.75,26155884.0,481167680.0,78487170.0,45833056.0
2007,3564769.0,88635720.0,6315401.0,544287.2,133211680.0,331774140.0,7367493.0,485260.16,477433020.0,73456184.0,32099948.0,2415895.0,122625600.0,38811544.0,25572632.0,48121892.0,41847892.0,26626362.0,1813716.6,12813248.0,64377370.0,3930116.2,95872180.0,1906509300.0,1467464.5,9111411.0,8474218.0,9637968.0,4831753.5,769507700.0,43265644.0,97107960.0,7294759000.0,54164104.0,35278892.0,145338380.0,22615916.0,65952.0,81395310.0,151909.44,689894.5,9699968.0,20834282.0,7523578.0,116498500.0,834270660.0,548977.1,87569.6,57148496.0,19287756.0,113697030.0,47783736.0,189963410.0,1940729.9,343320200.0,15632290.0,124624640.0,82555910.0,745550.75,370073500.0,131904.0,18044798.0,577820540.0,-4684210.0,25608044.0,16186233.0,5266157.5,1692401.6,7232285.0,104359410.0,83978.875,45689268.0,5022135.0,12713062.0,20190524.0,8063566.5,52240084.0,991799500.0,1484245800.0,74272450.0,492103900.0,48295444.0,3661294.2,62345316.0,463473400.0,20186924.0,21485778.0,1290413000.0,178945250.0,47886840.0,6366052.0,29750632.0,47632.0,78629.44,501867650.0,77172440.0,64880332.0,13245291.0,21593424.0,43855070.0,238050.08,185991.44,63183770.0,6934449.5,3991879.0,11495038.0,6017216.5,43852144.0,2581931.5,48710870.0,781054.9,525240220.0,124576.0,8988012.0,36010268.0,2665175.5,190473620.0,-532672.1,19512854.0,79007480.0,2506670.0,3677630.0,22340898.0,288810800.0,4596928.0,20991654.0,100200430.0,26350054.0,3664.0,180893940.0,48425916.0,19982660.0,43968.0,51072804.0,45119972.0,36129227000.0,141243980.0,17591900.0,116715740.0,181189040.0,252815.98,52702972.0,303070240.0,62858250.0,58851390.0,56300570.0,2050227.9,59413932.0,93620620.0,1678143700.0,3934344.8,422810750.0,52358028.0,43746988.0,41250076.0,4621037.0,40180120.0,6674068.0,24106812.0,32399714.0,34490050.0,916.0,3041825.0,42130852.0,24403552.0,54635976.0,1584423.5,403040.0,67058470.0,6272599.0,9265562.0,343054880.0,2891693.5,49056812.0,3096743.0,114280.16,44737764.0,27920516.0,276245400.0,10992.0,180686430.0,21093048.0,338225340.0,28117008.0,6071847400.0,120842150.0,323457.94,172100640.0,216407580.0,282237.94,-205916.81,23228470.0,507278080.0,97909416.0,57105012.0
2008,4887396.5,135119600.0,6235052.0,542565.1,153340270.0,275776800.0,7424340.5,496911.7,669037900.0,73021910.0,35300170.0,2652809.2,121786136.0,34693590.0,25645100.0,51913350.0,41272176.0,29524548.0,1843761.5,14815528.0,68185230.0,3949169.0,104533200.0,1759048400.0,1738965.1,10392232.0,11073618.0,9842127.0,12405131.0,713185800.0,44452132.0,99437760.0,7814796300.0,40556610.0,59239790.0,451586200.0,23371136.0,65952.0,63512316.0,151286.56,567920.0,13292522.0,20649024.0,8241109.0,111186750.0,844444160.0,587156.0,87093.28,52786628.0,22017130.0,115072340.0,39320984.0,201782560.0,2582512.0,311754000.0,14882544.0,134611420.0,73491540.0,52944.75,360980200.0,109920.0,17829052.0,556176600.0,-5181774.0,21592472.0,13983583.0,5187014.5,1190397.0,7291336.5,100642740.0,295391.7,36932444.0,8804299.0,13932802.0,15011723.0,14124622.0,51348244.0,1040765440.0,1639076700.0,60117850.0,507556480.0,75837230.0,4034207.5,67895350.0,433959600.0,21086320.0,22752176.0,1222293600.0,187059470.0,55705656.0,7210190.5,30250508.0,47632.0,114939.68,513250300.0,84295200.0,68631370.0,16860626.0,21520130.0,49530950.0,241054.56,205539.52,44355064.0,6183036.5,7227233.5,11267255.0,6080193.0,47143610.0,2700838.5,46602510.0,842720.0,514899070.0,128240.01,8134446.5,35656732.0,2661139.0,174903170.0,-332068.5,23151724.0,74723064.0,2805652.5,3735118.2,20609016.0,310620770.0,6138446.0,14453077.0,190094880.0,16431345.0,7328.0,182938850.0,47678236.0,20711198.0,43968.0,57556784.0,47351250.0,36954510000.0,141480900.0,20717648.0,103111340.0,159558820.0,205184.0,48683160.0,294073800.0,69953090.0,53869748.0,60116030.0,1908467.8,61668860.0,94455736.0,1713091600.0,4192624.8,467767330.0,67891750.0,24548540.0,40359236.0,5350502.5,39571052.0,5999771.5,21506360.0,23764844.0,29974840.0,1392.3203,6621012.0,42834476.0,21040604.0,52303720.0,1521182.9,414032.0,67328220.0,12154652.0,8285716.0,325251900.0,3231386.0,59835452.0,2680729.5,179059.67,43666828.0,28013898.0,272657760.0,10992.0,148412900.0,20404224.0,325689150.0,38975052.0,5905518600.0,125215660.0,282970.72,170500530.0,219602830.0,-140038.08,-218667.53,22868804.0,527110600.0,134490850.0,37131720.0
